SprungID,Sprungtyp,0_mean_Acc_N_Fil,0_std_Acc_N_Fil,0_mean_Gyro_x_R,0_std_Gyro_x_R,0_mean_Gyro_y_R,0_std_Gyro_y_R,0_mean_Gyro_z_R,0_std_Gyro_z_R,0_mean_Gyro_x_Fil,0_std_Gyro_x_Fil,0_mean_Gyro_y_Fil,0_std_Gyro_y_Fil,0_mean_Gyro_z_Fil,0_std_Gyro_z_Fil,10_mean_Acc_N_Fil,10_std_Acc_N_Fil,10_mean_Gyro_x_R,10_std_Gyro_x_R,10_mean_Gyro_y_R,10_std_Gyro_y_R,10_mean_Gyro_z_R,10_std_Gyro_z_R,10_mean_Gyro_x_Fil,10_std_Gyro_x_Fil,10_mean_Gyro_y_Fil,10_std_Gyro_y_Fil,10_mean_Gyro_z_Fil,10_std_Gyro_z_Fil,20_mean_Acc_N_Fil,20_std_Acc_N_Fil,20_mean_Gyro_x_R,20_std_Gyro_x_R,20_mean_Gyro_y_R,20_std_Gyro_y_R,20_mean_Gyro_z_R,20_std_Gyro_z_R,20_mean_Gyro_x_Fil,20_std_Gyro_x_Fil,20_mean_Gyro_y_Fil,20_std_Gyro_y_Fil,20_mean_Gyro_z_Fil,20_std_Gyro_z_Fil,30_mean_Acc_N_Fil,30_std_Acc_N_Fil,30_mean_Gyro_x_R,30_std_Gyro_x_R,30_mean_Gyro_y_R,30_std_Gyro_y_R,30_mean_Gyro_z_R,30_std_Gyro_z_R,30_mean_Gyro_x_Fil,30_std_Gyro_x_Fil,30_mean_Gyro_y_Fil,30_std_Gyro_y_Fil,30_mean_Gyro_z_Fil,30_std_Gyro_z_Fil,40_mean_Acc_N_Fil,40_std_Acc_N_Fil,40_mean_Gyro_x_R,40_std_Gyro_x_R,40_mean_Gyro_y_R,40_std_Gyro_y_R,40_mean_Gyro_z_R,40_std_Gyro_z_R,40_mean_Gyro_x_Fil,40_std_Gyro_x_Fil,40_mean_Gyro_y_Fil,40_std_Gyro_y_Fil,40_mean_Gyro_z_Fil,40_std_Gyro_z_Fil,50_mean_Acc_N_Fil,50_std_Acc_N_Fil,50_mean_Gyro_x_R,50_std_Gyro_x_R,50_mean_Gyro_y_R,50_std_Gyro_y_R,50_mean_Gyro_z_R,50_std_Gyro_z_R,50_mean_Gyro_x_Fil,50_std_Gyro_x_Fil,50_mean_Gyro_y_Fil,50_std_Gyro_y_Fil,50_mean_Gyro_z_Fil,50_std_Gyro_z_Fil,60_mean_Acc_N_Fil,60_std_Acc_N_Fil,60_mean_Gyro_x_R,60_std_Gyro_x_R,60_mean_Gyro_y_R,60_std_Gyro_y_R,60_mean_Gyro_z_R,60_std_Gyro_z_R,60_mean_Gyro_x_Fil,60_std_Gyro_x_Fil,60_mean_Gyro_y_Fil,60_std_Gyro_y_Fil,60_mean_Gyro_z_Fil,60_std_Gyro_z_Fil,70_mean_Acc_N_Fil,70_std_Acc_N_Fil,70_mean_Gyro_x_R,70_std_Gyro_x_R,70_mean_Gyro_y_R,70_std_Gyro_y_R,70_mean_Gyro_z_R,70_std_Gyro_z_R,70_mean_Gyro_x_Fil,70_std_Gyro_x_Fil,70_mean_Gyro_y_Fil,70_std_Gyro_y_Fil,70_mean_Gyro_z_Fil,70_std_Gyro_z_Fil,80_mean_Acc_N_Fil,80_std_Acc_N_Fil,80_mean_Gyro_x_R,80_std_Gyro_x_R,80_mean_Gyro_y_R,80_std_Gyro_y_R,80_mean_Gyro_z_R,80_std_Gyro_z_R,80_mean_Gyro_x_Fil,80_std_Gyro_x_Fil,80_mean_Gyro_y_Fil,80_std_Gyro_y_Fil,80_mean_Gyro_z_Fil,80_std_Gyro_z_Fil,90_mean_Acc_N_Fil,90_std_Acc_N_Fil,90_mean_Gyro_x_R,90_std_Gyro_x_R,90_mean_Gyro_y_R,90_std_Gyro_y_R,90_mean_Gyro_z_R,90_std_Gyro_z_R,90_mean_Gyro_x_Fil,90_std_Gyro_x_Fil,90_mean_Gyro_y_Fil,90_std_Gyro_y_Fil,90_mean_Gyro_z_Fil,90_std_Gyro_z_Fil
0827-BK1-01-105,Salto A,58.543,34.949,-12.642,12.298,195.558,48.639,-17.038,29.542,-11.195,4.71,192.28,36.723,-15.704,12.161,7.326,4.46,16.256,22.219,87.202,42.028,22.265,33.194,15.088,13.998,94.187,32.447,18.115,11.959,6.839,1.057,13.937,6.856,217.333,12.897,6.821,15.516,12.715,5.79,212.627,7.334,7.38,9.485,6.684,0.18,-6.77,12.74,204.771,9.755,-19.314,8.731,-5.888,9.935,205.652,8.058,-18.467,4.527,6.366,0.163,-1.706,7.144,218.97,4.626,-13.389,3.069,-1.195,5.87,218.746,2.388,-13.312,1.458,5.987,0.273,2.152,2.963,212.749,6.007,-2.868,6.131,1.692,2.179,212.507,4.659,-3.019,4.428,5.696,0.176,2.172,3.172,206.927,7.98,-0.133,3.417,2.225,2.236,206.783,5.874,-0.404,2.681,4.841,0.522,-2.026,4.841,174.0,31.601,-7.403,5.215,-1.636,3.483,173.11,30.296,-7.24,3.582,6.297,0.822,2.295,6.185,74.278,21.2,3.318,10.833,1.836,5.098,77.663,17.756,3.068,8.057,37.496,33.731,-5.272,18.184,192.16,91.784,9.494,34.578,-4.248,10.734,187.228,64.827,8.412,20.188
0609-1-01-736,Bauchsprung,48.602,21.566,-6.238,8.272,67.408,42.917,7.506,11.172,-5.813,4.074,62.258,42.225,6.067,5.122,2.435,1.982,-6.273,5.779,-51.608,36.519,4.199,14.908,-6.2,3.374,-46.185,13.055,5.246,3.25,0.804,0.187,-3.758,6.27,-55.128,13.521,-6.465,9.356,-4.088,4.507,-55.831,12.944,-6.545,8.068,0.942,0.066,-9.976,3.695,-105.962,13.755,-23.118,5.3,-9.844,2.418,-105.778,13.644,-22.344,3.087,1.41,0.573,-2.39,6.701,-126.26,15.133,-15.967,11.276,-2.295,6.152,-125.17,9.966,-16.723,8.412,1.638,0.237,14.626,4.259,-86.76,15.675,-16.165,21.18,14.507,2.725,-86.479,12.791,-16.141,17.464,1.609,0.275,13.689,4.072,-42.128,13.382,11.24,6.681,14.009,2.754,-42.602,12.759,10.936,4.536,2.367,0.813,10.895,22.749,-4.804,25.177,1.035,20.572,10.459,15.193,-3.337,21.756,1.811,7.167,2.435,1.507,-17.897,11.675,107.137,68.641,6.226,21.711,-17.466,8.764,103.059,52.297,6.395,12.268,52.325,29.915,-0.691,25.77,85.383,91.687,-26.948,104.51,-0.579,11.541,85.029,51.467,-26.834,28.889
0609-1-01-71,Strecksprung,55.488,26.849,2.954,18.164,109.353,45.718,4.416,37.433,3.57,13.896,108.553,42.631,4.45,26.159,2.061,1.928,-23.196,13.165,37.755,39.084,16.838,22.004,-22.889,9.712,39.796,30.135,16.65,11.487,1.445,0.432,-2.766,5.505,31.596,54.234,-7.598,12.058,-2.958,2.023,29.941,48.474,-7.538,5.225,0.553,0.342,4.308,3.432,-63.572,7.327,0.405,5.983,4.253,2.386,-62.189,6.475,0.193,5.051,0.317,0.096,3.651,2.606,-52.458,6.61,2.16,5.965,3.812,2.116,-52.494,3.107,2.396,4.41,0.342,0.104,0.852,2.342,-37.946,9.223,8.548,7.424,0.769,1.803,-38.519,7.625,8.08,5.839,0.579,0.039,-3.367,2.54,-31.542,3.211,-7.098,12.452,-3.295,1.715,-31.206,1.679,-7.135,11.302,0.541,0.108,5.691,3.275,-35.048,4.73,-18.73,7.663,5.575,2.4,-35.071,3.512,-18.162,6.741,0.83,0.772,8.84,2.841,-39.739,5.949,0.694,10.332,8.967,1.836,-40.588,2.08,-0.867,6.174,41.523,28.291,12.932,21.681,63.928,87.329,-17.513,37.303,11.92,9.495,63.49,73.544,-16.54,24.326
20191001-1202-FRANKFURT_2-01-198,Salto A,52.255,28.468,2.025,28.289,-283.08,157.825,22.247,161.755,2.844,6.402,-288.015,83.012,0.663,28.804,7.565,2.198,-15.445,37.085,-169.381,69.038,-1.013,56.84,-17.105,20.129,-176.414,63.801,-2.98,33.126,9.572,0.943,-10.1,9.811,-105.781,28.403,-11.588,26.432,-9.156,4.557,-112.924,18.132,-10.625,13.108,9.705,0.372,0.374,9.339,-254.107,22.214,-22.179,18.44,-0.297,5.428,-248.748,27.477,-22.848,7.289,7.537,0.748,-13.124,11.912,-247.882,28.704,-6.968,6.763,-12.82,10.211,-245.574,25.168,-6.633,3.71,7.61,0.425,-16.841,6.679,-180.51,7.09,12.386,2.808,-16.832,5.734,-182.277,7.21,11.561,2.712,8.572,0.238,-9.62,3.395,-190.875,8.424,3.518,7.891,-9.662,2.105,-190.841,7.331,3.479,5.682,9.406,0.154,-27.776,13.377,-211.52,5.745,-4.728,7.406,-27.349,10.585,-212.181,4.871,-5.299,4.227,7.892,2.053,-32.883,4.15,-228.046,9.822,-17.912,14.171,-33.36,1.756,-229.508,7.37,-16.081,7.142,41.237,32.764,-30.566,26.862,-247.683,145.035,-58.082,252.28,-27.196,15.055,-241.527,73.532,-49.607,31.732
0609-4-01-37,Fliffis B,80.819,35.049,4.188,17.373,-120.043,199.179,19.01,36.741,3.176,11.32,-111.183,192.562,20.69,29.899,27.739,10.296,-44.202,21.493,-628.239,244.342,26.765,106.643,-40.887,10.941,-626.849,87.283,22.23,40.627,40.889,1.212,20.454,19.652,-626.302,53.966,-3.018,35.75,18.96,19.499,-625.945,43.37,-1.997,21.641,27.881,11.202,31.238,19.023,-434.096,244.932,70.755,46.548,31.39,14.009,-428.136,219.14,71.498,26.898,16.585,2.971,-29.895,41.297,-29.697,96.79,206.442,58.856,-34.699,36.976,-37.188,80.963,205.408,49.266,19.538,2.139,-237.736,36.134,-119.751,69.695,288.487,20.017,-233.314,38.167,-115.478,65.771,288.237,18.134,18.959,1.152,-226.532,31.509,144.227,67.674,273.864,30.837,-225.568,30.142,142.37,66.682,272.679,29.444,13.555,1.268,-101.4,44.777,226.942,31.328,166.182,27.872,-101.903,42.33,224.962,28.122,166.219,27.844,15.704,1.893,-22.891,15.297,199.494,49.863,79.827,14.761,-22.402,14.243,202.757,46.741,79.922,13.718,45.798,38.799,15.481,19.446,318.798,119.366,-13.548,39.183,14.124,12.028,311.302,97.887,-11.853,29.595
0115-JANEIKE-01-133,Voll- ein- halb- aus B,69.428,30.904,-101.32,39.034,-204.832,252.845,-55.299,57.872,-95.92,34.755,-207.584,234.907,-51.833,23.892,30.516,5.232,-79.841,16.859,-596.649,114.841,-44.596,88.021,-83.177,9.105,-581.929,100.08,-61.294,83.791,37.769,10.014,-188.644,50.897,-193.283,86.151,-727.159,269.616,-189.32,44.229,-192.218,87.99,-716.865,251.223,44.971,4.012,-555.179,190.272,-11.118,158.591,-810.641,209.912,-545.216,161.838,-31.548,143.738,-797.502,199.978,51.601,5.471,-440.446,91.594,-629.157,111.882,-47.832,158.9,-446.018,86.24,-618.563,113.933,-63.461,150.953,47.363,11.528,-235.274,99.095,-683.107,82.074,-118.928,99.861,-231.143,94.066,-671.191,83.139,-122.256,89.841,29.0,3.123,-5.85,25.196,-237.256,99.061,-509.154,122.648,-9.525,16.877,-239.796,108.093,-496.236,106.302,20.256,4.771,97.076,41.876,98.083,45.945,-364.892,84.826,94.468,33.751,89.302,37.775,-367.961,76.07,21.556,2.147,59.596,35.493,198.579,74.144,-168.373,81.808,63.765,24.201,202.224,66.275,-169.161,68.178,39.141,26.141,126.41,34.077,402.601,171.749,-51.063,45.813,119.82,27.86,394.077,108.357,-58.262,15.516
20191008-1157-FRANKFURT_1-01-181,Rudi,54.798,29.238,-15.298,21.533,-239.986,129.087,27.402,34.512,-14.799,15.847,-237.172,120.186,34.194,17.467,15.502,1.52,-12.872,12.352,-296.843,139.085,340.011,174.863,-12.729,9.432,-290.97,118.146,339.587,162.971,18.744,2.675,91.266,91.761,-64.002,28.263,729.761,69.342,91.419,79.39,-57.024,35.06,722.378,61.164,21.792,2.05,276.404,38.946,88.016,56.268,745.456,32.799,271.867,29.935,72.349,39.61,745.18,17.161,16.093,1.457,153.197,77.743,-186.744,74.957,712.751,21.61,153.024,74.979,-173.702,63.619,714.49,21.062,14.104,2.219,-36.95,36.3,21.938,100.923,565.165,101.467,-30.825,32.293,15.783,94.755,560.784,92.778,9.687,0.289,7.336,33.49,166.574,31.891,256.222,86.685,5.416,30.972,166.203,28.895,257.877,83.576,9.427,0.29,33.162,16.208,246.314,31.708,55.858,41.635,30.757,13.686,246.556,28.195,59.603,37.758,12.084,1.364,14.8,38.907,321.905,29.787,64.506,40.343,15.829,29.496,323.925,27.846,55.447,29.441,55.047,29.027,9.926,57.698,249.221,135.287,-32.743,110.083,9.865,23.999,247.106,107.754,-27.202,42.776
20191007-1524-FRANKFURT_1-01-266,Fliffis- Rudi C,71.173,29.369,-36.805,106.269,-228.105,263.549,198.677,133.683,-38.062,95.185,-261.626,190.18,156.903,90.63,37.325,8.963,-159.025,83.385,-653.637,248.428,-5.454,198.466,-152.681,53.519,-638.801,49.142,13.756,73.15,48.547,6.118,-61.042,41.763,-650.037,22.074,11.776,88.386,-62.224,24.329,-649.186,8.917,16.195,29.473,57.584,4.088,-51.145,36.764,-682.762,33.432,83.646,48.916,-54.435,28.391,-681.242,16.237,82.115,45.226,45.0,8.668,-159.346,32.995,-570.764,108.223,243.317,94.158,-151.258,23.875,-559.439,111.124,253.557,89.732,39.973,3.124,139.235,183.895,-126.388,177.716,843.715,183.37,132.914,159.02,-128.455,137.316,831.434,164.317,40.975,5.801,485.245,150.872,12.2,223.613,1005.683,83.428,479.805,107.179,-10.819,174.608,1007.968,43.621,46.358,5.353,258.298,171.804,-86.979,272.608,1008.804,87.213,259.982,158.805,-71.337,221.215,987.419,79.186,24.454,2.915,6.827,55.817,315.19,84.665,436.422,136.473,15.947,44.914,312.795,66.155,450.433,137.532,27.668,19.792,141.3,81.245,531.69,119.656,-10.318,275.86,131.872,28.812,499.67,44.653,18.779,169.483
20191008-1207-FRANKFURT_2-01-12,Strecksprung,59.59,35.293,-11.913,19.596,117.339,73.331,49.06,95.06,-4.389,7.716,98.527,17.327,19.149,17.546,2.934,1.687,8.656,10.961,23.579,15.792,9.149,19.858,6.665,4.804,26.693,11.464,14.042,6.488,1.272,0.575,13.606,12.709,6.811,23.837,53.372,21.145,13.812,9.848,5.313,19.888,48.616,11.134,1.04,0.458,7.879,13.537,-54.812,9.413,1.303,19.026,8.165,11.394,-54.778,6.035,2.12,15.389,1.23,0.409,-22.746,13.231,-43.18,18.347,-65.435,28.939,-21.791,9.459,-43.094,13.377,-62.776,19.341,1.584,0.195,-3.916,11.267,-33.747,9.774,-13.924,8.73,-5.797,8.899,-32.271,8.226,-15.764,7.78,0.99,0.355,-18.406,9.431,-7.793,2.582,2.007,11.395,-17.544,6.99,-8.444,1.944,2.692,7.151,1.322,0.334,-6.84,7.576,1.783,9.381,26.14,21.241,-7.135,4.919,2.356,6.179,24.813,15.393,2.086,0.524,-1.264,7.166,37.684,21.18,39.58,13.045,-0.987,5.289,34.769,16.425,37.18,12.625,51.032,34.3,0.415,12.841,10.167,67.411,-18.889,69.828,-0.476,4.993,8.519,32.186,-14.972,16.873
20191008-1157-FRANKFURT_1-01-112,Salto A,41.288,31.658,17.81,8.446,274.39,54.496,-42.163,25.514,16.008,5.646,268.849,29.607,-44.231,18.605,3.073,2.392,-21.467,17.554,203.214,50.527,-45.833,53.452,-20.29,14.357,204.129,33.186,-43.518,36.184,7.913,1.132,-25.615,6.518,146.904,9.606,-12.566,20.219,-25.379,3.101,148.148,7.655,-10.504,12.404,6.049,0.789,1.08,13.832,174.003,17.217,26.741,13.264,0.567,8.999,172.424,12.131,25.432,4.37,6.347,0.269,-7.917,18.671,138.996,7.628,-9.79,26.966,-7.714,14.343,140.857,5.178,-8.644,21.37,6.791,0.544,-21.32,12.037,187.271,17.339,15.849,22.663,-22.07,7.698,186.099,16.167,13.712,18.37,7.97,0.288,-21.167,1.875,218.803,8.103,-4.671,10.045,-20.018,1.908,218.119,5.404,-3.257,8.442,8.854,0.245,1.819,6.912,220.124,11.433,1.981,7.084,0.886,6.055,222.776,11.331,2.387,3.399,6.998,1.706,5.304,12.644,255.943,22.843,12.942,38.222,3.969,5.671,255.487,13.28,9.066,26.616,53.9,33.591,-7.862,31.008,236.31,122.905,6.646,68.487,-5.961,16.489,235.629,89.209,9.014,40.072
20190930-1247-FRANKFURT_2-01-236,Strecksprung,60.903,35.032,-5.802,17.999,131.057,21.198,-16.053,19.634,-5.384,12.902,129.013,11.948,-14.721,16.282,1.57,0.647,6.246,19.026,42.393,28.664,38.789,25.773,4.979,16.051,44.809,27.696,37.664,18.523,0.863,0.311,-17.037,11.334,-12.865,9.327,-4.405,5.676,-16.736,7.939,-11.598,6.725,-3.72,5.024,0.787,0.164,-9.967,7.467,-23.871,7.206,6.958,11.984,-9.516,6.083,-24.015,6.038,7.17,10.506,1.016,0.118,0.596,4.621,-35.298,2.844,28.287,6.476,0.395,3.037,-35.127,1.437,27.56,5.094,0.943,0.032,-0.465,3.475,-32.312,3.661,11.579,1.662,-0.681,2.55,-32.769,3.066,11.791,1.423,1.012,0.033,-11.115,3.316,-46.79,5.403,-1.25,8.51,-10.947,2.972,-46.755,3.248,-1.365,7.671,1.217,0.176,-16.49,4.079,-44.138,7.967,-26.099,8.82,-15.954,2.281,-44.342,5.012,-25.581,6.883,1.874,1.526,-0.528,7.377,-55.525,10.037,-7.242,11.934,-0.985,7.14,-54.873,6.052,-8.492,9.258,37.303,28.086,15.878,10.561,101.531,97.849,-18.605,19.318,14.526,6.568,100.806,76.338,-18.411,9.612
0609-1-01-788,Bauchsprung,57.226,18.006,5.463,10.132,56.935,31.394,6.807,12.074,6.049,8.722,54.265,28.008,6.876,8.297,4.667,4.62,-3.952,7.8,-27.301,34.565,-0.637,12.088,-3.751,4.54,-27.534,16.924,-1.09,5.823,1.004,0.346,-6.655,3.283,-53.528,11.36,-9.4,10.703,-6.547,1.95,-51.781,9.477,-9.575,8.473,1.189,0.142,-6.205,5.491,-74.554,16.929,-16.382,11.397,-6.361,3.705,-75.73,15.802,-16.52,8.169,1.577,0.372,1.559,9.368,-129.59,13.075,2.156,29.892,1.276,7.374,-126.812,9.912,2.317,23.294,1.76,0.147,12.099,5.817,-78.8,7.572,9.81,10.804,12.363,3.532,-79.436,8.916,10.281,8.461,1.595,0.625,4.138,9.746,-35.957,15.959,7.611,5.93,3.143,9.141,-37.151,13.241,7.518,2.879,1.89,0.216,-21.28,16.545,-22.899,18.192,4.063,8.651,-19.885,12.538,-21.625,14.278,3.137,6.407,2.455,1.128,-5.19,20.78,94.935,93.226,-16.388,28.711,-5.887,14.94,91.465,72.977,-17.329,15.365,51.183,29.661,-9.178,61.019,66.872,95.049,-36.246,49.768,-7.276,29.508,67.536,58.731,-31.394,18.332
20190930-1616-FRANKFURT_1-01-229,Strecksprung,56.558,22.069,5.614,6.762,123.313,16.715,7.424,13.629,5.11,2.919,122.111,16.683,8.383,12.232,2.661,2.911,-3.364,8.359,16.479,40.001,27.001,39.775,-3.43,5.372,18.854,36.612,24.75,26.182,0.801,0.253,-9.122,3.724,-37.479,12.274,0.32,4.436,-9.068,2.665,-38.006,9.994,0.627,2.298,0.988,0.31,-6.573,4.205,-49.708,5.322,14.052,8.357,-6.859,2.094,-48.677,4.615,13.09,5.26,1.171,0.415,-13.944,5.472,-34.301,5.936,-16.579,11.52,-13.329,3.906,-34.719,3.196,-15.35,9.298,0.637,0.03,0.633,3.75,-33.931,5.887,-8.7,4.059,0.559,3.857,-34.547,4.45,-8.814,3.918,0.68,0.102,8.756,2.192,-48.34,2.162,0.125,2.067,8.054,2.148,-47.51,1.59,-0.274,1.386,1.021,0.073,-7.218,3.484,-35.46,3.036,-1.72,2.394,-6.974,3.605,-36.216,2.624,-1.045,1.97,3.226,3.7,-22.247,11.377,-26.94,17.615,13.355,24.048,-20.708,8.293,-24.552,10.295,14.429,7.479,36.72,23.826,15.412,5.584,102.751,62.279,-9.605,26.934,13.447,5.121,98.677,43.648,-11.564,17.221
20190930-1247-FRANKFURT_2-01-222,Salto A,55.627,36.31,13.611,11.853,239.909,43.694,29.644,19.685,13.639,6.463,241.32,29.259,31.181,7.673,5.415,3.184,23.34,19.122,171.888,55.683,-17.991,46.644,23.572,11.556,173.264,43.664,-15.225,28.494,5.911,0.348,12.3,7.975,179.815,16.259,-4.769,21.601,13.082,4.258,177.771,13.605,-6.914,15.678,6.501,0.149,21.208,5.391,203.339,21.219,-7.703,8.342,20.521,3.526,203.464,16.907,-7.176,5.264,6.077,0.054,14.48,7.528,214.282,16.89,-6.704,5.047,14.283,5.959,213.191,14.617,-6.668,3.203,6.055,0.066,-0.529,2.541,166.388,10.071,-6.077,4.275,-0.147,1.87,166.914,9.658,-6.205,3.258,6.416,0.175,7.282,3.245,146.675,10.812,1.951,3.684,6.844,1.921,147.045,6.972,1.897,1.817,6.739,0.244,4.811,3.483,163.123,6.796,-5.808,5.481,4.954,2.336,162.614,3.997,-5.973,3.581,6.812,1.677,-5.371,5.946,155.141,21.114,1.562,10.207,-4.662,3.675,156.238,13.431,-0.307,6.86,40.975,36.273,30.221,33.864,255.497,94.557,17.284,37.679,27.704,26.028,250.145,68.227,17.094,21.079
20191007-1524-FRANKFURT_1-01-41,Barani A,78.079,25.877,-5.715,38.877,-114.857,123.128,70.36,84.531,-8.46,37.966,-114.108,109.35,70.517,74.192,8.565,3.951,-110.01,40.434,-228.393,100.549,93.053,135.726,-105.892,20.489,-224.97,75.762,90.432,69.128,7.69,0.479,-66.705,7.472,-102.57,10.678,75.346,18.007,-68.21,6.167,-104.325,7.229,76.077,11.768,7.559,0.419,-116.934,15.822,-127.924,12.684,101.801,9.635,-116.597,15.481,-127.533,10.63,101.839,6.092,8.876,0.774,-175.015,22.76,-114.323,22.425,153.187,25.582,-174.458,20.756,-112.145,21.777,153.612,24.293,8.71,0.64,-179.884,18.763,-3.468,30.034,201.116,21.012,-178.415,17.594,-4.47,29.59,202.83,11.377,8.992,0.311,-101.152,27.819,94.396,35.998,258.781,24.978,-101.344,27.186,93.739,33.786,253.058,21.511,8.359,0.716,-26.4,12.947,161.985,14.152,116.295,50.718,-27.464,11.681,162.619,10.579,116.276,50.006,7.952,2.38,-22.264,18.805,238.537,40.367,-14.03,27.642,-23.44,11.94,241.603,40.975,-9.955,17.884,42.819,35.713,-28.132,62.133,371.629,159.407,-0.847,105.867,-26.096,46.542,362.478,115.717,9.078,39.839
20190930-1153-FRANKFURT_1-01-236,3/4 Salto rw A,49.965,36.013,6.271,6.655,166.328,42.152,-13.1,16.959,6.76,5.381,162.841,35.436,-11.327,12.746,2.719,0.573,11.52,6.666,114.619,16.661,28.768,14.999,10.865,5.605,116.332,17.956,28.641,6.039,3.186,0.307,3.224,10.621,77.933,3.422,14.787,15.416,3.793,8.959,79.529,3.125,14.597,11.514,3.685,0.372,27.906,5.511,144.957,25.717,-2.834,13.302,27.623,4.318,143.456,23.264,-3.191,9.928,2.848,0.549,31.166,7.284,148.467,10.865,-12.555,9.178,31.067,4.612,148.819,6.559,-12.349,6.122,3.439,0.162,22.161,3.465,142.609,6.612,-11.885,3.493,21.889,1.691,142.719,5.658,-12.031,1.446,3.609,0.059,4.221,6.597,161.201,7.221,-19.786,4.36,4.677,6.365,161.646,7.078,-19.553,2.603,3.936,0.558,1.362,3.022,170.049,13.652,-17.082,7.181,1.343,1.785,169.962,7.067,-16.947,3.61,4.479,1.351,4.793,5.07,173.112,16.202,3.393,16.362,5.267,3.869,174.148,15.94,3.512,7.754,41.421,34.464,11.658,16.412,182.599,67.405,-24.759,30.879,11.267,11.29,169.99,72.291,-21.252,11.49
0609-4-01-596,Barani C,58.521,31.085,11.013,25.164,-79.202,82.964,10.996,54.617,10.676,20.418,-79.363,79.529,11.846,45.772,11.144,3.763,5.126,21.231,-350.532,92.455,44.714,57.146,5.983,11.791,-349.139,63.472,45.856,25.775,17.171,0.668,6.637,7.24,-456.608,13.721,113.366,13.014,6.811,5.995,-451.201,14.459,112.697,12.656,11.672,2.676,6.014,6.997,-218.686,106.991,174.876,45.973,6.975,4.226,-219.046,103.601,173.663,38.515,9.669,0.386,30.244,7.841,11.125,31.038,245.799,26.341,29.5,4.897,6.166,30.555,246.971,22.374,6.263,0.849,13.853,28.505,27.662,36.278,273.462,12.317,12.93,24.139,30.164,30.995,272.881,9.513,5.789,0.58,-26.766,5.616,117.04,12.814,210.845,40.155,-25.96,4.52,116.319,12.887,209.584,37.68,4.223,0.243,-2.713,7.077,129.467,5.789,114.677,15.091,-2.673,6.85,128.46,4.696,114.575,17.199,6.015,1.463,10.415,6.046,124.058,19.481,57.446,10.261,10.398,4.901,126.314,18.462,57.423,10.565,43.752,34.658,3.089,21.246,209.511,76.516,-13.243,22.236,2.468,16.336,205.397,56.646,-11.348,14.383
20191007-1150-FRANKFURT_2-01-110,Salto A,54.057,26.119,29.568,29.344,271.566,44.364,-38.209,37.025,31.919,24.352,269.482,31.799,-37.16,15.396,7.327,3.819,26.66,15.061,250.226,93.047,-14.332,25.931,26.119,8.519,247.283,56.493,-13.078,6.983,7.213,2.259,8.194,11.28,123.231,56.527,-10.47,19.686,8.128,7.409,130.311,42.82,-9.765,10.964,9.414,0.094,-5.429,7.9,249.062,21.147,-8.758,5.881,-5.563,4.702,246.987,21.094,-8.392,2.257,8.573,0.409,-1.923,8.422,264.353,19.59,1.065,10.144,-2.171,4.036,262.473,15.984,1.159,6.106,8.515,0.177,6.294,8.93,185.149,23.733,9.708,5.639,6.426,5.27,186.395,22.138,8.354,3.183,8.81,0.295,0.935,4.215,158.998,9.445,-4.063,9.561,1.086,2.994,159.175,6.242,-2.395,6.853,10.861,0.55,1.995,6.721,184.397,20.157,9.929,13.114,2.005,5.02,185.883,17.576,10.36,8.451,7.598,3.114,15.582,17.483,251.404,20.61,26.323,15.7,16.143,15.295,251.437,18.928,25.006,8.913,45.542,28.273,49.144,39.865,239.046,142.496,-26.56,52.847,47.842,20.419,237.496,105.678,-25.512,20.765
0609-4-01-462,Salto C,66.725,29.05,-14.71,13.119,151.595,87.322,9.968,16.063,-13.134,11.202,149.433,77.143,11.387,13.145,5.658,1.705,12.208,12.463,164.625,54.811,27.525,17.829,10.475,10.813,166.238,44.792,25.912,14.35,5.424,0.896,-3.919,5.054,150.04,11.675,-12.186,4.314,-2.824,4.843,150.379,9.443,-11.06,3.999,6.405,0.203,-0.435,2.518,201.892,14.585,-1.014,6.435,-0.697,2.251,201.678,14.88,-1.274,5.76,7.06,0.125,-1.182,1.046,243.382,7.494,5.985,0.935,-0.911,0.867,242.557,7.234,6.164,0.943,6.758,0.167,10.164,5.323,236.39,7.023,13.356,2.6,9.858,4.724,236.136,6.96,13.144,2.01,6.139,0.273,9.723,2.009,200.87,12.905,18.634,7.029,9.906,1.834,201.133,12.116,18.595,5.952,5.296,0.26,13.928,4.174,180.416,1.515,16.416,6.665,14.037,3.819,180.762,1.172,15.914,6.525,6.087,0.976,25.406,1.851,218.311,32.599,-17.453,11.934,25.018,1.409,218.279,29.141,-16.082,10.384,38.737,32.335,15.277,16.735,206.556,89.125,-10.954,19.746,13.993,14.112,203.275,75.799,-13.017,11.827
