SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_mean_Acc_N_Fil,0_std_Acc_N_Fil,0_mean_Gyro_x_R,0_std_Gyro_x_R,0_mean_Gyro_y_R,0_std_Gyro_y_R,0_mean_Gyro_z_R,0_std_Gyro_z_R,0_mean_Gyro_x_Fil,0_std_Gyro_x_Fil,0_mean_Gyro_y_Fil,0_std_Gyro_y_Fil,0_mean_Gyro_z_Fil,0_std_Gyro_z_Fil,25_mean_Acc_N_Fil,25_std_Acc_N_Fil,25_mean_Gyro_x_R,25_std_Gyro_x_R,25_mean_Gyro_y_R,25_std_Gyro_y_R,25_mean_Gyro_z_R,25_std_Gyro_z_R,25_mean_Gyro_x_Fil,25_std_Gyro_x_Fil,25_mean_Gyro_y_Fil,25_std_Gyro_y_Fil,25_mean_Gyro_z_Fil,25_std_Gyro_z_Fil,50_mean_Acc_N_Fil,50_std_Acc_N_Fil,50_mean_Gyro_x_R,50_std_Gyro_x_R,50_mean_Gyro_y_R,50_std_Gyro_y_R,50_mean_Gyro_z_R,50_std_Gyro_z_R,50_mean_Gyro_x_Fil,50_std_Gyro_x_Fil,50_mean_Gyro_y_Fil,50_std_Gyro_y_Fil,50_mean_Gyro_z_Fil,50_std_Gyro_z_Fil,75_mean_Acc_N_Fil,75_std_Acc_N_Fil,75_mean_Gyro_x_R,75_std_Gyro_x_R,75_mean_Gyro_y_R,75_std_Gyro_y_R,75_mean_Gyro_z_R,75_std_Gyro_z_R,75_mean_Gyro_x_Fil,75_std_Gyro_x_Fil,75_mean_Gyro_y_Fil,75_std_Gyro_y_Fil,75_mean_Gyro_z_Fil,75_std_Gyro_z_Fil
0609-4-01-138,Schraubensalto C,72.799,178.729,406.515,72.799,178.729,406.515,165.005,290.007,412.039,39.448,84.477,65.054,52.679,-51.308,216.803,-32.062,71.364,106.676,12.733,74.196,17.982,39.448,84.477,65.054,52.679,-51.308,216.803,-32.062,71.364,106.676,12.733,74.196,17.982,39.448,84.477,65.054,79.574,58.606,216.803,32.062,71.364,106.676,13.921,75.559,23.506,25.674,32.092,82.875,48.719,177.474,75.309,136.668,75.278,83.817,47.747,176.342,68.116,137.6,72.835,14.36,2.933,110.131,155.975,-107.671,92.284,457.332,61.399,108.91,151.363,-105.566,88.231,455.56,60.498,9.331,2.959,-67.127,41.116,151.068,40.101,223.514,105.91,-66.874,39.84,150.021,39.922,223.565,104.831,20.912,27.559,26.753,23.602,155.605,66.314,37.706,36.995,26.347,19.633,155.867,46.493,38.021,29.143
0609-4-01-146,Schraubensalto C,75.258,177.382,388.44,75.258,177.382,388.44,162.1,282.486,392.592,50.714,73.494,71.454,48.238,-49.581,208.362,-30.725,67.151,98.953,7.031,86.318,9.67,50.714,73.494,71.454,48.238,-49.581,208.362,-30.725,67.151,98.953,7.031,86.318,9.67,50.714,73.494,71.454,72.661,55.524,208.362,30.728,67.151,98.953,7.996,86.318,13.822,22.363,27.861,109.453,53.64,160.119,78.184,156.777,62.337,109.924,54.077,158.503,71.824,157.387,58.996,13.981,2.197,104.116,154.872,-105.128,85.517,451.838,46.822,103.179,150.081,-103.184,80.994,449.392,45.554,8.643,2.206,-66.066,33.791,147.058,34.152,216.42,72.119,-66.033,32.816,145.564,33.619,217.143,71.676,24.28,30.682,15.089,13.341,187.675,70.254,22.904,31.766,14.544,11.537,187.504,59.646,23.195,29.068
0609-4-01-149,Schraubensalto C,100.757,192.876,397.121,100.757,192.876,397.121,142.73,293.582,400.446,47.781,79.1,71.275,54.831,-46.776,225.586,-12.083,76.553,88.87,10.227,83.998,11.391,47.781,79.1,71.275,54.831,-46.776,225.586,-12.083,76.553,88.87,10.227,83.998,11.391,47.786,79.1,71.275,71.064,53.929,225.586,12.644,76.553,88.87,11.236,83.998,14.716,24.467,31.023,101.385,64.998,169.313,69.199,153.787,78.936,101.969,64.131,168.122,63.986,154.387,71.859,15.478,2.596,116.817,146.01,-97.796,87.215,482.752,46.642,115.937,141.393,-96.074,82.292,480.403,41.632,8.099,2.783,-25.554,18.066,164.606,35.865,191.866,98.03,-25.496,16.304,163.213,35.997,192.697,97.486,23.056,30.376,21.68,19.301,180.21,61.431,26.634,28.914,21.332,17.682,180.355,48.213,27.154,26.477
0609-4-01-151,Strecksprung,0.55,21.982,3.377,0.55,21.982,3.377,19.352,65.416,29.587,-2.266,16.655,-1.383,-1.729,-12.059,0.543,3.646,2.889,1.434,0.898,14.498,2.783,2.266,16.655,1.383,1.729,-12.059,-0.543,-3.646,2.889,-0.246,0.201,14.498,2.783,7.391,18.552,8.019,3.028,14.886,6.309,4.59,7.462,4.663,4.344,24.516,10.596,23.132,33.554,-4.607,16.152,36.716,28.874,-0.124,22.768,-4.926,14.672,37.115,26.199,0.2,19.175,1.15,0.4,-3.474,10.061,-23.665,31.829,3.845,14.603,-2.903,7.809,-23.467,28.168,3.436,13.777,1.441,0.336,7.832,10.775,7.85,21.64,5.936,12.088,7.779,9.356,7.498,18.94,5.746,8.367,17.78,28.67,1.97,11.809,33.163,73.894,9.011,27.351,1.966,9.418,33.65,68.176,9.297,21.618
0609-4-01-152,Schraubensalto C,68.806,163.373,396.141,68.806,163.373,396.141,176.655,268.942,399.125,42.385,69.309,73.223,59.276,-50.884,202.659,-40.961,70.633,104.326,8.105,74.315,15.933,42.385,69.309,73.223,59.276,-50.884,202.659,-40.961,70.633,104.326,8.105,74.315,15.933,43.124,69.309,73.223,80.603,54.685,202.659,40.961,70.633,104.326,11.967,74.315,18.917,23.665,31.705,87.926,58.968,146.511,82.39,154.788,61.107,89.028,57.724,145.974,73.993,155.5,54.828,12.258,2.522,125.547,153.589,-104.532,78.777,426.266,55.781,123.993,149.584,-102.878,75.139,424.592,54.695,9.257,1.878,-85.661,38.872,148.9,45.188,221.787,86.436,-85.254,37.306,147.788,44.654,222.075,86.464,25.721,32.204,17.181,24.226,157.416,54.134,36.203,29.363,17.533,21.931,156.75,43.358,36.943,25.447
0609-4-01-155,Schraubensalto C,96.316,165.457,398.319,96.316,165.457,398.319,161.045,279.204,404.974,40.664,77.63,65.842,70.517,-53.487,205.244,-25.607,60.119,113.551,10.742,81.195,13.682,40.664,77.63,65.842,70.517,-53.487,205.244,-25.607,60.119,113.551,10.742,81.195,13.682,40.809,77.63,65.842,83.034,59.833,205.244,25.607,60.545,113.551,11.595,81.195,20.338,24.348,31.443,85.583,48.465,164.816,63.062,141.104,57.689,86.481,49.233,164.148,55.88,141.408,57.792,12.935,2.625,147.961,144.793,-110.742,86.571,435.764,56.886,146.604,140.351,-108.996,82.901,433.844,56.31,8.535,2.022,-53.536,26.543,129.309,50.184,240.985,86.641,-53.084,26.109,128.095,50.694,241.275,86.766,22.925,30.098,22.48,16.912,172.278,49.073,30.89,41.737,22.323,14.339,172.171,37.782,32.339,37.017
0609-4-01-158,Schraubensalto C,80.39,170.954,400.41,80.39,170.954,400.41,170.713,275.188,405.922,39.733,77.997,67.847,60.954,-46.318,200.126,-36.725,56.807,115.189,16.428,82.467,17.247,39.733,77.997,67.847,60.954,-46.318,200.126,-36.725,56.807,115.189,16.428,82.467,17.247,39.733,77.997,67.847,76.941,56.915,200.126,36.725,57.808,115.189,17.313,82.467,22.759,25.162,31.535,84.336,37.319,166.975,94.089,146.525,50.339,84.984,37.046,165.561,86.087,146.321,42.09,11.656,3.038,129.294,133.569,-96.404,91.382,426.778,67.104,127.875,129.764,-95.034,86.997,425.182,65.664,9.119,2.506,-77.653,35.804,122.082,54.462,246.826,91.534,-76.922,35.003,120.896,54.168,247.148,90.822,23.035,30.59,34.815,23.794,176.74,61.992,39.217,51.926,33.981,22.529,176.236,52.632,39.3,50.39
0609-4-01-163,Strecksprung,-1.449,1.819,-1.752,1.449,1.819,1.752,10.418,86.703,15.229,-2.157,22.536,-2.12,-1.117,-20.96,1.992,1.935,-9.752,-0.881,-0.11,9.995,-0.743,2.157,22.536,2.12,1.117,-20.96,-1.992,-1.935,6.599,0.881,0.11,-6.357,0.743,4.347,26.485,4.312,1.362,20.96,2.244,2.335,9.752,3.986,2.374,29.506,4.687,23.296,29.767,-4.703,9.976,52.485,67.581,-1.994,10.444,-4.501,8.161,52.062,64.327,-2.258,6.871,0.832,0.092,-2.361,3.0,-45.479,9.151,7.269,5.487,-2.36,2.527,-44.99,8.416,6.954,4.7,1.053,0.106,4.528,4.746,-20.261,12.772,0.768,10.707,4.315,4.192,-20.593,12.391,0.977,9.826,18.18,26.053,-0.249,6.614,25.528,84.353,1.186,12.508,-0.176,5.554,25.495,77.458,1.358,6.949
0609-4-01-165,Schraubensalto C,67.924,180.523,390.728,67.924,180.523,390.728,165.363,285.713,393.394,40.099,78.601,65.706,60.603,-46.45,195.763,-38.489,60.91,115.948,5.711,87.462,13.312,40.099,78.601,65.706,60.603,-46.45,195.763,-38.489,60.91,115.948,5.711,87.462,13.312,40.803,78.602,66.364,77.765,57.283,195.763,38.489,62.365,115.948,8.305,87.462,15.319,31.495,35.345,83.005,43.334,164.126,78.078,138.537,58.945,83.718,41.773,165.626,65.456,137.831,54.0,11.327,3.308,125.368,133.29,-94.245,89.352,407.249,77.448,123.829,129.808,-92.815,85.682,406.172,75.151,9.537,2.896,-79.369,38.237,127.575,54.415,242.343,103.327,-78.656,36.754,126.422,53.705,242.145,102.803,20.42,27.919,11.853,19.056,182.712,52.227,30.284,29.632,11.257,17.338,182.188,40.438,30.899,27.328
0609-4-01-168,Schraubensalto C,76.882,157.363,399.318,76.882,157.363,399.318,155.078,284.468,402.191,37.654,80.628,61.792,61.146,-56.919,205.351,-28.103,54.085,113.392,6.185,79.569,18.783,37.654,80.628,61.792,61.146,-56.919,205.351,-28.103,54.085,113.392,6.185,79.569,18.783,37.899,80.628,61.792,78.788,68.379,205.351,28.177,55.893,113.392,10.214,79.569,21.657,25.515,32.213,78.136,40.769,169.962,66.293,130.976,52.185,78.922,40.987,168.842,60.166,131.214,50.815,13.396,2.751,129.288,144.608,-116.682,104.691,431.642,59.034,128.151,140.092,-114.939,100.422,430.026,57.827,8.86,3.126,-58.811,35.267,114.178,58.451,240.828,102.026,-58.895,33.746,112.921,58.723,240.822,100.66,20.77,28.642,13.007,21.046,168.3,57.265,41.889,31.406,12.955,18.411,167.449,43.145,42.388,26.145
0609-4-01-171,Schraubensalto C,102.076,185.736,393.839,102.076,185.736,393.839,152.31,288.236,394.67,45.737,75.115,66.27,65.173,-47.633,211.487,-17.749,71.405,102.563,8.915,86.849,13.518,45.737,75.115,66.27,65.173,-47.633,211.487,-17.749,71.405,102.563,8.915,86.849,13.518,45.783,75.115,66.27,78.642,54.866,211.487,17.756,71.405,102.563,10.128,86.849,14.35,24.823,32.25,96.24,51.558,159.531,68.164,142.004,52.99,96.831,51.408,158.355,62.696,142.489,49.455,13.528,2.813,136.773,142.386,-98.257,89.59,448.844,60.572,135.801,138.09,-96.647,85.329,446.874,59.624,8.617,2.15,-37.05,24.055,153.011,43.485,217.676,99.525,-36.95,22.756,151.675,43.891,218.186,98.894,18.307,25.324,18.894,17.266,183.825,47.834,30.712,21.785,18.461,15.057,182.94,36.32,31.175,17.879
0609-4-01-174,Schraubensalto C,96.515,183.496,400.171,96.515,183.496,400.171,154.693,277.372,400.171,48.189,77.377,67.461,63.669,-43.382,212.087,-22.117,66.068,103.81,6.775,83.433,16.812,48.189,77.377,67.461,63.669,-43.382,212.087,-22.117,66.068,103.81,6.775,83.433,16.812,48.189,77.377,67.461,77.079,50.494,212.087,22.598,66.068,103.81,6.827,83.433,16.812,23.536,30.694,104.46,51.376,169.209,56.705,148.801,64.922,104.546,50.708,167.751,50.612,149.083,62.209,14.014,2.014,137.586,150.115,-92.015,85.926,463.636,43.488,136.195,145.874,-90.108,81.72,461.297,41.654,8.153,2.432,-47.512,35.695,145.913,36.183,227.006,92.061,-47.088,34.477,144.749,36.585,227.424,92.018,11.321,13.257,15.009,14.824,184.067,36.905,39.172,20.766,14.765,13.112,180.719,26.169,38.644,17.322
0609-4-01-177,Schraubensalto C,85.65,185.516,398.889,85.65,185.516,398.889,158.153,279.816,401.922,40.583,77.627,66.91,67.106,-43.155,217.381,-29.314,70.473,101.531,7.276,80.571,13.067,40.583,77.627,66.91,67.106,-43.155,217.381,-29.314,70.473,101.531,7.276,80.571,13.067,41.615,77.627,66.91,78.942,51.145,217.381,29.32,70.473,101.531,8.277,80.571,16.1,25.097,32.422,85.413,53.904,164.81,81.61,143.348,58.334,86.336,52.781,163.679,74.603,144.203,58.193,13.39,2.172,141.133,140.005,-88.935,85.728,459.465,56.109,139.567,136.311,-87.368,81.394,457.158,55.495,7.93,1.916,-61.416,26.036,150.382,34.861,216.537,80.338,-60.674,25.187,149.375,34.552,216.853,80.059,19.15,26.649,15.159,12.031,171.271,43.826,29.625,35.219,14.31,10.868,170.725,34.235,29.838,32.766
0609-4-01-180,Schraubensalto C,79.572,183.085,390.843,79.572,183.085,390.843,165.456,280.057,394.324,42.433,77.467,64.794,61.696,-43.766,206.053,-34.795,72.54,107.731,10.238,76.845,12.265,42.433,77.467,64.794,61.696,-43.766,206.053,-34.795,72.54,107.731,10.238,76.845,12.265,42.713,77.467,64.794,76.662,53.113,206.053,34.795,72.632,107.731,11.285,76.845,15.746,24.795,31.856,88.404,50.875,164.13,63.162,137.724,56.759,89.183,51.055,162.945,58.067,137.947,53.822,12.218,2.515,131.042,136.38,-89.826,86.753,435.125,58.18,129.91,132.378,-88.346,82.801,433.219,57.545,8.795,2.221,-73.016,20.166,153.436,55.332,229.873,94.136,-72.51,19.389,152.167,54.064,230.055,93.291,19.916,27.626,21.638,17.544,163.321,54.48,28.458,36.777,20.755,17.014,162.701,41.603,29.005,35.392
0609-4-01-182,Strecksprung,-4.226,18.76,-2.782,4.226,18.76,2.782,29.867,63.711,39.31,-0.262,16.343,12.739,-1.766,-9.096,-6.572,3.13,-1.845,-2.103,-5.329,13.358,-6.846,0.262,16.343,12.739,1.766,-9.096,-6.572,-0.924,-1.845,-2.103,3.123,13.358,-1.282,9.615,18.022,15.538,7.193,18.146,7.08,6.067,2.801,6.188,6.992,24.742,10.505,24.124,33.626,-0.366,23.267,36.106,32.942,29.668,31.328,-0.424,19.932,36.897,27.848,29.61,24.973,1.015,0.405,-3.451,18.173,-17.262,42.295,-11.12,11.744,-2.915,16.172,-17.592,38.969,-10.289,8.567,1.317,0.44,6.582,13.844,-2.251,8.277,-1.612,15.285,6.202,13.149,-2.481,5.997,-2.001,13.912,18.7,29.216,-11.207,20.11,30.474,71.287,-11.42,24.481,-10.674,15.478,31.57,67.332,-10.226,16.504
0609-4-01-183,Schraubensalto C,51.639,174.455,394.144,51.639,174.455,394.144,158.887,273.919,402.026,34.882,77.968,74.92,52.046,-45.642,196.306,-41.977,58.763,113.054,6.688,83.366,9.864,34.882,77.968,74.92,52.046,-45.642,196.306,-41.977,58.763,113.054,6.688,83.366,9.864,35.718,77.968,74.92,72.414,53.251,196.306,41.977,59.334,113.054,8.778,83.366,17.745,23.183,29.335,74.688,45.349,168.324,88.896,162.867,60.324,75.372,45.886,166.637,78.223,162.779,58.973,11.903,2.506,111.364,142.853,-95.799,81.811,422.239,45.507,109.946,138.77,-93.897,78.697,420.336,45.457,9.17,2.774,-89.925,35.852,127.829,49.588,245.387,83.009,-89.313,35.145,126.571,49.274,245.405,82.672,20.356,27.874,14.326,19.83,180.243,60.541,23.644,42.788,13.674,17.64,178.999,48.361,23.953,41.666
0609-4-01-186,Schraubensalto C,75.7,205.826,398.743,75.7,205.826,398.743,153.676,290.388,399.863,38.955,83.647,66.613,62.623,-35.317,225.508,-30.367,72.418,93.444,4.489,85.078,13.178,38.955,83.647,66.613,62.623,-35.317,225.508,-30.367,72.418,93.444,4.489,85.078,13.178,39.254,83.647,66.613,77.889,49.245,225.508,30.453,72.418,93.444,6.08,85.078,14.298,24.437,31.041,81.992,57.971,177.456,102.27,142.725,41.56,82.553,56.32,175.297,93.697,143.771,40.15,14.052,2.597,131.716,141.377,-72.467,92.947,476.537,68.672,130.56,137.455,-70.836,88.277,473.206,66.58,8.502,2.29,-63.645,39.323,154.496,31.427,199.39,75.559,-63.437,37.508,153.411,31.132,200.217,74.898,24.221,31.266,9.761,14.906,180.203,61.252,30.073,21.232,9.657,13.027,179.471,46.259,30.57,18.612
0609-4-01-189,Schraubensalto C,103.699,183.048,396.566,103.699,183.048,396.566,143.311,287.555,400.566,41.755,75.984,65.6,63.515,-48.177,216.075,-13.816,62.457,105.17,12.245,92.784,9.721,41.755,75.984,65.6,63.515,-48.177,216.075,-13.816,62.457,105.17,12.245,92.784,9.721,42.082,75.984,65.6,74.548,56.33,216.075,14.038,62.457,105.17,12.643,92.784,13.721,22.969,31.13,88.245,50.2,162.031,71.724,141.177,48.052,88.705,49.743,160.537,65.794,141.299,45.013,13.605,2.889,134.153,131.122,-99.913,95.164,458.635,65.632,133.07,127.365,-98.353,90.698,456.33,65.016,8.364,2.748,-28.993,28.64,133.494,40.68,224.659,113.093,-28.598,27.695,132.581,40.506,225.192,111.88,20.413,27.579,25.947,20.836,197.629,62.54,23.21,28.808,25.538,19.139,196.622,50.693,23.488,25.968
0609-4-01-192,Schraubensalto C,62.691,144.301,387.645,62.691,144.301,387.645,165.786,272.225,389.399,40.204,77.819,64.241,59.247,-56.702,179.183,-43.168,49.971,127.87,6.407,73.214,16.352,40.204,77.819,64.241,59.247,-56.702,179.183,-43.168,49.971,127.87,6.407,73.214,16.352,40.204,77.819,64.241,72.915,64.418,179.183,43.168,56.774,127.87,9.499,73.214,18.106,21.742,29.576,85.342,36.752,167.595,71.337,139.014,57.4,85.29,35.32,166.555,63.322,139.138,52.138,10.16,3.062,126.93,120.38,-118.506,92.716,385.051,55.008,125.792,117.371,-116.86,89.45,384.08,53.983,10.311,2.583,-91.86,39.017,108.765,82.656,275.381,85.965,-90.916,37.409,107.501,82.164,274.802,85.83,21.92,27.787,13.956,19.488,157.6,37.905,37.182,37.205,13.409,17.888,157.075,29.254,38.291,36.129
0609-4-01-200,Schraubensalto C,88.28,179.586,385.493,88.28,179.586,385.493,158.6,286.008,386.77,44.788,75.899,61.505,64.022,-48.775,199.988,-28.798,66.792,111.358,8.268,85.67,12.642,44.788,75.899,61.505,64.022,-48.775,199.988,-28.798,66.792,111.358,8.268,85.67,12.642,44.788,75.899,61.505,76.015,57.4,199.988,28.798,67.039,111.358,8.999,85.67,13.919,22.355,28.908,96.557,42.733,165.4,86.176,135.324,46.822,96.752,43.751,163.687,75.652,135.974,44.103,12.711,3.325,137.637,135.343,-103.383,96.043,435.706,68.587,136.373,131.492,-101.311,92.098,434.037,67.468,9.523,2.634,-62.001,24.919,147.105,51.182,242.256,114.032,-61.278,24.312,145.386,51.163,242.471,112.923,21.987,28.441,17.953,11.559,186.261,63.974,29.592,24.16,17.518,11.072,186.15,48.827,30.361,20.721
0609-4-01-203,Schraubensalto C,70.003,198.288,396.74,70.003,198.288,396.74,156.198,288.561,398.686,44.306,79.994,71.29,56.62,-41.843,219.567,-29.936,74.46,91.131,-0.987,85.676,14.751,44.306,79.994,71.29,56.62,-41.843,219.567,-29.936,74.46,91.131,-0.987,85.676,14.751,44.373,79.994,71.29,74.12,48.43,219.567,29.936,74.46,91.131,7.768,85.676,16.697,23.68,30.663,93.901,56.648,171.303,83.297,153.81,64.876,94.166,56.239,170.445,76.358,154.904,61.31,13.82,1.625,120.499,153.199,-87.204,80.978,469.935,45.167,119.277,148.403,-85.475,76.68,466.797,43.891,8.247,1.632,-63.662,26.483,160.249,30.055,196.668,74.654,-63.657,24.409,158.817,30.04,197.369,74.142,20.829,27.873,-2.353,20.169,183.766,55.13,33.679,23.85,-2.833,18.408,182.901,43.877,33.983,21.024
0609-4-01-205,Schraubensalto C,88.282,189.518,389.773,88.282,189.518,389.773,152.847,289.051,394.731,43.737,80.475,66.146,64.767,-45.491,213.301,-24.253,72.845,99.033,4.03,81.689,11.293,43.737,80.475,66.146,64.767,-45.491,213.301,-24.253,72.845,99.033,4.03,81.689,11.293,43.737,80.475,66.146,77.555,54.042,213.301,24.253,72.845,99.033,7.302,81.689,16.25,25.0,31.238,93.09,48.911,173.047,105.808,143.508,53.868,93.496,48.084,171.901,95.294,144.48,49.885,13.524,2.078,137.834,144.52,-94.966,89.609,456.604,56.21,136.672,140.458,-93.002,85.266,454.25,55.412,8.598,2.364,-51.493,23.159,156.743,41.758,212.926,99.981,-51.077,21.766,155.362,41.693,213.442,99.156,20.204,27.513,8.613,15.548,175.304,61.423,26.08,33.262,8.143,13.585,174.369,48.465,26.729,29.372
0609-4-01-207,Schraubensalto C,64.805,162.402,388.866,64.805,162.402,388.866,172.144,265.623,392.182,47.984,71.886,71.244,51.016,-50.165,196.74,-40.938,63.049,105.572,6.743,77.632,15.309,47.984,71.886,71.244,51.016,-50.165,196.74,-40.938,63.049,105.572,6.743,77.632,15.309,47.984,71.886,71.244,75.266,53.049,196.74,40.938,63.056,105.572,7.955,77.632,18.625,17.786,25.412,103.446,48.208,156.75,89.143,156.315,59.916,103.948,48.533,155.788,80.249,157.229,58.663,12.178,2.445,109.98,154.331,-106.292,72.59,426.781,40.322,108.555,150.181,-104.469,69.399,424.932,40.422,8.993,2.716,-88.198,42.506,137.705,44.569,230.297,91.672,-87.628,41.523,136.472,43.914,230.447,91.198,20.838,28.223,14.427,14.842,169.511,55.681,35.634,36.976,13.957,13.2,168.895,44.985,36.187,32.275
0609-4-01-209,Schraubensalto C,46.572,148.845,393.151,46.572,148.845,393.151,170.576,270.019,395.619,45.086,75.62,72.512,43.664,-57.88,191.375,-46.192,57.404,111.348,4.013,73.701,17.915,45.086,75.62,72.512,43.664,-57.88,191.375,-46.192,57.404,111.348,4.013,73.701,17.915,45.096,75.62,72.512,71.16,61.516,191.375,46.192,59.182,111.348,8.129,73.701,20.383,23.808,31.065,95.15,41.983,161.359,63.212,155.751,56.448,95.505,41.704,159.929,56.814,155.883,54.531,11.687,2.896,92.15,143.844,-120.286,84.723,406.516,37.312,91.063,140.264,-118.135,82.356,404.826,37.949,9.474,2.892,-97.419,41.057,122.929,60.096,237.684,99.591,-96.925,40.116,121.406,59.773,237.949,98.641,18.931,25.979,8.416,19.73,157.518,47.129,40.443,30.153,7.666,17.357,157.078,33.753,40.754,28.123
0609-4-01-211,Schraubensalto C,61.408,157.998,392.38,61.408,157.998,392.38,168.25,273.783,396.115,43.047,76.013,70.374,54.681,-54.535,192.183,-40.873,58.122,114.013,4.553,78.398,15.809,43.047,76.013,70.374,54.681,-54.535,192.183,-40.873,58.122,114.013,4.553,78.398,15.809,43.591,76.013,70.374,76.299,60.002,192.183,40.873,59.37,114.013,7.488,78.398,19.545,24.705,30.835,92.013,50.609,164.245,84.394,153.144,65.214,92.927,49.318,163.393,74.198,153.218,59.518,12.289,3.159,116.87,147.298,-114.704,88.052,413.419,54.118,115.435,143.251,-113.075,84.174,412.007,53.041,9.464,2.687,-86.974,43.313,126.147,57.887,245.781,94.054,-86.589,41.969,124.837,57.778,245.816,93.616,20.34,26.051,9.705,15.89,168.893,48.048,35.981,34.143,9.038,13.234,168.605,35.6,36.9,28.395
0609-4-01-213,Schraubensalto C,75.366,182.124,405.121,75.366,182.124,405.121,158.567,273.455,405.121,36.646,77.391,66.931,64.362,-40.713,210.168,-31.496,61.58,109.556,5.854,83.865,18.465,36.646,77.391,66.931,64.362,-40.713,210.168,-31.496,61.58,109.556,5.854,83.865,18.465,38.056,77.391,66.931,81.282,50.579,210.168,31.496,61.62,109.556,7.733,83.865,18.465,24.644,30.717,81.106,52.397,173.042,81.608,150.849,49.32,82.093,52.575,171.03,71.593,151.357,49.351,13.749,2.785,141.939,151.501,-88.273,89.702,469.629,71.511,140.247,146.598,-86.341,85.456,467.535,69.313,9.12,2.182,-69.575,37.042,139.345,50.674,244.813,89.482,-69.043,35.973,137.992,50.553,244.837,88.743,11.629,13.748,13.209,15.825,189.18,54.937,43.543,25.054,13.034,13.399,184.951,41.495,43.169,24.7
0609-4-01-215,Schraubensalto C,90.89,192.798,395.377,90.89,192.798,395.377,158.005,275.491,399.683,39.543,76.293,64.583,62.345,-37.254,216.607,-25.15,68.515,103.662,14.152,85.244,10.525,39.543,76.293,64.583,62.345,-37.254,216.607,-25.15,68.515,103.662,14.152,85.244,10.525,40.048,76.293,64.583,78.057,45.44,216.607,25.152,68.515,103.662,14.748,85.244,14.831,24.004,31.084,85.623,51.484,166.959,85.624,142.561,56.864,86.416,51.312,165.737,78.935,143.04,53.908,13.538,2.968,134.977,146.744,-78.812,78.68,471.617,73.449,133.62,142.157,-77.042,74.807,469.083,72.266,8.548,2.511,-54.402,30.662,150.728,37.1,227.578,89.078,-53.897,29.957,149.358,36.575,228.192,88.676,20.426,28.314,30.351,17.087,186.653,71.431,25.025,34.191,29.429,13.738,185.55,59.496,25.513,30.661
0609-4-01-217,Schraubensalto C,65.455,177.591,386.571,65.455,177.591,386.571,161.437,284.898,392.354,49.208,76.343,75.495,44.065,-52.397,205.144,-34.488,77.599,94.735,6.67,76.047,11.196,49.208,76.343,75.495,44.065,-52.397,205.144,-34.488,77.599,94.735,6.67,76.047,11.196,49.208,76.343,75.495,69.089,54.91,205.144,34.488,77.599,94.735,8.652,76.047,16.98,25.267,31.15,103.41,40.304,162.207,86.039,161.375,64.387,103.623,38.188,160.137,77.385,161.877,63.091,12.477,2.836,92.605,143.198,-108.254,82.055,433.746,50.752,91.737,139.358,-105.842,79.376,431.507,50.708,8.758,2.324,-72.473,32.753,165.434,34.136,202.122,85.647,-72.192,31.813,164.001,34.447,202.708,85.236,23.501,30.875,13.86,15.734,161.141,61.42,25.905,32.212,13.721,13.67,161.197,45.715,26.622,25.718
