SprungID,Sprungtyp,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,5_Acc_N_Fil,5_Gyro_x_R,5_Gyro_y_R,5_Gyro_z_R,5_Gyro_x_Fil,5_Gyro_y_Fil,5_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,15_Acc_N_Fil,15_Gyro_x_R,15_Gyro_y_R,15_Gyro_z_R,15_Gyro_x_Fil,15_Gyro_y_Fil,15_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,25_Acc_N_Fil,25_Gyro_x_R,25_Gyro_y_R,25_Gyro_z_R,25_Gyro_x_Fil,25_Gyro_y_Fil,25_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,35_Acc_N_Fil,35_Gyro_x_R,35_Gyro_y_R,35_Gyro_z_R,35_Gyro_x_Fil,35_Gyro_y_Fil,35_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,45_Acc_N_Fil,45_Gyro_x_R,45_Gyro_y_R,45_Gyro_z_R,45_Gyro_x_Fil,45_Gyro_y_Fil,45_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,55_Acc_N_Fil,55_Gyro_x_R,55_Gyro_y_R,55_Gyro_z_R,55_Gyro_x_Fil,55_Gyro_y_Fil,55_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,65_Acc_N_Fil,65_Gyro_x_R,65_Gyro_y_R,65_Gyro_z_R,65_Gyro_x_Fil,65_Gyro_y_Fil,65_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,75_Acc_N_Fil,75_Gyro_x_R,75_Gyro_y_R,75_Gyro_z_R,75_Gyro_x_Fil,75_Gyro_y_Fil,75_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,85_Acc_N_Fil,85_Gyro_x_R,85_Gyro_y_R,85_Gyro_z_R,85_Gyro_x_Fil,85_Gyro_y_Fil,85_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil,95_Acc_N_Fil,95_Gyro_x_R,95_Gyro_y_R,95_Gyro_z_R,95_Gyro_x_Fil,95_Gyro_y_Fil,95_Gyro_z_Fil
0609-1-01-864,Bauchsprung,77.057,-7.049,52.745,11.084,-6.046,48.346,9.671,38.837,-21.211,-3.204,-9.762,-19.527,-3.569,-7.471,4.336,-9.882,-41.898,12.258,-10.427,-43.065,10.18,1.291,-3.611,-59.148,4.78,-4.534,-54.692,5.939,0.73,-7.442,-53.589,-1.783,-7.225,-53.942,-2.542,0.776,-9.745,-64.015,-14.805,-9.218,-64.288,-13.542,0.884,-5.259,-70.862,-9.797,-5.136,-69.874,-10.29,0.818,2.786,-66.183,-6.391,1.431,-67.882,-7.119,0.693,-7.109,-87.012,-19.671,-5.068,-85.055,-20.028,0.536,14.414,-83.895,-40.288,13.446,-83.785,-39.396,1.097,24.167,-71.785,-39.902,24.142,-70.972,-38.746,1.171,25.172,-47.445,-23.035,24.483,-47.489,-21.043,1.474,16.18,-25.024,22.281,16.499,-26.936,20.371,1.08,11.356,-34.227,44.84,10.748,-32.885,43.771,1.39,-1.36,-26.674,26.615,-1.23,-26.752,25.649,1.054,-11.911,-25.506,-15.303,-11.996,-24.301,-11.622,1.718,-22.67,-1.81,3.644,-21.011,2.124,2.165,1.97,-17.643,80.279,11.561,-17.54,95.436,11.631,22.78,4.733,231.827,-32.693,3.542,199.08,-35.131,80.941,-11.943,36.898,-37.957,-7.375,39.306,-33.521
0609-1-01-865,Von Bauch in Stand,86.273,26.453,-72.033,32.886,17.775,-61.67,25.665,33.18,-19.247,-51.467,2.835,-18.345,-59.466,8.17,5.202,-31.96,-64.558,15.31,-27.912,-55.526,11.826,2.748,3.364,4.23,9.77,2.446,1.064,10.343,1.263,8.611,-14.529,-6.016,6.726,-9.645,-6.445,0.999,-10.617,9.973,-37.754,-7.432,5.93,-34.158,0.71,10.18,-8.747,-14.775,8.689,-6.539,-14.939,0.784,18.894,-4.937,13.075,19.647,-8.141,12.006,1.92,25.182,-38.523,21.594,23.435,-37.484,20.654,2.188,12.205,-61.863,3.46,13.613,-60.33,3.306,1.147,18.886,-68.726,-9.379,17.636,-68.502,-12.164,2.348,13.409,-44.712,-33.35,13.276,-43.398,-30.367,1.58,0.997,2.018,-4.14,1.716,2.641,-3.54,2.176,0.213,42.682,9.293,-0.229,42.841,12.348,1.514,-5.789,74.127,48.47,-4.842,71.481,46.356,1.194,-10.316,76.763,53.225,-9.696,77.622,51.45,2.13,0.035,98.661,13.147,-1.731,97.572,12.919,2.615,-8.07,97.967,-17.992,-8.037,99.786,-18.156,10.229,-21.135,135.493,-21.777,-18.804,141.462,-13.135,47.513,-5.883,223.44,52.523,-4.612,213.708,44.85
0609-1-01-866,Doppelsalto C,74.968,28.691,211.101,17.699,24.745,225.18,13.282,40.589,19.672,348.211,-48.004,20.673,322.012,-38.002,8.073,30.734,188.755,-9.3,28.271,188.974,-14.984,8.626,12.653,41.648,-20.364,15.417,55.738,-17.425,21.716,6.531,69.533,9.493,6.249,78.643,5.935,27.303,4.217,266.39,-4.17,2.359,283.282,-6.713,42.12,-19.856,664.921,-38.0,-15.519,638.865,-32.501,49.59,8.067,738.56,0.057,3.923,738.27,-8.165,52.371,-9.779,772.865,-63.206,-8.764,776.935,-55.919,54.663,-31.865,829.555,-59.026,-31.866,827.024,-58.695,53.312,-45.138,848.338,-44.62,-41.874,842.679,-45.686,49.94,-25.074,790.543,-57.857,-30.197,781.537,-55.133,34.912,-47.672,598.406,-52.383,-41.369,602.14,-52.609,23.041,-0.615,455.391,-32.07,-2.985,455.631,-32.826,14.802,13.346,300.794,-10.888,12.354,305.888,-13.958,11.901,11.703,220.667,-8.625,10.851,224.85,-8.713,11.093,6.389,228.998,-22.349,6.149,231.859,-22.993,12.018,0.722,294.585,-46.566,0.404,295.783,-45.753,10.278,-8.749,376.049,-39.22,-6.98,359.905,-34.853,41.391,1.093,270.962,24.423,3.802,264.345,21.398
0609-1-01-869,Bauchsprung,74.54,13.911,66.622,12.722,13.621,63.439,12.063,31.815,11.113,-17.468,-21.776,10.187,-12.615,-16.515,3.954,2.814,-51.155,14.19,1.679,-43.934,9.899,2.072,-14.631,8.885,6.316,-11.804,0.751,7.561,0.673,-2.912,-9.783,8.508,-3.61,-8.494,8.1,0.44,0.717,-16.205,2.207,-0.214,-16.92,1.63,0.576,-7.408,-34.311,-12.19,-6.393,-34.976,-12.287,0.757,-6.608,-58.645,-26.837,-6.943,-59.292,-25.934,0.688,-2.647,-101.108,-27.04,-2.109,-101.454,-28.384,2.142,7.18,-152.363,-32.784,6.593,-151.353,-29.639,3.536,2.03,-173.85,-1.08,2.457,-169.673,-4.703,3.428,4.084,-113.947,-23.723,3.786,-114.65,-20.964,2.702,8.217,-64.665,-20.407,8.941,-63.987,-20.486,2.216,19.311,-6.457,3.718,18.517,-8.67,11.655,2.234,20.569,18.882,84.446,20.991,18.933,71.946,2.021,14.891,13.758,10.686,12.899,14.783,11.815,2.56,-22.752,35.579,-32.48,-21.029,36.597,-27.953,2.729,-27.108,115.515,6.393,-25.95,126.56,3.14,27.668,36.0,201.351,-76.24,20.298,181.652,-57.035,85.359,-28.279,46.647,-23.42,-7.479,42.878,-38.012
0609-1-01-870,Von Bauch in Stand,84.284,35.888,-63.71,37.27,25.205,-54.279,29.118,25.861,-31.907,-93.892,17.217,-24.811,-88.088,13.201,1.727,-19.722,-62.589,-33.065,-22.86,-67.956,-24.999,2.934,-32.071,-33.911,-6.75,-30.837,-29.954,-4.983,1.085,-26.253,10.366,12.059,-26.495,7.184,10.225,1.065,-7.162,17.903,33.038,-6.234,18.297,32.293,0.921,12.58,18.811,44.975,11.427,18.997,43.466,0.817,18.954,12.299,29.93,18.446,9.704,29.776,0.76,9.708,-13.077,19.909,10.137,-9.848,21.172,1.549,3.625,-2.438,19.977,2.508,-2.16,18.401,0.888,-3.621,13.465,3.099,-2.084,13.905,2.251,1.062,2.047,29.673,-20.093,1.223,29.204,-21.144,0.625,-3.627,36.93,-51.657,-2.04,35.638,-47.39,0.816,10.839,35.382,-37.669,9.086,36.0,-35.351,0.891,2.64,40.85,5.406,4.62,39.278,5.017,0.649,18.135,18.897,37.716,16.721,20.778,35.195,1.885,20.11,16.186,35.219,19.138,17.577,36.16,2.724,10.027,58.952,29.45,9.256,53.039,22.688,20.415,-12.601,105.38,-25.487,-9.199,114.71,-16.674,61.285,11.509,203.95,-0.619,7.901,200.304,-4.042
0609-1-01-871,Doppelsalto C,71.171,7.274,241.745,-16.017,10.825,245.848,-16.139,27.566,21.71,299.793,-24.683,17.658,288.111,-24.388,4.612,1.198,135.131,-34.707,3.905,141.477,-27.501,15.674,29.324,57.876,19.842,22.831,62.935,8.918,25.984,-0.099,142.629,-8.134,3.046,162.999,-2.924,35.704,-15.789,531.731,-47.133,-12.838,522.407,-44.898,50.416,-18.484,771.185,-20.343,-18.743,752.441,-24.16,53.694,-22.025,735.63,-22.147,-19.596,740.227,-22.52,55.199,-8.417,784.27,-16.528,-10.16,784.887,-17.77,55.577,-9.882,850.608,-30.619,-9.469,848.909,-23.571,53.657,24.366,851.463,39.223,25.91,838.963,28.323,38.153,75.632,666.353,-6.876,76.891,666.42,-1.965,25.249,88.444,503.444,-23.396,84.492,501.83,-25.411,12.809,62.042,321.916,-41.823,60.014,328.471,-38.287,9.703,23.721,221.291,-14.378,26.121,224.336,-16.877,10.949,21.204,196.063,-27.829,20.702,197.236,-29.475,11.443,5.813,189.246,-57.707,7.414,198.285,-51.865,12.7,9.522,301.589,-21.019,10.158,296.316,-18.334,9.387,27.907,297.719,-0.605,24.242,300.923,-6.285,58.479,2.937,234.137,-33.979,5.228,210.094,-34.617
0609-1-01-875,Bauchsprung,72.778,4.064,93.322,-7.662,5.762,93.203,-7.297,39.399,4.187,40.602,-24.553,4.722,37.355,-20.929,5.427,5.584,-50.495,8.969,3.076,-49.231,4.764,1.918,-7.204,-69.856,-4.818,-5.859,-64.361,-3.027,0.763,0.413,-49.693,-3.715,0.343,-51.27,-3.258,0.684,3.069,-73.651,5.927,2.649,-75.394,5.152,1.273,-1.307,-115.838,-0.487,-0.994,-114.212,-1.786,1.331,-1.853,-123.642,-25.84,-1.767,-120.996,-25.482,1.548,2.293,-97.424,-36.516,2.807,-98.022,-34.506,1.244,15.957,-79.557,-17.172,14.91,-79.186,-17.112,1.047,16.024,-62.504,-1.225,16.123,-62.442,-0.756,1.105,9.8,-41.171,23.696,9.532,-41.52,22.606,1.287,-7.74,-26.391,35.305,-7.314,-28.051,34.539,1.128,-20.815,-36.318,27.104,-18.603,-34.349,26.16,1.151,-2.567,-31.951,10.471,-3.931,-32.194,13.259,1.981,-0.935,-19.291,22.382,-0.113,-18.424,19.292,2.607,10.796,20.664,-1.851,9.288,22.856,0.283,2.535,13.218,100.598,-19.313,10.771,107.151,-7.64,30.47,21.978,104.927,-44.458,14.032,96.967,-44.317,79.017,-35.627,56.307,-2.955,-23.111,52.733,-17.119
0609-1-01-876,Von Bauch in Stand,78.859,-2.148,25.781,-7.05,-7.386,17.694,0.134,34.499,-22.384,-102.7,45.08,-14.408,-94.011,27.022,6.868,11.959,-113.893,-31.627,9.198,-105.921,-29.306,1.658,9.35,-7.561,-65.959,6.19,-14.053,-55.825,1.59,-13.13,0.338,0.515,-11.088,1.983,0.013,1.459,-8.072,12.676,13.916,-7.32,8.247,14.036,1.561,11.044,-9.756,10.248,10.804,-8.947,10.58,1.728,32.033,-32.591,14.431,29.928,-31.796,15.546,1.493,27.152,-42.16,28.26,27.101,-40.378,25.84,1.501,14.349,-13.988,13.518,14.672,-13.78,13.544,1.469,5.257,15.358,0.326,5.649,14.007,1.134,1.528,2.134,17.486,-0.63,1.638,20.225,-3.04,1.019,-7.378,50.127,-23.69,-7.471,49.838,-21.65,0.738,-22.236,84.619,-21.926,-21.51,82.617,-20.914,1.312,-22.472,88.412,-6.584,-21.993,87.793,-5.608,2.38,-13.019,82.117,4.242,-13.864,79.967,2.947,3.607,-15.621,48.431,7.865,-15.826,48.52,10.382,3.937,-15.415,14.394,40.745,-13.853,19.335,32.053,16.345,-12.218,98.678,-4.514,-10.465,109.757,0.758,53.165,0.133,259.865,-20.474,0.462,244.654,-14.452
0609-1-01-877,Doppelsalto C,74.565,21.871,240.447,12.234,18.766,252.987,3.6,37.319,14.99,365.739,-23.444,15.614,333.816,-14.201,9.55,4.353,123.424,-21.091,4.596,134.982,-19.661,11.646,-1.474,12.322,-23.368,-2.972,28.636,-29.021,23.983,-5.19,93.223,8.591,-6.846,103.002,11.109,30.905,-39.43,353.659,21.065,-36.202,362.641,14.859,47.799,-29.366,755.795,6.38,-28.541,726.653,8.728,55.166,-1.718,787.971,10.581,-5.315,792.672,5.987,58.136,-18.421,827.352,-28.347,-16.692,828.654,-25.005,60.966,-21.438,861.772,-37.516,-20.246,860.803,-38.363,59.877,-0.45,896.64,-46.221,-0.983,891.129,-46.635,50.883,5.78,800.027,-60.277,4.998,803.096,-52.453,34.147,28.579,644.863,-17.436,31.036,637.309,-21.473,21.939,76.581,470.349,-13.791,70.604,460.672,-17.627,12.148,37.787,262.213,-46.648,38.79,275.431,-43.096,10.461,6.084,189.545,-42.599,7.167,188.848,-43.232,10.475,-17.229,139.32,-21.137,-15.064,149.078,-19.998,10.203,-3.598,194.394,14.209,-2.122,196.5,8.97,7.289,18.067,295.907,-20.368,15.905,293.378,-19.073,54.475,8.082,275.639,-47.202,3.117,261.507,-35.811
0609-1-01-880,Bauchsprung,74.859,-2.343,76.038,4.842,-3.169,71.152,4.402,32.059,-8.841,-3.605,-3.301,-7.352,-0.831,-4.14,3.45,-1.828,-48.78,0.409,-2.29,-42.867,0.991,1.756,-0.826,-18.546,6.52,-1.23,-21.218,7.42,0.689,-4.729,-21.217,10.824,-4.517,-22.918,9.162,0.677,-6.793,-41.486,-8.153,-6.585,-42.301,-7.091,0.735,-5.694,-57.86,-8.644,-6.012,-56.865,-8.884,0.54,-8.983,-69.93,-12.52,-8.193,-70.448,-12.834,1.13,0.908,-95.381,-20.936,1.538,-97.824,-20.368,1.461,24.183,-151.049,-24.873,22.34,-144.69,-23.308,2.274,16.336,-109.188,-6.562,16.783,-108.661,-8.204,1.585,11.29,-57.223,-8.584,11.197,-59.753,-7.791,1.238,6.068,-40.05,6.697,6.974,-40.962,7.173,1.14,17.465,-42.61,22.26,16.344,-42.716,21.217,1.534,12.8,-45.817,10.839,12.496,-45.069,9.442,1.521,-8.765,-30.447,-7.45,-9.16,-26.53,-5.518,1.483,-30.65,22.186,16.066,-28.228,19.082,13.441,2.678,-6.153,77.063,-14.288,-7.346,82.367,-7.128,24.417,7.216,135.106,-9.927,5.601,131.591,-10.656,78.685,-14.863,64.659,-49.577,-11.99,57.743,-42.373
0609-1-01-881,Von Bauch in Stand,84.602,-7.013,-6.737,25.6,-10.156,-10.921,11.818,34.244,-19.472,-101.928,17.356,-14.093,-95.53,13.424,5.394,10.806,-49.416,24.469,6.212,-38.782,21.562,3.878,-7.352,47.781,-4.91,-5.923,40.377,4.402,1.113,-3.484,53.88,7.518,-4.508,50.974,5.743,1.322,6.729,24.993,-9.52,6.67,27.398,-9.483,1.132,10.539,28.819,-18.682,11.199,27.534,-18.132,0.527,12.777,22.103,-21.65,12.48,22.302,-21.255,0.467,9.478,16.901,-13.105,8.967,16.906,-12.322,0.784,-0.432,13.785,4.55,0.069,13.993,3.501,0.81,-2.42,12.707,-2.305,-2.49,12.517,-1.781,0.541,-3.716,7.836,2.392,-3.11,9.706,1.19,0.431,-0.126,24.691,2.448,-0.014,22.752,2.786,0.287,1.447,20.74,6.551,0.551,21.737,7.099,0.883,-6.232,26.31,18.076,-5.597,25.566,19.504,1.324,-3.829,23.356,33.206,-4.1,23.805,30.967,1.246,-5.514,28.335,25.067,-6.45,28.229,25.937,1.13,-18.21,33.078,35.013,-17.045,40.782,31.679,12.205,-5.65,86.653,14.043,-3.765,85.449,13.283,46.767,34.79,173.886,-10.461,32.16,163.817,-5.704
0609-1-01-882,Doppelsalto C,78.677,30.339,182.352,-17.187,31.088,193.211,-20.346,42.283,25.647,292.045,-50.191,24.501,275.415,-42.674,8.555,12.878,180.513,-47.302,10.455,168.787,-45.985,12.681,-19.513,-2.091,2.02,-15.718,25.545,-4.656,23.597,-0.633,134.443,29.607,-2.338,144.733,25.092,33.629,-10.391,437.918,-9.793,-12.861,440.297,-11.417,47.087,-50.22,761.622,-40.676,-47.002,739.782,-31.283,52.93,-39.421,740.387,13.382,-37.521,748.939,11.054,55.667,-7.775,824.9,13.62,-4.439,825.67,12.941,57.766,82.082,921.542,10.549,75.62,909.033,7.387,50.72,89.548,833.924,-40.651,89.553,819.373,-36.927,32.267,85.385,639.802,3.155,84.408,641.505,0.734,22.438,63.885,461.68,19.124,64.78,465.84,15.032,10.342,47.136,285.776,-13.251,48.185,295.698,-8.524,8.626,50.108,195.191,-30.659,50.325,195.208,-29.688,9.78,42.843,133.846,-34.508,42.142,139.715,-33.935,9.601,28.613,160.349,-29.056,28.287,161.948,-30.184,9.959,12.037,218.8,-31.665,11.448,219.781,-30.192,9.764,-19.867,299.755,-28.124,-19.453,298.994,-27.692,40.027,-27.859,328.638,-3.62,-24.264,312.907,-3.617
0609-1-01-885,Strecksprung,73.778,-3.636,36.996,13.213,-1.936,35.782,12.584,36.977,7.667,38.023,7.918,6.114,36.212,7.1,6.084,7.875,6.219,-14.564,8.524,5.21,-12.579,1.146,11.099,-28.804,-7.716,10.538,-23.659,-7.864,1.635,-0.474,-4.154,8.152,-1.517,-5.787,6.503,0.592,-21.598,15.467,7.476,-19.545,14.82,8.97,1.118,-18.429,5.524,40.771,-20.378,10.601,38.335,1.808,-26.753,45.428,45.2,-23.233,36.852,47.467,1.085,3.008,12.154,49.345,1.062,14.244,48.282,1.427,4.17,-5.208,37.213,4.983,-4.996,34.843,1.256,15.345,-18.842,-2.147,14.309,-16.677,0.501,0.824,8.522,-8.48,-10.347,7.593,-5.895,-13.199,0.596,-9.391,23.762,-46.322,-8.428,18.379,-42.529,0.649,-10.714,-6.088,-40.112,-10.221,-4.987,-39.604,0.478,-6.884,-22.596,-24.549,-6.99,-21.648,-24.609,0.304,-1.124,-30.141,-6.29,-0.922,-30.09,-5.891,0.742,6.299,-28.825,12.764,5.924,-27.576,11.312,2.097,8.31,-0.291,9.438,8.212,-3.359,6.067,20.781,4.619,23.387,-10.52,6.66,29.454,-6.506,64.207,17.73,90.705,17.701,14.105,86.691,17.956
0609-1-01-886,Bauchsprung,73.879,0.05,81.264,21.438,0.336,76.336,19.976,31.306,-17.664,-10.327,5.99,-16.566,-3.844,5.603,2.922,-14.03,-39.013,-12.67,-14.036,-35.122,-10.01,1.975,-8.364,-4.29,-0.265,-8.281,-9.447,-2.973,0.56,-3.214,-12.786,-12.423,-3.498,-13.515,-10.491,0.244,-0.585,-24.172,-4.464,-0.204,-25.024,-5.143,0.621,8.089,-37.707,-1.072,7.383,-38.673,-1.437,0.923,3.344,-59.659,-4.224,3.154,-59.756,-5.176,1.022,-7.042,-83.736,-25.595,-6.459,-84.209,-23.518,0.722,-2.144,-118.117,-14.516,-1.106,-116.487,-14.943,0.843,16.635,-127.319,-10.304,16.133,-125.097,-11.264,1.458,24.198,-88.732,-16.071,22.713,-88.7,-14.317,1.438,10.873,-45.794,9.426,11.309,-47.938,8.096,1.339,1.124,-45.561,14.183,1.95,-43.954,14.197,1.0,4.271,-33.727,3.106,3.948,-36.858,5.197,1.357,7.467,-44.949,18.279,7.807,-41.165,15.94,2.036,13.164,0.036,10.795,12.587,2.934,8.029,2.146,-4.935,90.852,-20.556,-5.67,94.982,-17.24,21.238,-11.003,155.042,-7.283,-10.099,143.156,-5.177,80.076,1.353,39.788,-17.516,1.337,38.472,-18.115
0609-1-01-887,Von Bauch in Stand,87.874,5.647,-23.098,-3.34,2.174,-27.83,-6.95,30.236,-23.105,-124.48,-9.619,-17.221,-114.644,-12.749,5.203,6.891,-65.059,6.491,6.198,-55.856,-6.492,3.642,10.984,33.2,-1.767,11.928,24.224,14.576,1.779,27.079,23.63,20.979,22.755,23.872,20.853,1.015,0.518,26.796,9.714,3.157,26.041,8.39,0.983,8.415,18.301,-11.939,7.15,18.485,-9.232,0.864,5.414,16.471,-0.627,5.405,16.092,-0.668,0.601,-2.804,23.168,8.752,-2.579,22.787,8.435,0.606,-4.687,17.747,1.232,-4.539,18.241,0.18,0.635,-3.547,12.284,-10.042,-3.472,11.168,-7.833,0.745,-1.369,-3.637,12.16,-1.361,-1.743,10.95,1.39,0.5,9.728,12.571,0.63,10.185,11.624,0.993,2.286,28.535,-9.768,1.959,27.924,-8.759,1.01,-2.506,35.228,-13.803,-2.473,34.235,-13.853,1.187,-5.647,25.905,-15.944,-5.509,24.738,-13.674,2.332,-7.598,4.616,7.055,-9.502,6.99,9.016,3.097,-34.847,9.073,52.545,-29.756,14.109,45.915,20.006,1.295,115.358,8.89,-1.038,118.01,16.392,60.367,26.387,243.304,30.571,24.672,233.798,29.068
0609-1-01-888,Doppelsalto C,72.932,45.28,247.771,40.731,45.555,253.615,31.627,31.12,31.728,272.484,-44.67,32.1,256.672,-35.075,7.22,17.155,67.811,-23.733,15.774,76.714,-26.085,14.28,-6.768,13.777,-22.009,-3.907,22.392,-25.849,20.93,4.367,130.778,-34.262,0.762,147.226,-28.418,31.706,-24.435,505.36,-15.924,-23.369,498.734,-17.424,45.389,-24.227,757.498,7.788,-22.455,740.38,3.907,47.798,-2.331,737.14,-8.345,-2.894,740.389,-5.49,49.784,-6.778,776.564,-5.338,-6.308,775.68,-7.749,51.704,1.072,813.617,-0.073,5.091,811.587,1.245,51.942,64.709,818.651,12.545,59.048,814.947,5.915,44.237,67.805,743.126,-49.97,63.738,734.061,-45.49,29.178,19.851,553.193,-38.107,26.562,557.142,-35.89,18.919,41.526,404.234,-3.853,39.244,404.833,-6.584,10.738,38.102,269.008,-30.917,37.716,275.578,-28.245,9.23,20.934,223.254,-31.514,20.847,224.433,-30.984,8.139,3.946,202.882,-24.67,5.854,207.286,-25.735,8.499,23.611,231.078,-29.829,21.601,227.074,-29.064,8.497,10.742,253.918,-27.02,9.963,251.456,-26.63,62.733,-31.256,182.966,-27.295,-26.401,173.732,-25.972
0609-1-01-892,Bauchsprung,77.644,10.923,55.584,-7.924,10.46,53.99,-6.165,37.802,2.958,-23.421,12.452,3.763,-21.682,11.316,4.313,-7.58,-59.842,13.564,-8.591,-57.796,14.09,1.495,-17.69,-26.231,14.174,-15.775,-24.883,13.112,0.281,-5.243,-1.552,2.539,-6.026,-4.036,1.919,0.72,-8.905,-27.998,-13.081,-9.648,-29.195,-12.846,1.048,-23.468,-73.797,-26.238,-22.269,-71.586,-25.088,0.986,-20.423,-83.892,-18.604,-19.945,-82.286,-17.194,0.93,-7.663,-66.588,10.896,-7.109,-67.061,7.613,1.112,5.71,-63.177,-11.529,4.686,-65.449,-9.586,2.098,9.006,-90.923,-18.748,9.173,-88.863,-17.981,2.154,12.264,-90.478,-8.379,11.41,-89.886,-9.135,1.75,4.85,-80.425,-4.276,5.638,-79.76,-3.795,1.565,6.177,-57.52,13.219,5.45,-58.304,12.686,1.519,4.576,-46.085,13.456,5.421,-44.812,13.664,1.856,6.489,-12.921,-8.708,4.307,-11.651,-9.466,1.841,-23.16,49.734,-12.536,-20.418,47.725,-11.022,2.715,-15.484,116.791,-3.216,-17.603,119.081,-7.49,25.151,-23.779,118.322,-71.753,-18.471,112.615,-56.785,83.295,22.572,6.016,-3.726,19.792,8.043,-15.589
0609-1-01-893,Von Bauch in Stand,83.93,26.274,-2.347,18.75,21.487,-2.338,12.773,28.788,-34.998,-12.128,25.707,-32.345,-14.005,30.138,4.224,-56.467,-19.246,33.023,-52.579,-18.299,30.927,3.41,-6.613,-3.615,-15.811,-8.887,-4.652,-7.571,1.583,0.432,-11.463,-3.707,-1.29,-10.003,-7.685,1.137,-9.906,-7.547,-8.798,-7.36,-8.115,-9.704,1.147,12.036,-26.179,-5.975,11.388,-26.304,-6.813,1.041,23.855,-53.211,-10.796,23.04,-50.648,-8.725,1.05,27.505,-50.417,12.139,27.297,-50.122,13.013,1.415,29.84,-37.509,49.994,28.944,-35.592,47.536,1.357,16.893,2.888,55.764,17.975,0.487,54.187,1.729,16.848,18.324,30.568,16.875,22.267,31.034,2.314,16.509,75.52,-0.446,15.944,71.687,-1.866,2.269,11.263,76.499,-57.095,11.307,78.559,-56.617,2.398,-6.105,99.777,-79.703,-4.766,96.277,-74.372,2.482,-10.334,84.466,-19.526,-12.144,82.418,-22.132,3.385,-14.39,34.583,4.051,-13.45,37.417,8.317,3.974,-6.634,23.642,60.697,-7.771,25.27,53.203,16.896,-9.175,98.427,12.844,-7.471,104.361,11.305,56.628,10.65,219.853,-33.244,8.07,214.243,-24.695
0609-1-01-894,Doppelsalto C,72.986,7.714,249.162,13.594,11.992,253.029,5.558,33.093,31.345,291.976,-6.943,29.868,277.041,0.509,8.055,29.842,117.242,-20.373,26.064,116.079,-21.393,12.63,1.924,15.289,-17.09,1.883,36.384,-15.784,23.125,-5.219,153.408,45.168,-3.206,164.626,30.365,30.115,5.541,417.674,-31.65,5.601,413.644,-18.101,45.797,4.273,708.033,-3.312,4.651,692.374,-6.162,49.672,9.731,737.472,-8.246,9.337,738.511,-13.434,53.354,-1.797,779.946,-28.724,-0.796,781.369,-23.443,56.073,5.328,834.792,-27.838,3.29,832.428,-26.061,56.058,-16.057,859.802,-26.766,-13.094,849.781,-21.603,48.001,15.507,736.631,44.85,20.147,738.503,34.439,28.983,75.495,586.64,27.531,70.043,582.372,27.843,19.342,60.099,397.766,24.767,57.89,398.421,21.551,10.583,29.215,235.404,-14.229,32.537,242.375,-10.011,9.916,39.211,189.099,-38.958,37.656,193.037,-36.464,9.352,36.02,213.942,-39.855,34.796,217.223,-39.212,12.626,9.211,284.503,-29.099,14.673,279.967,-24.046,15.613,30.982,301.596,29.706,25.867,293.651,24.905,68.083,30.322,155.41,11.638,30.02,155.715,12.649
