SprungID,Sprungtyp,0_mean_Acc_N_Fil,0_std_Acc_N_Fil,0_mean_Gyro_x_R,0_std_Gyro_x_R,0_mean_Gyro_y_R,0_std_Gyro_y_R,0_mean_Gyro_z_R,0_std_Gyro_z_R,0_mean_Gyro_x_Fil,0_std_Gyro_x_Fil,0_mean_Gyro_y_Fil,0_std_Gyro_y_Fil,0_mean_Gyro_z_Fil,0_std_Gyro_z_Fil,20_mean_Acc_N_Fil,20_std_Acc_N_Fil,20_mean_Gyro_x_R,20_std_Gyro_x_R,20_mean_Gyro_y_R,20_std_Gyro_y_R,20_mean_Gyro_z_R,20_std_Gyro_z_R,20_mean_Gyro_x_Fil,20_std_Gyro_x_Fil,20_mean_Gyro_y_Fil,20_std_Gyro_y_Fil,20_mean_Gyro_z_Fil,20_std_Gyro_z_Fil,40_mean_Acc_N_Fil,40_std_Acc_N_Fil,40_mean_Gyro_x_R,40_std_Gyro_x_R,40_mean_Gyro_y_R,40_std_Gyro_y_R,40_mean_Gyro_z_R,40_std_Gyro_z_R,40_mean_Gyro_x_Fil,40_std_Gyro_x_Fil,40_mean_Gyro_y_Fil,40_std_Gyro_y_Fil,40_mean_Gyro_z_Fil,40_std_Gyro_z_Fil,60_mean_Acc_N_Fil,60_std_Acc_N_Fil,60_mean_Gyro_x_R,60_std_Gyro_x_R,60_mean_Gyro_y_R,60_std_Gyro_y_R,60_mean_Gyro_z_R,60_std_Gyro_z_R,60_mean_Gyro_x_Fil,60_std_Gyro_x_Fil,60_mean_Gyro_y_Fil,60_std_Gyro_y_Fil,60_mean_Gyro_z_Fil,60_std_Gyro_z_Fil,80_mean_Acc_N_Fil,80_std_Acc_N_Fil,80_mean_Gyro_x_R,80_std_Gyro_x_R,80_mean_Gyro_y_R,80_std_Gyro_y_R,80_mean_Gyro_z_R,80_std_Gyro_z_R,80_mean_Gyro_x_Fil,80_std_Gyro_x_Fil,80_mean_Gyro_y_Fil,80_std_Gyro_y_Fil,80_mean_Gyro_z_Fil,80_std_Gyro_z_Fil
20191007-1159-FRANKFURT_1-01-61,Salto C,27.661,31.777,-6.811,24.33,182.776,107.756,7.784,28.276,-6.597,16.394,181.24,86.412,7.939,15.691,8.931,0.435,4.486,11.933,210.435,63.963,22.358,24.742,4.19,9.108,209.428,61.938,22.056,20.099,8.164,0.507,24.075,7.955,250.653,28.864,5.182,13.542,24.117,6.414,250.509,27.497,5.472,12.774,6.499,0.996,20.187,7.05,186.091,14.334,8.635,9.663,20.697,4.335,187.254,11.759,8.303,7.096,21.682,29.342,16.758,18.005,245.03,80.33,-24.018,35.636,16.774,12.232,243.447,59.523,-23.768,19.268
0827-BK2-02-7,Salto C,33.049,33.644,14.827,16.778,45.733,115.949,-24.755,41.384,14.76,13.03,46.922,105.654,-25.852,33.23,19.813,7.689,-10.865,11.733,460.577,228.705,-73.687,30.921,-11.096,8.515,455.254,217.497,-72.416,25.993,4.616,4.416,18.491,12.115,201.295,117.738,-37.144,10.284,18.285,8.61,203.953,116.263,-37.471,5.962,2.897,0.451,0.495,5.079,81.193,11.262,-37.144,11.033,0.457,3.042,81.256,9.698,-36.999,8.75,18.866,25.616,-21.753,22.888,122.105,60.668,-9.321,37.557,-20.841,19.309,121.797,51.315,-9.515,30.436
20191008-1207-FRANKFURT_2-01-359,Fliffis- Rudi C,49.702,24.906,-113.32,113.242,-560.544,205.371,140.14,164.827,-108.465,85.153,-556.273,189.479,136.372,90.277,54.402,7.065,-143.03,77.887,-571.671,110.648,233.684,86.342,-145.723,67.9,-569.271,104.985,235.545,79.561,35.267,6.546,130.575,241.859,-2.736,167.271,877.535,194.272,126.679,215.577,-8.758,147.921,871.799,183.077,28.17,9.563,-39.535,118.183,29.842,214.484,609.493,221.674,-33.173,106.772,31.427,200.059,608.806,212.157,32.292,32.657,154.56,92.197,331.563,144.512,-28.717,206.903,151.844,76.061,333.775,110.77,-24.176,177.939
0609-4-01-351,Fliffis B,43.43,28.372,-12.093,22.72,-490.069,292.213,19.553,59.467,-12.17,10.659,-486.88,223.584,19.141,19.282,32.651,10.348,44.79,28.359,-468.513,220.442,43.445,58.838,44.42,25.316,-468.041,209.46,43.975,54.017,19.583,3.554,-126.689,105.583,-81.663,97.104,303.039,73.144,-126.051,101.371,-81.308,86.515,301.933,70.055,16.715,2.619,-133.949,55.887,217.647,49.121,219.144,80.503,-134.142,55.371,215.317,48.407,219.088,79.62,30.427,29.242,-17.011,26.326,271.378,100.83,22.97,65.418,-16.549,20.167,270.691,81.662,24.424,57.982
20191001-1202-FRANKFURT_2-01-196,Salto A,33.361,30.922,-5.46,16.832,-213.656,98.344,12.214,52.297,-6.376,9.391,-208.468,82.741,9.345,24.131,8.942,1.558,-12.736,19.065,-199.719,59.202,-16.004,25.912,-12.018,15.098,-201.035,51.114,-16.327,10.693,8.032,0.21,1.773,22.436,-210.938,27.435,1.981,18.264,1.358,20.161,-210.42,25.167,2.498,16.62,8.767,0.786,-11.655,14.818,-184.634,29.586,-16.143,34.277,-11.226,13.971,-185.128,27.415,-15.727,30.16,22.408,21.581,-17.264,24.149,-254.511,93.544,-15.299,161.669,-17.784,13.924,-249.636,31.958,-5.186,41.225
0609-1-01-689,Doppelsalto C,30.973,25.526,17.282,14.705,173.264,130.737,-18.909,52.761,17.203,10.467,173.27,116.993,-18.642,29.624,42.309,12.312,-8.432,13.074,589.252,286.756,-10.022,43.696,-8.188,8.406,588.8,272.481,-9.595,18.763,52.48,11.067,67.399,40.545,799.934,111.95,-10.861,36.238,67.192,35.422,796.914,105.561,-11.117,23.013,13.107,6.422,48.776,26.819,295.045,130.081,-26.047,16.973,48.473,25.19,297.269,122.843,-26.477,10.018,19.884,20.922,3.569,19.621,212.139,41.903,-10.944,44.585,4.041,14.943,207.954,31.329,-10.376,30.398
0115-JANEIKE-01-87,Triffis B,58.571,27.252,-100.501,46.512,-565.525,313.273,32.019,57.218,-99.742,41.643,-560.34,301.198,31.428,48.471,54.337,0.893,-266.877,58.946,-724.61,40.364,57.167,35.262,-267.135,57.18,-727.553,33.643,57.396,30.68,51.824,4.271,-293.811,84.935,-761.681,50.184,-87.072,67.677,-291.956,81.263,-759.378,39.955,-87.6,66.992,26.536,4.035,27.586,45.887,-175.821,220.314,-393.969,96.646,26.174,39.032,-176.924,215.024,-391.262,86.921,25.734,18.663,66.692,30.523,304.866,153.313,-115.773,120.585,65.372,22.737,296.831,113.113,-121.344,102.435
0115-JANEIKE-01-89,Triffis C,52.722,29.657,-69.54,40.564,-440.902,260.403,-7.917,73.058,-67.274,32.403,-437.62,251.924,-6.421,60.374,77.212,5.234,-148.327,17.375,-845.231,43.335,77.865,12.343,-148.712,15.808,-845.147,38.752,76.768,4.426,81.693,0.938,-150.824,45.62,-880.662,18.433,-18.356,69.924,-147.639,47.439,-877.571,20.616,-20.61,71.725,38.926,14.002,149.459,56.761,-233.378,266.794,-403.487,66.657,146.081,49.787,-233.95,264.289,-399.384,59.868,33.695,20.831,92.948,40.667,322.319,141.287,-129.808,124.558,90.634,31.409,318.489,116.083,-131.332,110.828
20190930-1247-FRANKFURT_2-01-343,Salto C,32.838,35.526,-21.972,20.871,92.178,93.666,3.822,37.378,-20.051,16.539,87.13,62.965,3.627,15.863,8.02,1.191,6.83,4.394,198.83,98.541,4.95,12.328,6.751,2.6,203.714,85.081,4.176,7.818,8.641,1.045,5.516,4.603,316.552,75.495,-3.665,7.401,5.518,3.479,315.379,67.41,-3.839,4.639,6.106,0.452,-2.113,4.124,194.507,15.783,-11.219,6.835,-2.128,3.463,194.31,11.765,-10.68,5.477,19.924,25.918,6.436,27.981,176.503,64.491,-0.198,23.09,5.091,21.511,175.855,42.243,0.886,12.934
20191001-1202-FRANKFURT_2-01-37,Strecksprung,36.292,35.728,-4.75,56.87,-78.419,66.528,-8.77,75.591,-4.65,45.219,-77.412,51.023,-15.943,16.709,1.781,0.89,4.939,14.844,17.246,16.172,7.691,24.593,5.153,11.884,17.137,12.44,7.723,21.41,0.828,0.361,-17.053,6.471,39.864,16.331,21.5,10.583,-16.791,5.381,39.828,14.287,20.975,7.726,0.908,0.385,13.225,9.944,44.119,8.269,-4.382,12.972,13.087,10.052,44.02,6.154,-3.661,11.812,13.423,19.165,12.496,18.199,-2.572,93.156,3.719,80.575,12.763,10.429,-2.705,57.577,2.237,25.858
20190930-1616-FRANKFURT_1-01-167,Fliffis C,46.529,30.448,-16.403,45.395,-374.711,244.031,3.365,39.063,-15.611,37.348,-370.92,234.584,2.854,19.186,54.203,7.574,29.757,19.077,-681.128,46.421,5.851,30.165,28.725,15.759,-679.982,41.725,4.939,22.985,37.281,17.207,-51.682,73.1,-408.888,284.031,157.372,117.474,-54.681,56.676,-403.426,267.151,155.565,98.556,14.066,1.703,-129.014,59.307,77.72,189.199,285.761,86.292,-124.699,47.975,72.882,101.663,286.592,36.972,28.343,25.179,-7.913,23.762,229.318,45.544,49.379,92.174,-8.737,14.915,226.376,31.002,51.493,83.474
20191001-1148-FRANKFURT_1-01-139,Salto rw A,25.433,31.165,-3.531,27.328,237.352,74.787,-22.473,44.67,-2.622,18.19,231.346,45.628,-15.114,22.922,7.308,0.786,-11.403,17.753,199.582,21.74,17.798,18.728,-11.583,14.631,200.467,16.831,17.387,12.346,6.435,0.449,4.629,5.328,202.617,23.703,5.571,16.022,4.893,3.757,202.264,22.74,6.145,13.0,6.529,0.611,7.611,4.573,141.822,19.569,-0.658,9.766,7.49,3.319,142.975,18.387,-1.3,5.328,26.564,31.755,-10.399,28.649,189.651,120.254,-11.531,57.235,-10.83,17.873,190.812,89.217,-12.255,26.881
20191007-1524-FRANKFURT_1-01-182,Doppelsalto C,41.623,33.764,13.33,44.218,193.567,122.351,-20.66,88.499,18.672,31.256,205.816,74.285,-34.436,58.691,32.951,4.66,37.139,34.46,506.0,147.4,-59.274,50.015,36.433,28.6,504.596,140.125,-58.732,39.175,42.865,1.839,16.856,46.615,665.944,20.806,16.505,49.502,16.384,41.544,664.717,16.93,15.922,42.976,22.888,7.998,57.329,18.958,417.024,181.19,-31.94,22.725,57.14,18.096,419.831,173.26,-31.844,17.44,28.105,24.94,19.49,14.188,281.073,100.94,-36.958,28.096,19.824,9.634,277.774,91.321,-36.11,16.825
0609-1-01-360,Salto C,29.508,30.721,12.657,13.971,42.378,98.624,-16.972,24.735,12.664,10.449,44.342,88.99,-17.852,13.709,19.75,6.201,-17.629,37.219,511.798,202.161,-8.059,38.864,-16.825,32.713,507.203,187.458,-7.378,30.073,4.216,3.425,33.658,10.488,218.177,93.318,7.25,10.408,33.247,8.588,220.413,93.281,7.313,8.275,3.588,0.325,17.753,5.464,85.566,24.195,-15.77,7.682,17.663,5.066,85.616,23.514,-15.234,7.228,22.993,30.388,10.062,21.371,99.775,68.244,-11.514,13.787,9.338,16.196,100.696,59.238,-11.407,6.052
20191001-1148-FRANKFURT_1-01-182,Salto rw B,40.321,37.289,3.679,17.817,171.771,155.278,-15.497,57.268,4.826,10.378,177.658,126.86,-19.492,29.037,9.339,3.871,4.909,9.133,31.943,276.982,17.19,27.668,6.325,6.002,38.471,258.521,15.875,12.264,20.547,7.261,-16.489,34.681,500.109,128.844,-13.347,46.627,-17.189,29.215,495.4,116.384,-12.425,39.318,5.341,0.762,-4.012,16.094,123.521,48.767,-0.873,19.531,-4.094,15.199,126.747,47.103,-0.491,17.46,23.909,32.191,-17.536,31.518,172.583,150.622,-15.49,68.035,-15.816,19.41,171.016,119.404,-14.49,32.36
20191007-1524-FRANKFURT_1-01-53,Barani A,39.1,38.296,-54.132,50.038,-136.33,126.651,103.737,98.3,-52.036,44.803,-141.5,83.522,98.274,58.5,7.563,1.271,-65.759,44.588,-128.425,34.558,79.542,60.997,-67.644,43.397,-130.234,27.994,79.521,55.45,8.187,0.862,-205.176,23.278,-67.209,47.339,159.536,18.088,-202.628,22.128,-67.849,43.742,161.885,12.47,8.399,1.036,-72.482,36.383,86.255,64.814,205.683,51.336,-73.126,36.646,86.339,58.979,203.136,47.314,25.696,28.867,-16.489,22.846,305.588,136.449,-6.358,108.777,-14.602,9.746,309.178,103.398,5.504,60.357
0115-JANEIKE-01-51,Strecksprung,34.096,41.323,-3.604,14.384,9.823,25.847,4.285,17.208,-3.26,11.812,10.596,22.522,3.781,11.679,0.569,0.168,1.797,9.81,-24.273,6.088,7.745,14.135,1.922,9.021,-23.946,5.157,7.789,12.819,0.963,0.362,4.004,4.212,5.756,11.818,2.836,8.315,3.729,3.551,5.494,9.32,2.503,7.442,0.608,0.245,-4.37,12.922,-3.37,10.735,-25.556,15.919,-4.209,11.542,-3.259,8.753,-25.051,14.256,24.654,35.246,3.829,13.493,9.972,30.782,24.574,26.917,3.959,10.985,8.746,18.033,23.83,22.254
20190930-1153-FRANKFURT_1-01-144,Schraubensalto,27.305,32.389,42.71,36.304,180.69,57.195,107.505,62.804,43.893,32.205,180.011,51.695,108.043,57.455,3.767,0.712,151.575,37.105,54.669,56.789,232.945,41.61,150.471,35.607,53.482,56.764,233.255,41.168,10.562,2.238,-0.802,97.115,-176.174,38.761,350.868,13.103,-0.518,95.264,-173.083,38.137,350.257,10.865,9.599,1.44,-113.593,40.911,48.483,75.009,309.892,47.73,-112.67,39.982,46.793,75.435,309.275,46.27,19.292,22.459,50.773,46.239,176.323,39.259,85.829,136.796,49.914,41.237,173.198,32.861,88.12,128.462
20191008-1157-FRANKFURT_1-01-128,Barani A,33.479,35.051,31.228,22.596,-167.751,98.802,64.607,74.618,29.858,21.015,-165.51,84.776,67.392,70.422,7.88,1.745,-150.448,52.177,-114.203,41.55,151.313,39.549,-148.624,50.64,-115.017,32.527,151.931,33.18,8.733,0.68,-96.56,55.853,23.668,76.502,291.464,59.754,-96.605,54.0,24.191,74.032,287.656,56.08,7.615,0.392,5.915,11.552,194.55,40.071,45.516,46.117,5.741,11.232,194.605,39.281,46.362,47.313,28.287,29.95,-20.624,27.304,281.145,100.555,-36.061,47.169,-21.273,21.998,278.535,85.374,-35.344,21.969
0609-1-01-671,Von Bauch in Stand,31.747,33.911,-8.176,16.076,-49.412,54.312,-12.268,70.65,-8.172,8.094,-46.848,28.221,-13.498,20.656,1.324,0.469,12.788,5.092,-17.051,13.877,5.551,10.104,12.386,3.724,-17.015,9.871,5.857,7.428,1.138,0.598,15.289,9.675,-1.104,26.352,14.466,10.815,15.348,7.893,-1.183,25.232,14.046,7.178,1.542,0.385,6.142,14.528,69.919,16.233,0.17,9.731,5.857,13.206,69.568,14.07,0.616,6.26,24.283,26.603,-5.323,34.723,116.476,80.754,7.802,21.082,-5.401,31.271,117.24,72.065,6.889,15.795
0609-4-01-263,Fliffis C,54.771,37.993,7.389,24.59,-319.654,268.589,7.534,74.65,7.301,14.552,-315.15,264.497,6.405,30.662,43.466,15.18,-9.389,19.821,-496.794,286.04,80.528,42.337,-10.697,16.068,-497.371,265.306,81.37,36.903,17.45,3.673,-186.855,68.317,-108.088,97.794,280.514,39.29,-185.248,66.622,-105.41,93.42,279.44,34.892,14.265,2.42,-114.899,58.327,213.785,46.192,192.533,71.984,-115.177,57.402,212.447,44.521,192.244,71.069,25.932,24.985,3.355,18.25,266.242,92.084,32.887,35.828,2.594,15.19,264.037,79.979,33.785,33.159
0609-1-01-476,Doppelsalto B,29.279,31.894,10.836,23.346,158.833,168.812,-24.754,42.251,11.321,16.868,156.785,154.746,-24.659,20.763,23.616,9.472,-39.24,22.17,361.568,311.689,-10.226,42.66,-38.945,18.399,363.422,295.638,-10.307,23.795,38.475,3.113,-22.045,40.175,743.184,57.839,26.311,21.016,-21.439,38.389,740.725,51.409,25.611,13.09,18.126,9.739,44.412,27.143,366.301,193.594,-27.023,23.996,43.391,25.057,368.876,188.735,-25.876,20.95,27.413,26.949,6.895,16.275,255.005,94.038,-13.021,38.005,7.293,11.77,253.397,80.995,-12.893,26.863
20191008-1157-FRANKFURT_1-01-297,Barani C,39.262,31.847,24.613,28.722,-304.761,141.167,13.65,50.888,23.883,24.743,-302.894,132.059,13.775,42.083,10.55,1.962,-7.948,36.439,-170.368,119.554,193.898,96.152,-9.535,30.541,-170.774,115.025,193.455,91.129,7.379,0.702,-88.866,24.903,85.216,56.878,261.457,52.319,-86.116,22.864,84.95,54.096,260.715,51.997,6.35,0.394,-21.235,10.487,148.218,23.39,40.905,42.796,-21.972,9.165,149.115,22.817,42.25,41.88,33.341,36.462,-31.927,31.115,233.262,112.812,-17.34,68.319,-28.703,11.46,243.156,71.699,-13.399,29.959
20190930-1247-FRANKFURT_2-01-291,Grätschwinkel,27.745,34.549,-11.88,13.654,81.538,117.363,27.628,31.364,-9.003,11.683,76.702,106.81,27.365,27.096,6.427,2.217,-3.172,11.213,-218.448,59.892,-8.003,41.319,-3.868,5.89,-213.724,57.254,-6.615,26.632,6.732,3.034,-18.079,9.144,76.072,69.627,-3.382,7.842,-17.903,7.469,72.462,70.274,-3.77,5.043,2.228,1.469,0.038,4.723,33.576,29.128,3.611,9.596,0.164,2.215,33.877,27.827,3.497,8.347,11.455,14.564,-0.652,17.929,58.917,114.06,8.826,38.675,-0.94,11.789,55.641,85.537,9.396,16.479
20190930-1247-FRANKFURT_2-01-61,Strecksprung,30.679,38.903,-0.995,10.719,88.709,39.616,39.623,21.16,-0.821,7.786,88.893,34.055,38.747,16.618,1.041,0.145,-4.257,5.449,-2.689,20.373,-7.015,17.725,-4.162,3.359,-2.354,19.181,-6.615,16.656,1.065,0.289,-0.181,4.225,-31.75,4.996,-25.218,16.477,-0.126,3.537,-31.947,3.598,-25.211,15.417,1.099,0.404,2.507,2.74,-52.768,8.013,2.935,9.4,2.497,2.113,-52.804,6.332,2.796,6.698,18.425,25.843,3.547,8.497,10.094,104.046,0.255,14.911,3.028,5.087,10.265,95.184,-0.409,9.852
20191001-1148-FRANKFURT_1-01-77,Grätschwinkel,26.574,30.266,16.737,23.747,73.356,110.131,-9.959,49.259,13.395,14.849,61.697,69.879,-11.546,27.321,6.047,3.641,-18.775,20.599,-163.058,130.704,2.32,25.399,-18.622,17.81,-161.027,125.526,2.533,17.407,11.705,3.968,4.738,19.021,-130.634,165.991,-9.014,25.648,4.889,16.5,-130.295,152.494,-9.887,14.446,5.312,1.662,-8.982,23.202,156.275,15.491,-14.571,26.695,-8.412,20.516,156.051,7.774,-13.957,18.409,24.832,30.352,5.185,40.273,72.096,126.0,-2.74,63.834,1.964,14.658,80.543,61.682,1.726,32.607
20191007-1534-FRANKFURT_2-01-135,Salto A,29.865,31.979,-15.985,28.071,263.025,41.228,-4.971,45.928,-15.812,22.31,265.826,21.615,-8.583,15.729,8.078,1.826,-1.16,10.001,210.085,17.899,-17.651,11.174,-1.502,6.362,211.219,16.609,-17.616,6.504,8.725,0.195,-13.025,10.662,216.401,10.232,-23.37,4.976,-12.869,10.02,216.279,8.803,-23.14,3.287,7.844,1.043,-18.025,4.693,180.622,12.499,-8.103,6.365,-17.841,3.695,180.747,11.364,-8.262,4.086,23.956,29.363,6.087,16.176,198.646,80.184,-6.203,19.228,5.083,12.844,195.413,64.174,-6.01,10.636
20190930-1153-FRANKFURT_1-01-143,Salto A,33.736,35.876,13.732,20.754,184.542,64.101,-16.162,21.356,14.111,15.611,185.621,58.879,-16.92,12.79,7.354,0.825,23.546,17.236,192.901,63.552,9.452,15.345,23.65,14.778,192.537,61.066,9.482,11.309,6.579,0.297,34.169,12.575,232.087,15.847,-5.45,12.191,33.987,11.274,232.258,14.82,-5.461,9.222,6.215,0.346,10.353,8.726,146.663,35.704,9.245,18.488,10.757,8.037,146.835,34.535,9.162,17.709,24.409,31.001,36.469,12.988,181.514,75.553,-6.341,35.76,35.492,9.701,181.998,61.627,-6.567,29.198
0115-MORITZ-03-59,1/2 ein 1/2 aus C,32.492,31.167,-196.164,208.058,255.82,133.548,-168.446,107.485,-198.238,202.904,251.892,123.996,-167.48,93.418,42.926,8.426,-464.505,115.322,-478.694,163.567,10.432,124.065,-460.926,111.796,-473.137,160.575,7.473,114.887,28.179,5.387,-54.237,89.467,-244.029,149.003,-355.827,121.601,-56.207,89.318,-243.746,149.297,-353.744,119.654,18.223,1.467,-32.34,53.852,205.745,68.113,-289.074,146.593,-31.899,51.766,204.405,68.74,-288.411,144.54,38.524,29.778,-10.649,46.104,313.492,110.134,22.003,63.841,-10.616,41.221,312.401,93.769,22.149,49.648
20191007-1150-FRANKFURT_2-01-223,Salto B,27.109,26.388,-3.018,38.732,90.171,106.017,-15.127,51.481,-1.103,29.547,86.268,101.583,-14.492,25.356,8.336,3.653,15.935,18.078,66.972,266.204,-10.728,22.862,16.294,11.027,74.558,246.371,-11.036,15.095,15.724,0.877,39.462,9.127,465.506,41.918,-16.271,12.335,38.838,7.246,461.969,33.105,-16.368,9.482,9.68,3.668,6.355,11.57,224.113,82.453,-21.897,13.68,6.281,10.531,225.586,79.787,-20.902,10.426,25.691,28.726,16.45,24.971,182.449,104.328,25.707,29.594,15.415,19.812,177.949,79.254,23.677,15.452
20191008-1157-FRANKFURT_1-01-92,Schraubensalto A,22.561,26.469,80.171,40.905,221.133,114.776,121.677,58.143,80.219,37.312,218.369,97.991,124.681,38.913,7.481,1.162,170.805,37.095,-67.206,101.782,374.013,57.004,168.106,28.842,-68.121,96.188,369.982,55.511,11.943,0.852,-26.551,52.837,-58.166,132.654,472.519,39.3,-24.265,52.092,-56.946,128.262,469.854,36.427,9.566,0.755,-11.681,12.435,214.754,26.808,106.025,101.596,-11.751,11.174,214.043,26.138,109.243,100.579,19.834,23.325,16.15,21.908,284.765,73.933,-3.916,37.38,15.42,13.021,283.336,55.441,-4.283,29.757
0115-MORITZ-03-85,Fliffis- Rudi B,59.39,30.417,20.733,60.143,-377.955,332.117,16.645,94.82,20.48,52.523,-373.15,333.492,19.781,82.266,37.145,12.117,-182.336,96.09,-493.809,300.162,-166.516,268.795,-181.498,88.828,-491.942,286.859,-170.031,264.304,39.06,6.982,-444.821,115.822,-76.512,269.554,-645.931,147.423,-440.805,105.026,-74.566,247.982,-643.809,135.228,26.933,8.098,83.92,99.408,7.701,207.431,-460.561,104.087,79.34,96.003,5.928,201.59,-456.193,103.999,31.282,23.904,-20.347,25.625,316.213,92.845,-20.123,72.602,-19.603,18.976,315.926,74.072,-22.959,64.52
0609-1-01-866,Doppelsalto C,33.169,28.612,22.91,17.396,196.573,113.749,-14.827,35.225,22.25,9.994,197.283,100.401,-14.135,22.633,35.188,11.665,-0.169,14.927,434.48,289.281,-7.999,27.758,-0.677,10.096,434.448,276.098,-10.25,16.577,52.554,2.485,-27.837,16.972,809.98,41.65,-56.23,23.092,-28.07,13.818,806.709,36.675,-53.878,12.223,21.191,9.59,-5.956,26.841,394.004,152.724,-26.046,23.052,-5.407,22.744,397.324,150.633,-27.07,18.662,18.786,16.417,-0.09,8.497,292.134,63.33,-20.663,39.979,0.893,5.889,287.492,56.684,-20.312,29.997
20190930-1153-FRANKFURT_1-01-130,Strecksprung,30.521,29.767,12.731,11.896,118.7,53.645,7.204,50.118,12.174,6.566,117.436,47.895,7.763,42.735,0.849,0.452,4.001,7.378,-20.688,19.252,1.524,10.044,4.118,6.971,-20.244,19.187,1.237,6.951,0.875,0.225,-11.443,2.745,-45.682,2.533,-2.257,9.261,-11.237,2.032,-45.776,1.587,-2.569,7.372,1.265,0.178,-11.184,2.801,-75.521,14.002,2.27,13.306,-11.006,2.743,-75.245,13.502,2.671,12.623,21.862,24.992,4.825,7.135,22.481,103.523,4.598,21.411,5.032,4.272,22.628,98.731,4.338,18.791
20191008-1207-FRANKFURT_2-01-308,Doppelsalto C,33.336,31.395,6.255,45.097,158.396,171.111,-29.405,82.121,7.772,34.766,165.013,155.922,-33.069,36.941,31.485,6.947,48.117,56.945,481.915,265.515,-45.663,50.284,46.133,54.204,478.705,253.643,-46.988,29.723,48.551,2.229,184.577,48.938,711.598,53.111,-66.893,19.771,184.876,45.562,710.63,47.266,-67.609,12.923,27.318,12.85,141.437,95.135,444.723,185.899,-132.644,35.08,140.434,90.702,445.728,180.093,-129.869,25.772,19.532,21.838,9.454,23.25,271.377,108.701,-75.71,69.769,11.037,17.265,264.909,86.668,-75.544,43.182
20191008-1207-FRANKFURT_2-01-75,Barani A,39.629,37.195,-40.694,51.521,-185.492,143.571,117.656,142.119,-38.482,37.486,-185.148,101.477,112.519,59.154,9.479,1.484,-71.072,26.614,-166.075,42.363,110.739,71.973,-71.035,25.122,-166.089,36.4,113.647,67.42,10.871,1.205,-131.804,26.584,16.122,93.639,305.254,39.256,-131.054,24.466,15.829,92.421,302.564,37.528,8.769,0.529,-52.034,16.794,196.912,21.61,113.077,43.703,-51.785,12.982,196.243,19.05,112.721,43.512,14.226,17.785,-22.161,23.902,276.825,109.359,2.575,46.092,-17.553,13.151,271.108,92.267,2.282,31.208
0609-4-01-578,Barani C,36.671,32.921,-7.111,54.332,-214.926,195.3,71.319,40.259,-7.744,47.667,-214.67,180.27,70.197,21.063,13.78,3.468,-9.907,24.151,-281.632,165.442,171.112,50.859,-10.467,22.4,-280.615,160.683,170.219,48.003,7.74,2.305,-1.582,23.548,25.924,61.94,265.61,38.285,-1.281,20.909,25.545,56.642,265.206,33.364,5.188,0.267,-9.136,18.619,133.446,9.791,136.753,37.527,-9.252,17.839,133.26,8.048,137.41,38.146,22.875,27.924,21.126,21.914,156.309,53.513,21.779,40.612,21.235,19.509,155.506,39.144,22.125,37.046
0609-1-01-235,Doppelsalto B,27.414,26.823,20.02,30.804,172.586,147.61,-17.945,45.61,21.66,25.362,171.613,134.628,-17.493,24.377,22.811,8.561,-8.517,29.897,340.189,307.926,-4.804,38.598,-9.971,16.001,340.726,294.951,-5.199,23.667,37.656,3.273,44.188,42.338,739.926,68.395,41.536,50.095,43.979,34.994,737.737,56.186,40.957,35.352,29.934,13.322,76.871,26.09,539.778,208.067,8.968,29.225,77.026,20.229,540.787,202.743,8.695,22.081,19.863,18.662,33.355,13.446,233.38,37.893,-21.504,20.098,33.368,8.947,231.292,26.544,-20.059,12.667
20191007-1150-FRANKFURT_2-01-130,Schraubensalto A,33.901,30.623,80.878,63.563,211.798,30.715,78.045,64.15,82.56,58.667,213.031,21.657,78.717,58.41,5.199,2.063,197.923,21.266,49.985,62.938,257.194,54.671,196.47,17.22,48.888,64.181,258.78,52.05,15.575,3.572,-59.585,154.327,-30.672,142.11,526.159,55.993,-56.734,147.846,-28.483,131.641,521.184,53.042,12.786,2.241,-99.554,64.142,144.891,34.795,171.5,116.692,-99.985,64.218,145.254,29.356,174.861,114.316,16.523,19.919,69.604,33.666,265.508,63.379,45.457,61.523,67.467,28.373,263.2,54.435,44.629,54.486
20191001-1202-FRANKFURT_2-01-138,Strecksprung,34.971,33.533,7.865,12.95,-84.52,60.367,12.008,61.976,6.654,8.667,-84.944,48.654,4.615,13.617,1.143,0.27,-1.217,5.169,20.259,10.694,5.301,12.719,-1.562,4.073,20.555,7.93,4.783,10.584,1.082,0.329,-21.535,8.89,18.211,12.409,14.014,11.845,-21.209,7.524,18.397,9.009,14.699,7.028,0.808,0.322,1.127,18.288,41.883,8.378,0.502,22.98,1.345,17.29,42.063,7.704,-0.305,19.902,16.841,21.879,18.613,21.462,10.527,88.878,2.204,72.587,18.451,12.745,12.204,56.238,4.054,20.95
