SprungID,Sprungtyp,0_mean_Acc_N_Fil,0_std_Acc_N_Fil,0_mean_Gyro_x_R,0_std_Gyro_x_R,0_mean_Gyro_y_R,0_std_Gyro_y_R,0_mean_Gyro_z_R,0_std_Gyro_z_R,0_mean_Gyro_x_Fil,0_std_Gyro_x_Fil,0_mean_Gyro_y_Fil,0_std_Gyro_y_Fil,0_mean_Gyro_z_Fil,0_std_Gyro_z_Fil,25_mean_Acc_N_Fil,25_std_Acc_N_Fil,25_mean_Gyro_x_R,25_std_Gyro_x_R,25_mean_Gyro_y_R,25_std_Gyro_y_R,25_mean_Gyro_z_R,25_std_Gyro_z_R,25_mean_Gyro_x_Fil,25_std_Gyro_x_Fil,25_mean_Gyro_y_Fil,25_std_Gyro_y_Fil,25_mean_Gyro_z_Fil,25_std_Gyro_z_Fil,50_mean_Acc_N_Fil,50_std_Acc_N_Fil,50_mean_Gyro_x_R,50_std_Gyro_x_R,50_mean_Gyro_y_R,50_std_Gyro_y_R,50_mean_Gyro_z_R,50_std_Gyro_z_R,50_mean_Gyro_x_Fil,50_std_Gyro_x_Fil,50_mean_Gyro_y_Fil,50_std_Gyro_y_Fil,50_mean_Gyro_z_Fil,50_std_Gyro_z_Fil,75_mean_Acc_N_Fil,75_std_Acc_N_Fil,75_mean_Gyro_x_R,75_std_Gyro_x_R,75_mean_Gyro_y_R,75_std_Gyro_y_R,75_mean_Gyro_z_R,75_std_Gyro_z_R,75_mean_Gyro_x_Fil,75_std_Gyro_x_Fil,75_mean_Gyro_y_Fil,75_std_Gyro_y_Fil,75_mean_Gyro_z_Fil,75_std_Gyro_z_Fil
0609-1-01-278,Bauchsprung,25.206,33.4,-5.462,8.274,8.747,36.062,-2.407,22.571,-5.069,6.992,8.417,27.673,-2.391,19.203,0.514,0.185,-2.004,2.17,-58.415,15.159,-8.587,6.419,-1.886,1.302,-58.364,14.832,-8.411,5.098,1.277,0.391,11.2,9.823,-73.836,20.999,-6.709,12.01,10.938,8.292,-73.841,19.127,-6.484,10.102,20.213,31.395,-13.797,26.996,41.641,91.087,-2.977,44.118,-12.525,17.891,40.683,75.523,-3.779,22.955
0609-1-01-279,Von Bauch in Stand,26.517,35.918,16.078,29.662,-12.159,66.085,3.536,48.999,14.8,23.53,-10.781,50.989,4.607,24.567,1.294,0.571,-4.591,14.561,25.172,24.969,27.906,13.543,-4.403,13.066,24.887,23.373,27.547,9.013,1.582,0.554,3.761,9.297,-5.078,16.81,-18.754,28.355,3.543,7.929,-4.768,15.514,-18.546,24.533,16.079,22.72,-7.456,24.418,75.014,73.26,-8.586,24.038,-7.518,19.367,75.593,67.524,-8.644,15.87
0609-1-01-280,Doppelsalto B,29.487,28.617,7.143,30.332,156.971,208.129,-17.865,76.008,7.248,23.134,157.607,180.258,-18.98,34.998,31.294,9.205,-59.836,17.762,570.296,226.804,8.964,31.577,-59.341,12.38,570.994,219.296,9.983,18.464,36.118,16.399,45.781,64.429,653.285,229.167,-18.678,60.169,44.774,58.213,650.236,219.93,-18.407,45.383,20.05,21.585,-10.356,22.704,218.268,71.11,-31.463,42.936,-10.198,18.852,216.056,55.374,-32.285,35.946
0609-1-01-281,Strecksprung,27.282,34.948,-19.081,7.61,10.193,32.756,1.813,19.737,-18.521,5.842,13.661,34.823,2.007,17.27,0.768,0.226,-4.027,3.171,-9.024,6.425,17.687,8.37,-4.037,2.318,-9.245,4.152,17.503,6.124,0.657,0.232,7.3,6.532,3.723,9.825,2.426,7.73,7.118,6.073,3.812,7.493,2.326,7.169,15.924,24.981,1.439,9.771,11.375,21.239,-21.437,26.727,1.798,8.175,11.504,16.27,-21.457,23.631
0609-1-01-284,Strecksprung,23.035,31.744,-9.907,14.446,42.762,45.324,-21.008,14.133,-9.722,13.171,43.113,41.983,-21.079,12.368,0.815,0.251,8.029,4.827,-17.172,10.161,20.429,39.901,7.906,3.223,-17.09,7.555,20.323,35.936,0.583,0.163,6.099,7.212,-23.419,11.2,-28.621,14.23,6.092,6.161,-23.588,9.916,-28.23,12.861,16.46,26.212,-1.46,14.513,9.078,55.227,24.825,17.218,-1.281,11.103,9.062,51.013,24.076,13.37
0609-1-01-287,Bauchsprung,19.431,29.207,-5.596,9.898,0.507,51.81,1.433,17.671,-5.128,8.097,0.61,38.359,1.413,10.983,0.367,0.142,0.563,4.291,-61.179,5.773,-6.45,6.824,0.552,3.826,-60.901,5.391,-6.442,5.562,0.823,0.526,4.472,7.269,-64.619,7.518,-15.623,18.759,4.535,6.021,-64.195,5.586,-15.186,17.076,20.494,32.661,-10.806,16.314,45.708,104.238,5.609,26.679,-10.251,11.321,44.952,82.188,5.837,15.902
0609-1-01-288,Von Bauch in Stand,26.033,35.732,9.86,35.48,-24.65,82.348,2.352,44.457,8.98,28.68,-24.141,44.44,1.593,19.102,0.717,0.218,-4.087,11.753,1.485,19.623,3.415,8.809,-3.935,10.201,1.277,18.57,3.47,7.064,1.079,0.655,-4.531,10.717,7.332,43.578,-3.614,11.583,-4.548,9.096,7.181,39.668,-3.186,5.683,20.949,30.83,10.331,8.347,105.974,102.843,12.928,30.883,10.175,6.117,107.359,90.938,12.252,25.866
0609-1-01-289,Doppelsalto B,23.991,22.964,9.53,22.3,124.833,162.375,-15.946,49.412,9.482,15.334,126.715,142.397,-15.555,18.832,30.038,8.595,-7.148,15.441,599.088,168.089,-2.044,31.227,-7.088,10.291,597.223,164.903,-1.876,19.9,36.622,14.172,30.357,41.293,672.464,191.706,-3.881,34.283,30.13,36.941,669.946,185.147,-4.07,18.676,18.468,20.502,15.626,19.632,198.911,43.242,-22.943,24.173,15.933,14.392,198.067,34.131,-21.92,15.761
0609-1-01-291,Salto C,30.937,30.647,8.667,13.265,190.708,79.66,-9.778,16.116,8.818,10.673,191.478,77.869,-9.964,11.897,12.647,1.894,21.782,5.463,349.362,35.88,-10.128,10.217,21.835,3.323,347.531,34.278,-9.917,8.141,5.623,0.51,20.998,2.797,182.571,33.275,-10.056,5.549,20.852,2.492,183.873,32.95,-10.242,4.914,16.298,19.104,10.009,14.156,197.542,39.737,-2.738,27.409,10.093,12.052,194.503,37.173,-1.828,23.27
0609-1-01-297,Strecksprung,19.7,28.674,-9.354,8.797,29.284,46.513,-12.313,11.824,-9.233,7.398,29.129,43.731,-11.859,8.109,0.469,0.216,7.144,8.836,-21.081,10.334,14.138,13.05,7.408,7.733,-20.958,7.735,13.447,10.646,0.279,0.093,5.412,3.354,-28.053,8.559,-1.662,5.835,5.372,2.978,-27.94,7.2,-1.361,4.726,18.512,28.105,-5.773,11.19,15.099,50.944,11.577,11.186,-5.567,9.234,14.492,47.323,11.364,7.741
0609-1-01-298,Strecksprung,22.1,30.842,-3.162,11.241,31.586,18.605,13.898,13.61,-3.312,8.703,31.817,16.544,14.144,9.773,0.79,0.296,1.365,6.067,-7.133,20.141,-12.845,18.865,1.294,5.282,-7.034,18.5,-12.67,16.957,0.446,0.139,-5.31,4.171,-24.556,7.333,-2.08,5.838,-5.157,3.233,-24.522,5.969,-2.419,3.867,14.915,24.251,6.811,14.176,0.082,42.615,-4.41,12.582,6.918,12.328,0.161,40.253,-4.592,7.861
0609-1-01-300,Bauchsprung,18.699,27.822,-2.958,13.21,6.411,37.889,-3.397,19.758,-3.026,11.071,6.294,31.574,-3.104,13.593,1.186,0.224,-2.748,5.79,-81.652,27.622,-0.138,15.24,-2.566,4.804,-82.023,28.154,-0.216,13.296,2.298,0.546,15.573,17.064,-75.959,63.78,3.775,25.82,15.828,15.09,-75.219,59.62,3.346,20.566,21.979,32.2,-21.077,32.178,70.978,100.094,-18.436,43.95,-20.496,21.598,70.195,71.815,-16.472,21.471
0609-1-01-301,Von Bauch in Stand,25.941,36.339,14.399,19.296,-24.644,63.887,-0.579,50.27,13.348,13.117,-23.523,32.802,-2.293,17.015,0.683,0.27,-2.802,3.24,-1.658,23.492,1.927,8.581,-2.637,1.512,-1.679,21.664,1.798,6.577,1.333,0.551,-3.617,12.172,8.786,34.506,-4.484,13.484,-3.696,10.13,8.656,32.852,-4.065,8.426,20.936,29.643,-2.085,10.466,115.334,82.919,15.157,17.236,-2.122,7.851,116.55,77.385,14.546,12.205
0609-1-01-302,Doppelsalto B,24.025,21.769,16.889,14.011,133.833,174.179,-6.181,50.434,16.945,9.433,138.529,153.622,-6.125,23.128,32.907,8.682,-33.2,28.808,623.238,184.087,-13.912,42.42,-32.597,24.885,619.348,189.133,-14.675,35.745,34.549,19.325,79.752,36.555,621.98,235.666,-2.521,49.499,78.516,29.804,618.298,225.92,-1.588,35.178,19.184,18.204,20.004,21.509,227.466,116.783,-27.95,22.352,20.715,15.734,225.368,101.874,-27.41,18.199
0609-1-01-307,Salto C,24.556,26.561,1.982,21.285,87.014,132.921,-14.866,40.29,2.805,17.933,91.683,124.506,-14.718,21.133,17.312,9.627,29.539,23.123,494.476,176.313,10.567,22.108,28.925,19.318,488.271,167.266,10.467,13.943,3.412,0.959,28.602,8.277,118.776,34.814,7.311,10.359,28.738,5.345,119.128,34.561,7.069,6.484,13.828,22.876,9.925,15.444,92.386,49.672,-13.949,18.973,9.766,11.937,93.362,42.193,-14.033,11.835
0609-1-01-308,Doppelsalto B,31.23,29.89,15.641,26.725,120.846,204.317,-25.5,68.039,15.476,17.449,124.845,181.342,-26.338,37.815,27.104,10.101,-36.136,17.681,533.918,218.12,13.095,34.385,-35.816,12.384,529.929,218.391,14.054,22.955,33.661,11.25,44.478,41.119,645.062,181.395,-3.134,34.706,44.268,37.12,643.037,171.518,-3.206,26.734,20.076,18.825,34.803,8.052,263.981,64.883,-22.405,24.062,34.83,4.786,262.513,54.893,-22.179,13.529
0609-1-01-314,Salto C,26.988,29.669,11.921,19.37,99.438,141.476,-13.249,27.839,12.398,14.31,103.208,129.955,-13.316,17.108,15.081,8.278,29.456,16.771,450.061,141.942,-0.503,23.84,29.274,13.742,444.91,134.979,-0.503,12.089,3.523,0.496,26.561,9.69,125.643,30.899,-1.638,10.647,26.647,9.292,126.29,31.094,-1.912,9.586,16.828,26.139,15.221,31.048,104.783,90.782,-4.533,34.791,14.466,25.296,107.516,60.477,-4.777,31.371
0609-1-01-315,Doppelsalto B,29.029,30.22,9.063,25.254,122.904,176.892,-37.007,55.184,9.568,19.332,124.062,153.033,-36.474,28.304,31.27,9.402,-39.3,19.284,606.586,190.713,10.129,35.893,-38.373,12.083,604.935,191.834,10.97,23.253,33.824,20.093,65.914,67.322,619.922,254.402,2.418,74.688,65.068,59.239,616.809,246.135,1.53,59.666,22.916,22.661,-7.205,30.311,176.055,52.198,-21.263,43.124,-7.179,26.74,176.313,43.155,-20.92,37.052
0609-1-01-322,Strecksprung,22.849,31.187,0.032,18.555,42.108,38.137,-1.893,24.609,-0.688,16.215,42.391,34.557,-2.16,18.636,0.795,0.545,2.752,15.767,-13.405,38.346,6.469,13.591,3.013,13.654,-13.329,34.015,6.105,11.289,0.672,0.222,-0.506,6.138,-25.443,13.094,-12.799,12.928,-0.462,5.018,-25.001,10.407,-12.215,10.747,17.457,26.574,-2.967,18.506,33.179,95.015,18.304,35.516,-3.364,14.334,32.404,87.821,18.777,28.451
