SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil
0609-1-01-156,Bauchsprung,-6.904,-37.289,-9.831,6.904,37.289,9.831,17.312,119.122,37.022,0.424,-0.441,-0.469,-1.044,-33.95,-1.001,1.028,-29.905,-10.251,-7.313,27.007,1.89,0.424,0.441,0.469,0.196,33.95,1.001,-0.211,29.905,10.251,6.496,-27.007,-1.89,2.769,20.039,8.252,1.711,33.95,4.007,4.015,29.905,11.978,8.817,35.228,12.785,89.804,1.68,63.84,19.04,5.32,77.63,12.18,2.913,8.72,-6.72,-41.92,4.53,-12.69,-30.17,0.811,-2.96,-18.24,26.16,-0.4,-22.67,23.78,0.553,2.96,-72.56,-6.56,2.53,-71.06,-4.63,0.76,-1.04,-72.24,-2.0,-1.5,-76.92,-0.82,0.453,-4.32,-67.04,-20.4,-6.1,-68.91,-20.07,0.491,5.52,-78.48,-37.36,3.4,-77.79,-40.05,1.12,8.32,-60.0,-24.32,9.39,-58.46,-7.01,0.79,-7.52,-26.4,19.68,-4.33,-23.27,19.7,4.147,-31.44,159.68,-14.64,-29.07,153.08,-9.81
0115-CHARI-05-39,Salto B,-12.311,350.917,-29.344,12.311,350.917,29.344,34.106,412.96,47.408,-2.495,2.441,-1.453,-2.733,209.099,-9.526,-0.255,61.46,-0.757,-6.828,77.918,-17.608,2.495,2.441,1.453,2.733,209.099,9.526,0.255,61.46,0.757,6.828,77.918,17.608,11.44,60.291,10.847,10.253,213.291,12.828,4.427,61.46,4.249,7.986,77.918,19.484,92.559,-13.44,73.36,-57.36,4.08,77.57,-56.78,8.743,-32.72,77.28,-42.96,-34.95,109.29,-17.18,16.578,32.16,-209.28,2.08,22.07,-191.31,0.01,13.94,30.56,300.0,14.8,26.17,304.88,11.69,27.603,-13.76,564.0,-26.96,-14.92,568.98,-29.96,11.184,-32.72,288.32,-16.32,-34.75,296.4,-15.91,4.139,5.52,102.0,4.16,4.87,104.51,4.62,4.588,9.28,113.68,15.76,8.73,118.38,8.95,5.089,-11.28,98.64,-38.08,-8.77,102.97,-36.61,2.379,-10.16,177.6,24.24,-11.23,175.23,8.32
20190930-1247-FRANKFURT_2-01-344,Fliffis C,-90.166,-421.314,156.634,90.166,421.314,156.634,121.279,678.03,222.126,-15.458,-203.067,-4.082,-10.529,-289.966,17.322,-40.276,-24.211,108.249,-23.903,95.93,35.145,15.458,203.067,4.082,10.529,289.966,9.158,40.276,24.211,108.249,23.903,-95.93,35.145,17.769,204.602,23.455,24.935,289.966,26.115,48.901,87.532,109.748,29.675,95.93,62.808,98.756,78.12,-15.32,7.48,46.09,21.03,26.0,26.605,-122.28,-540.44,8.56,-98.87,-515.66,10.39,38.584,-18.16,-617.6,-45.32,-22.57,-655.39,-56.49,57.118,38.44,-642.92,-35.48,35.04,-652.16,-22.03,63.525,-6.04,-738.52,42.72,-11.15,-737.94,46.46,34.734,-185.92,-340.2,198.44,-177.24,-378.89,173.16,26.456,5.96,-58.12,341.0,14.44,-96.24,304.9,14.137,-144.28,207.48,321.96,-136.76,124.8,308.71,12.884,-71.6,206.2,219.32,-71.74,194.77,213.11,10.417,-25.72,251.12,46.84,-34.11,257.71,63.74
0110-MORITZ-01-98,Voll- ein- voll- aus B,-445.976,50.988,-668.863,445.976,50.988,668.863,457.33,593.327,698.491,-125.74,65.793,-170.355,-221.471,-14.526,-282.838,-85.589,-142.184,-169.899,-13.177,141.906,-45.772,125.74,65.793,170.355,221.471,-14.526,282.838,85.589,39.651,169.899,13.177,-39.93,45.772,126.032,113.011,170.355,221.471,165.841,282.838,85.589,172.569,169.899,24.239,141.906,75.399,104.759,-19.52,156.76,-44.08,-3.06,202.78,-69.55,12.929,-198.76,273.28,-368.6,-200.04,282.24,-269.61,30.497,-498.08,-85.16,-679.8,-489.05,-88.02,-653.86,50.087,-185.32,141.76,-1075.72,-217.02,111.8,-1022.67,27.591,-834.0,155.36,-479.8,-798.46,150.4,-480.74,49.927,-272.96,-694.72,-119.2,-296.49,-693.35,-131.36,35.177,-200.52,-486.4,-382.68,-197.57,-476.68,-381.19,26.4,-223.96,109.2,-458.52,-192.42,89.82,-496.45,18.533,-60.32,154.88,-329.68,-57.91,204.68,-324.13,29.531,-73.6,389.2,-3.76,-59.16,377.91,6.95
20191008-1207-FRANKFURT_2-01-216,Salto A,30.484,356.639,-24.75,30.484,356.639,24.75,37.274,360.375,46.152,3.906,57.632,-6.501,11.691,105.543,-8.039,5.252,85.759,-4.375,9.635,107.704,-5.835,3.906,57.632,6.501,11.691,105.543,8.039,5.252,85.759,4.375,9.635,107.704,5.835,8.587,61.369,11.49,11.691,105.543,13.046,5.252,85.759,5.005,11.743,107.704,16.611,102.386,-12.92,201.8,0.16,40.86,212.4,6.56,4.497,52.96,198.44,-74.48,24.93,174.6,-38.81,11.24,-11.76,-43.16,1.44,-3.73,-8.0,-6.18,10.248,11.28,229.32,-32.88,13.3,222.48,-27.78,7.967,24.8,286.4,14.04,32.06,288.06,11.25,7.88,13.96,256.52,-51.44,15.54,249.99,-48.52,6.942,19.8,212.08,-20.44,18.26,212.14,-17.12,6.711,11.2,173.72,0.12,11.83,174.77,0.05,9.138,17.8,157.2,-33.96,18.69,161.47,-30.67,3.676,28.56,229.68,-14.36,25.45,262.61,-15.49
20191007-1150-FRANKFURT_2-01-172,Salto C,3.653,350.26,-35.296,3.653,350.26,35.296,43.704,373.643,71.983,7.524,29.56,-8.051,10.618,181.225,-16.654,-9.194,77.318,-17.56,-5.294,62.156,6.969,7.524,29.56,8.051,10.618,181.225,16.654,-9.194,77.318,17.56,-5.294,62.156,-6.969,9.869,51.445,14.005,11.343,181.225,17.606,9.194,77.318,23.279,13.298,63.654,17.093,80.102,101.96,168.24,-1.68,87.01,211.24,-11.3,15.053,-15.8,88.96,18.4,-1.33,98.32,-19.44,12.978,2.92,-108.28,-16.96,3.59,-74.86,-12.21,11.031,33.84,369.48,-44.48,27.88,376.89,-49.41,18.127,19.4,514.68,29.32,26.02,520.11,-2.58,19.133,-9.92,335.88,-86.92,-6.89,361.63,-75.62,4.769,-16.92,198.16,-76.12,-18.12,183.22,-69.07,4.123,-25.0,87.76,-2.08,-25.32,94.0,1.88,4.344,-20.2,159.2,54.88,-21.54,147.81,54.35,2.185,-25.36,184.92,-25.04,-26.5,180.17,-12.08
0609-4-01-155,Schraubensalto C,96.316,165.457,398.319,96.316,165.457,398.319,161.045,279.204,404.974,40.664,77.63,65.842,70.517,-53.487,205.244,-25.607,60.119,113.551,10.742,81.195,13.682,40.664,77.63,65.842,70.517,-53.487,205.244,-25.607,60.119,113.551,10.742,81.195,13.682,40.809,77.63,65.842,83.034,59.833,205.244,25.607,60.545,113.551,11.595,81.195,20.338,99.29,-6.72,97.92,51.76,-1.15,110.29,46.43,2.816,62.48,213.84,109.44,63.61,224.94,114.58,4.81,122.48,113.44,188.04,124.49,115.14,193.13,10.616,322.36,-48.2,377.4,309.7,-49.3,380.62,14.685,103.92,-207.4,484.16,107.91,-200.95,482.78,13.851,-80.36,-19.48,428.4,-78.23,-18.24,426.01,7.561,-73.88,150.0,233.96,-72.51,148.01,240.34,7.296,-29.32,168.68,162.44,-26.6,166.76,161.08,6.543,15.48,154.68,67.24,16.56,158.15,66.92,4.231,34.8,192.2,18.32,36.4,195.75,14.98
0609-4-01-313,Salto C,12.461,356.381,14.258,12.461,356.381,14.258,31.106,389.588,28.501,-4.659,80.021,5.418,6.417,134.146,6.619,5.229,74.076,5.257,5.475,68.138,-3.036,4.659,80.021,5.418,-2.901,134.146,6.619,5.229,74.076,5.257,5.475,68.138,-3.036,10.15,113.227,8.982,9.228,134.146,7.839,5.24,74.076,5.257,6.489,68.138,6.423,107.3,-7.56,150.48,-2.52,-3.87,165.42,3.6,3.569,-23.04,101.0,34.0,-22.27,79.04,19.06,14.119,-10.76,269.48,29.72,-12.0,241.3,15.46,20.886,31.04,482.12,-0.72,29.74,461.82,5.66,4.461,-0.8,140.2,15.04,1.43,152.42,15.24,3.822,1.44,131.24,13.68,1.84,134.16,13.84,3.608,9.44,156.04,11.8,9.55,156.21,12.74,3.619,19.0,142.6,14.08,18.28,142.88,13.87,2.627,9.04,108.64,-2.6,10.46,108.08,-3.11,9.698,-1.68,77.28,7.76,1.85,82.4,3.74
0609-4-01-422,Salto C,-4.928,356.647,6.503,4.928,356.647,6.503,27.766,374.333,33.902,-9.371,65.452,5.303,1.599,166.873,4.948,0.014,65.147,0.109,2.83,59.175,-3.857,9.371,65.452,5.303,-1.599,166.873,4.948,-0.014,65.147,0.109,-2.83,59.175,-3.857,13.35,83.137,12.411,5.73,166.873,7.346,2.815,65.147,2.916,5.871,59.175,11.23,110.302,-6.64,123.24,-15.0,-8.64,132.06,-29.89,5.638,-7.12,75.76,59.52,-11.9,100.4,41.74,8.589,-27.12,57.84,18.88,-23.29,74.83,22.93,19.023,35.04,439.24,18.48,27.7,441.66,22.21,10.238,2.52,359.6,-8.76,-2.58,318.8,-2.18,2.994,-3.76,150.88,7.16,-1.68,153.51,8.15,3.877,-3.04,137.72,3.88,-4.2,136.38,3.83,3.022,4.96,119.44,0.4,5.26,117.3,0.34,2.927,1.8,55.6,-4.36,1.54,57.08,-3.8,7.482,12.68,75.4,42.0,14.89,78.96,33.95
20191007-1524-FRANKFURT_1-01-277,Doppelsalto B,98.071,671.923,-40.672,109.987,693.235,75.422,98.071,671.923,40.672,7.476,77.243,-11.121,28.117,287.06,-7.325,35.073,203.606,-10.28,27.405,104.014,-11.946,7.476,77.243,11.121,28.117,287.06,7.325,35.073,203.606,10.28,27.405,104.014,11.946,19.142,80.608,19.985,28.117,287.06,12.599,35.209,203.606,14.341,27.518,121.962,28.497,104.33,-12.28,-282.28,-190.84,54.24,129.75,-5.79,9.53,31.44,-54.52,-112.72,26.11,43.8,-87.93,21.993,-9.2,135.28,5.04,-9.38,139.73,15.58,35.403,66.12,708.8,12.96,57.19,692.06,-8.32,45.42,75.84,715.0,-0.72,80.44,707.17,-3.9,48.614,88.92,790.56,-3.8,92.1,771.87,-7.53,35.133,127.04,609.56,-72.88,123.85,607.62,-46.54,9.771,26.68,225.12,-14.04,30.15,225.04,-27.4,11.569,4.16,128.24,-8.24,13.16,139.16,-16.28,11.185,126.48,459.0,28.4,111.36,447.98,19.18
20190930-1247-FRANKFURT_2-01-30,Salto A,26.371,345.376,-3.697,26.371,345.376,3.697,34.623,345.376,35.801,4.428,75.575,3.584,9.538,91.26,-5.637,2.136,86.757,-0.851,10.269,91.785,-0.794,4.428,75.575,3.584,9.538,91.26,-1.531,2.136,86.757,0.851,10.269,91.785,0.794,12.08,75.575,9.339,9.588,91.26,7.092,2.437,86.757,2.658,10.517,91.785,16.712,97.197,-18.12,179.76,35.6,-1.2,194.9,39.32,5.244,-0.4,149.08,18.24,-3.05,183.59,26.68,6.712,44.12,120.76,-11.56,37.79,133.48,-9.84,8.573,31.4,217.16,-6.44,28.99,223.27,-5.03,7.229,14.92,182.04,-1.28,20.54,192.93,-11.05,7.648,15.24,230.44,9.16,12.99,235.28,3.31,7.359,7.8,219.16,-2.36,5.72,219.02,-3.68,7.668,-0.12,176.8,3.8,0.05,176.91,3.98,7.741,22.88,156.08,30.8,22.19,156.52,27.98,2.979,27.44,189.2,-80.8,22.26,202.55,-62.47
0609-4-01-572,Barani C,-31.128,-58.037,231.272,31.128,58.037,231.272,63.291,296.561,241.203,-3.901,-119.594,20.847,-16.85,-56.055,97.545,-21.116,46.622,96.392,10.738,70.989,16.489,3.901,119.594,20.847,16.85,56.055,97.545,21.116,-46.622,96.392,-10.738,-70.989,16.489,11.889,122.885,24.202,17.837,56.065,97.545,22.719,46.622,96.392,10.846,70.989,23.065,99.849,9.56,51.12,1.6,8.97,58.45,-0.74,8.105,-42.96,-304.04,54.12,-43.29,-274.39,40.61,11.54,-3.44,-366.32,65.24,-5.15,-362.19,64.83,11.643,-21.68,-123.72,141.8,-18.02,-140.79,133.37,7.614,-43.84,-98.52,240.84,-45.01,-102.23,247.43,8.522,-76.48,5.64,293.56,-73.95,1.95,290.03,7.292,-64.76,96.96,219.68,-64.34,98.0,220.02,5.987,-4.96,137.8,156.32,-6.06,138.21,156.77,6.487,5.2,145.96,62.64,7.28,143.91,65.48,4.039,46.0,167.08,34.96,44.6,165.14,36.0
0609-4-01-412,Salto C,-2.703,358.82,2.619,2.703,358.82,2.619,25.126,391.061,32.194,-3.748,35.147,1.997,-0.642,210.713,-0.246,-2.837,49.144,0.768,4.525,63.816,0.099,3.748,35.147,1.997,0.642,210.713,-0.246,2.837,49.144,0.768,-4.525,63.816,0.099,7.499,67.388,10.723,6.33,210.713,5.384,4.899,49.144,5.388,6.398,63.816,10.698,105.26,-5.08,193.52,5.84,-2.74,192.84,11.68,3.664,-33.92,112.44,0.4,-22.14,97.31,4.61,8.182,-16.08,-77.52,7.24,-19.12,-53.0,17.38,16.75,10.04,553.4,3.36,6.01,521.02,2.83,14.208,7.72,445.88,-1.6,9.57,439.45,0.51,6.723,-23.08,222.8,12.12,-18.0,234.42,15.17,3.237,-2.8,92.04,13.2,-5.1,92.36,12.35,3.178,4.76,68.28,-10.04,5.51,68.5,-10.39,3.287,-3.24,73.92,12.2,-3.49,71.49,10.97,5.145,30.0,109.84,38.56,28.0,108.24,30.94
20191008-1207-FRANKFURT_2-01-89,Salto A,38.46,344.777,-38.498,38.46,344.777,38.498,42.563,356.07,57.22,5.371,80.152,-16.976,6.459,90.567,-4.598,13.27,79.072,-8.397,13.36,94.987,-8.528,5.371,80.152,16.976,6.459,90.567,4.598,13.27,79.072,8.397,13.36,94.987,8.528,9.212,80.152,26.066,6.542,90.567,4.695,13.27,79.072,8.409,13.539,106.279,18.051,105.617,-50.08,549.6,87.76,66.85,109.39,-16.34,2.67,26.64,238.08,-136.0,25.56,231.39,-98.99,9.126,-5.36,16.92,-52.68,-1.86,51.64,-30.64,8.153,2.28,194.56,-11.96,2.1,190.87,-12.42,6.448,26.12,228.4,-13.48,24.93,227.35,-10.75,6.316,30.12,228.6,-12.96,29.87,226.58,-13.72,6.536,27.6,190.16,-26.52,29.36,189.97,-25.81,6.414,33.4,162.48,-1.2,31.28,164.41,-10.28,7.307,0.12,139.48,-32.2,1.18,137.88,-30.65,3.136,28.16,283.0,4.48,27.4,296.73,1.55
0609-1-01-140,Doppelsalto C,37.659,700.374,-15.681,37.659,700.374,15.681,49.256,703.232,44.815,4.638,68.275,-9.881,7.163,319.23,-1.955,19.828,232.706,3.342,6.029,80.164,-7.187,4.638,68.275,9.881,7.163,319.23,1.955,19.828,232.706,-3.342,6.029,80.164,7.187,12.477,71.132,16.976,9.99,319.23,7.833,20.067,232.706,11.451,6.722,80.164,8.555,88.926,9.12,170.96,1.12,18.63,179.92,-13.63,6.978,33.68,138.64,27.84,32.48,145.14,1.65,20.111,-33.36,156.08,54.16,-13.87,136.34,10.03,45.006,11.44,723.68,-0.48,19.7,694.25,4.03,50.899,12.88,793.2,5.92,16.39,789.74,1.97,52.605,30.64,837.52,40.24,32.93,831.68,9.98,29.906,34.8,601.2,-87.52,25.97,615.5,16.27,9.145,53.12,301.28,3.12,54.76,296.85,-1.16,7.731,28.4,155.84,-8.48,25.16,157.37,-21.16,6.854,8.72,187.44,-10.08,5.67,186.61,-11.59
0609-1-01-529,Salto C,19.557,361.861,-22.619,19.557,361.861,22.619,40.632,391.003,41.202,2.414,36.694,-9.3,12.686,210.198,-3.013,5.678,51.29,-8.364,-1.222,63.679,-1.942,2.414,36.694,9.3,12.686,210.198,3.013,5.678,51.29,8.364,-1.222,63.679,1.942,7.471,65.835,12.488,15.94,210.198,10.08,5.717,51.29,8.364,11.504,63.679,10.27,99.893,21.52,155.2,-23.04,27.02,170.38,-20.74,3.142,13.12,52.48,28.08,8.75,39.45,-1.55,10.725,7.68,-18.56,-39.2,-2.29,9.4,-25.3,20.234,37.68,605.92,-8.0,26.96,611.21,-10.41,14.36,39.68,431.2,-58.32,42.63,417.15,-27.13,1.07,25.76,192.24,-33.28,24.7,188.76,-31.12,2.781,18.16,116.72,-14.88,15.51,117.82,-13.4,3.241,8.88,82.88,-14.96,6.81,76.27,-13.61,4.356,-13.12,72.8,-10.0,-16.19,67.27,-3.72,4.59,4.08,125.68,22.88,-0.83,137.71,16.38
0609-1-01-391,Salto C,23.031,362.476,-21.245,23.031,362.476,21.245,41.379,391.813,53.739,5.249,24.839,-3.481,10.456,231.97,-3.049,7.305,51.131,-12.013,0.021,54.536,-2.702,5.249,24.839,3.481,10.456,231.97,3.049,7.305,51.131,12.013,0.021,54.536,2.702,8.74,54.177,11.272,13.863,231.97,13.34,7.903,51.131,12.013,10.872,54.536,17.114,98.262,60.56,143.6,5.12,44.95,159.24,6.98,2.875,28.8,57.92,45.04,25.23,51.24,12.89,11.985,-12.96,-42.72,-18.72,-9.1,-36.43,-19.44,23.889,-1.84,657.04,-74.96,-5.48,634.8,-56.32,23.663,19.6,497.28,-23.04,19.43,500.66,-9.87,2.82,68.4,215.28,-3.44,60.9,220.7,-0.6,2.446,14.4,104.56,-19.28,15.09,102.22,-24.54,2.971,-2.8,78.56,-31.2,0.47,82.54,-30.23,3.314,18.8,77.52,-22.24,12.72,68.04,-32.83,5.791,-38.0,98.16,37.84,-32.66,106.02,40.78
0609-1-01-602,Salto C,24.803,357.534,-18.526,24.803,357.534,18.526,36.514,379.917,40.626,4.668,26.548,-8.019,9.352,223.467,-2.291,9.085,51.638,-7.254,1.699,55.88,-0.962,4.668,26.548,8.019,9.352,223.467,2.291,9.085,51.638,7.254,1.699,55.88,0.962,5.884,48.931,12.981,10.703,223.467,8.868,9.085,51.638,7.257,10.841,55.88,11.52,101.557,1.04,163.28,-17.68,11.06,156.3,-10.6,1.43,10.4,51.12,-2.56,16.68,47.65,4.63,8.832,3.84,-23.68,-36.8,6.04,-15.19,-30.52,19.247,-10.16,640.08,-36.32,-3.72,624.76,-34.1,16.852,18.24,481.6,9.12,24.08,473.72,9.79,2.861,33.76,188.8,-12.24,35.53,198.11,-12.04,2.106,23.44,105.84,-2.08,21.05,109.01,-4.79,2.768,13.36,89.04,-25.44,12.96,86.62,-21.29,3.104,-20.08,53.84,-26.88,-14.83,52.7,-20.56,4.899,3.68,168.4,48.32,-3.75,136.28,29.71
0609-1-01-842,Von Bauch in Stand,11.0,39.367,11.256,11.0,39.367,11.256,24.385,74.039,41.141,4.251,-16.778,6.846,1.156,9.919,9.888,-1.34,10.452,-3.19,6.933,35.774,-2.287,4.251,16.778,6.846,1.156,-9.919,9.888,-1.34,-3.266,-3.19,6.933,35.774,-2.287,9.179,17.813,14.491,4.789,9.919,10.177,3.13,10.452,6.543,7.287,35.855,9.931,100.963,-36.88,-67.92,-40.72,-15.59,-24.4,-23.64,16.24,-16.48,-64.88,66.24,-8.05,-72.87,44.07,2.811,-13.04,-16.72,13.04,-7.82,-13.1,21.41,1.495,9.76,19.36,32.32,6.53,18.77,34.86,0.804,15.52,34.0,-3.12,14.94,32.96,4.08,1.043,-29.12,22.4,27.68,-24.12,19.96,29.06,0.807,9.12,30.4,-16.48,7.73,28.27,-15.79,1.175,-8.48,25.28,-6.16,-4.57,26.21,-13.8,1.802,12.64,23.68,-18.0,14.27,25.2,-15.05,11.403,26.56,26.88,-68.08,27.25,60.64,-37.08
20190930-1616-FRANKFURT_1-01-30,Salto A,5.001,364.016,-4.795,5.001,364.016,4.795,30.632,364.016,33.475,3.369,90.325,5.465,3.371,88.163,-0.8,1.834,82.373,-4.59,-3.574,103.154,-4.869,3.369,90.325,5.465,3.371,88.163,-0.8,1.834,82.373,-4.59,-3.574,103.154,4.72,13.116,90.325,11.371,5.079,88.163,5.343,4.199,82.373,6.18,8.238,103.154,10.581,71.376,27.64,210.04,-25.0,30.44,243.31,-14.03,20.982,10.16,244.28,6.8,6.11,244.47,17.95,2.911,22.64,212.64,12.4,20.15,182.1,-8.08,6.29,4.68,171.8,-2.48,1.72,170.62,-3.35,7.425,14.4,212.84,3.36,13.82,215.46,4.72,6.347,5.48,197.0,-16.72,5.86,205.58,-17.52,6.979,13.76,212.16,9.16,13.14,209.07,7.14,6.997,-5.96,150.56,-21.2,-5.89,149.49,-20.16,8.313,-13.48,157.6,16.48,-15.08,153.77,11.15,5.005,-14.04,225.84,-4.84,-12.4,238.73,-12.7
0609-4-01-314,Fliffis C,-142.782,-217.07,241.265,142.782,217.07,241.265,151.399,600.622,261.27,-6.004,-197.041,4.897,-38.158,-189.578,73.273,-93.27,43.489,131.741,-5.351,126.061,31.353,6.004,197.041,4.897,38.158,189.578,73.273,93.27,-43.489,131.741,5.351,-126.061,31.353,9.181,210.502,19.846,39.288,189.578,73.273,93.27,74.481,131.741,9.66,126.061,36.409,82.935,15.04,236.28,-67.68,18.42,213.77,-22.33,9.935,33.4,-435.96,-31.36,5.53,-400.67,6.42,46.803,-8.04,-682.32,29.4,-7.94,-650.59,32.23,61.051,-63.92,-783.52,112.88,-58.39,-771.38,99.06,27.315,27.44,-58.0,92.6,-12.87,-77.81,131.44,16.351,-219.6,-169.44,272.04,-207.81,-169.39,268.81,18.869,-222.72,77.2,323.84,-219.51,75.82,319.58,14.856,-130.88,227.12,201.32,-131.11,226.15,202.46,13.618,-11.72,211.56,106.08,-14.11,212.35,106.22,12.723,-23.36,252.92,40.6,-17.86,252.86,46.23
20191007-1159-FRANKFURT_1-01-117,Barani B,45.143,-33.352,161.9,45.143,33.352,161.9,59.486,361.64,202.682,5.568,-129.691,-0.106,18.783,-63.886,89.419,22.041,46.856,81.224,-1.248,113.369,-8.637,5.568,129.691,0.106,18.783,63.886,89.207,22.041,-46.856,81.224,-1.248,-113.369,-8.637,10.663,137.312,8.945,19.271,63.886,89.419,22.041,47.072,81.224,7.511,113.369,23.094,70.519,-52.08,66.12,47.96,-29.6,131.57,-28.33,29.284,17.76,-310.52,11.92,14.74,-304.66,1.62,18.546,38.96,-537.68,13.12,36.99,-508.63,16.35,3.736,-0.24,-213.56,8.32,3.42,-220.15,16.42,8.984,35.24,-152.16,209.76,35.19,-127.58,221.95,11.921,131.4,-19.32,500.64,125.49,-17.44,497.94,7.9,77.2,80.6,213.92,73.11,81.9,219.69,4.943,0.48,156.96,18.64,3.78,164.05,20.05,9.859,-5.36,295.6,5.64,-5.61,288.99,10.33,8.602,29.36,318.16,14.44,26.5,321.49,-10.61
0609-4-01-476,Salto C,11.433,361.382,0.572,11.433,361.382,0.572,26.383,384.79,39.082,-0.047,53.467,2.299,3.887,184.803,2.757,4.117,63.151,-5.096,3.476,59.961,0.613,0.047,53.467,2.299,3.792,184.803,2.757,4.117,63.151,-5.015,3.476,59.961,0.531,8.112,76.875,15.915,5.019,184.803,6.517,4.254,63.151,5.456,8.997,59.961,11.194,104.77,-21.2,155.12,79.76,-17.25,162.82,64.02,8.17,-20.04,195.48,68.68,-5.54,168.78,29.3,12.99,-28.08,-61.32,76.4,-18.26,-51.65,39.99,15.925,7.32,495.12,8.96,7.97,494.1,7.04,12.695,7.64,367.96,22.24,12.41,374.02,21.86,4.894,-3.28,187.28,-4.92,-0.34,182.5,-0.63,3.826,8.04,142.8,-15.48,8.79,141.88,-11.05,2.944,6.24,104.04,-10.4,6.27,105.38,-10.54,3.351,-11.88,59.8,-5.04,-11.13,59.08,-4.48,6.579,12.52,97.08,42.48,11.86,96.67,39.75
20191001-1148-FRANKFURT_1-01-142,Barani C,-8.485,-5.33,160.114,8.485,5.33,160.114,43.387,343.829,221.628,10.782,-146.141,5.49,-15.304,-14.663,126.818,-4.304,60.933,36.928,0.341,94.54,-9.122,10.782,146.141,5.49,-6.26,14.663,126.818,4.304,-60.933,36.928,-0.341,-94.54,-9.122,13.904,146.154,25.746,15.304,35.383,126.818,5.57,60.933,43.699,8.609,101.359,25.365,101.235,-44.04,-130.16,-129.76,-44.32,-124.68,-53.11,25.024,50.64,-502.88,-30.72,52.44,-466.87,-6.82,15.416,26.44,-424.24,95.68,23.6,-432.23,96.24,14.846,-58.76,-77.4,258.12,-46.5,-88.1,254.0,8.807,-22.44,-95.16,311.4,-33.44,-63.01,338.59,8.994,-20.8,133.84,342.2,-25.22,133.07,334.7,6.74,-19.96,151.64,124.2,-14.58,143.03,117.38,7.126,-5.04,163.52,-24.48,-4.37,163.47,-23.14,5.488,0.6,251.68,35.76,-2.18,243.74,38.06,7.254,47.68,342.52,-75.8,39.48,335.62,-63.93
