SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil
0609-1-01-386,Salto C,22.372,364.65,-15.41,22.372,364.65,15.41,38.55,388.485,43.868,4.444,37.81,-12.095,4.107,226.423,-0.196,9.777,48.153,-3.253,4.044,52.264,0.133,4.444,37.81,12.095,4.107,226.423,0.196,9.777,48.153,3.253,4.044,52.264,-0.133,7.793,61.645,17.401,11.99,226.423,9.612,9.777,48.153,6.215,8.989,52.264,10.639,50.789,16.705,134.339,-8.637,18.235,132.819,-6.409,8.547,11.732,-53.187,-15.03,11.619,-44.236,-21.381,15.172,-20.119,432.776,-51.907,-19.604,424.247,-46.104,21.536,0.103,543.268,3.902,0.64,543.554,1.162,7.148,35.624,316.277,7.734,34.754,315.254,8.723,1.922,24.237,129.634,6.47,23.844,131.778,5.378,2.822,16.22,87.337,-17.252,16.308,87.168,-16.77,3.397,15.593,64.158,-15.311,15.665,63.712,-15.284,5.356,-6.745,56.194,3.146,-6.263,58.827,2.275,50.626,23.032,186.617,6.965,20.747,186.664,7.146
0110-MORITZ-01-49,Salto A,-26.287,343.055,-12.714,26.287,343.055,12.714,35.343,343.055,22.424,-0.106,50.011,-3.824,-2.742,97.32,-5.45,-11.008,106.171,-3.597,-12.432,89.552,0.157,0.106,50.011,3.824,2.742,97.32,5.45,11.008,106.171,3.597,12.432,89.552,-0.157,7.547,50.011,5.622,3.686,97.32,5.451,11.008,106.171,5.105,13.102,89.552,6.246,60.815,-19.436,109.795,-14.71,-17.203,112.707,-13.534,4.28,14.073,110.172,-5.44,12.665,111.4,-6.184,6.455,6.474,160.122,-5.009,6.652,161.095,-4.771,7.297,-1.15,218.571,-10.667,-1.346,218.349,-10.989,8.462,-16.865,264.131,-18.54,-16.596,263.783,-18.087,8.068,-23.573,272.081,-13.153,-23.722,270.876,-13.3,7.227,-30.778,234.412,-11.653,-30.029,235.172,-11.114,7.444,-22.955,246.935,4.459,-23.941,247.53,3.899,6.75,-33.643,258.897,13.331,-33.567,256.684,12.728,33.006,-26.042,133.24,-12.802,-25.341,132.166,-12.095
0609-4-01-163,Strecksprung,-1.449,1.819,-1.752,1.449,1.819,1.752,10.418,86.703,15.229,-2.157,22.536,-2.12,-1.117,-20.96,1.992,1.935,-9.752,-0.881,-0.11,9.995,-0.743,2.157,22.536,2.12,1.117,-20.96,-1.992,-1.935,6.599,0.881,0.11,-6.357,0.743,4.347,26.485,4.312,1.362,20.96,2.244,2.335,9.752,3.986,2.374,29.506,4.687,55.088,3.101,122.012,4.25,3.346,120.584,3.03,2.581,-9.578,10.628,-3.417,-9.35,12.222,-4.385,0.828,-7.534,-18.767,-2.908,-7.746,-19.502,-2.038,0.821,-2.652,-44.696,5.222,-2.66,-44.582,5.293,0.876,-0.969,-52.291,10.123,-0.713,-51.663,9.925,1.132,2.98,-33.579,8.853,2.755,-33.54,9.025,1.031,2.88,-8.627,0.679,2.97,-9.264,0.367,1.039,7.621,-21.067,-11.623,7.299,-21.071,-10.979,2.148,2.158,-32.378,6.888,2.076,-30.882,5.795,42.636,-4.912,108.56,0.087,-4.729,106.753,1.628
20191008-1207-FRANKFURT_2-01-192,Strecksprung,-3.845,-1.53,2.896,3.845,1.53,2.896,21.67,101.903,39.956,2.807,12.134,8.307,0.621,-29.332,-6.517,2.737,-15.574,3.149,-10.01,31.241,-2.043,2.807,12.134,8.307,0.621,5.063,-6.517,2.737,15.574,3.149,-2.319,-31.241,-2.043,4.969,23.23,14.48,3.882,29.332,8.95,2.794,15.574,4.267,10.026,33.769,12.259,48.23,9.837,96.103,-5.685,9.945,97.729,-7.321,4.388,6.194,10.062,27.248,6.591,9.826,28.421,2.771,-5.584,-66.827,26.374,-4.542,-65.109,26.88,1.08,8.112,-65.985,2.202,6.239,-68.318,-0.033,1.428,4.524,-90.452,-37.688,4.544,-88.539,-34.258,1.03,11.311,-57.781,7.33,11.172,-57.6,6.035,0.997,7.09,-37.979,17.536,6.976,-37.644,15.568,1.31,-9.229,-8.199,-21.165,-10.306,-7.885,-20.133,2.96,-32.469,14.962,-30.301,-31.856,24.001,-28.574,36.509,-26.349,197.821,33.954,-25.189,184.054,30.667
0609-4-01-606,Barani C,-5.295,-91.04,218.553,5.295,91.04,218.553,55.263,311.601,236.69,13.819,-126.186,11.898,-2.911,-71.061,82.553,-20.158,36.359,102.399,3.955,69.848,21.704,13.819,126.186,11.898,-2.911,71.061,82.553,-1.657,-36.359,102.399,-3.955,-69.848,21.704,17.527,132.235,25.701,10.546,71.518,82.553,20.406,38.0,102.399,6.784,69.848,26.038,60.608,11.192,-98.082,-20.203,12.798,-97.529,-17.671,12.058,48.315,-371.745,46.659,46.909,-370.998,47.084,15.09,13.904,-421.02,103.508,13.141,-413.846,102.764,12.691,0.423,-105.638,150.58,-0.491,-110.901,153.081,8.493,-12.799,-88.494,256.331,-11.556,-83.98,254.462,8.262,-58.152,34.884,285.282,-57.716,30.742,283.532,6.816,-50.66,111.209,212.459,-49.758,109.73,212.296,6.386,0.308,123.376,138.618,-0.695,124.539,138.211,7.374,17.027,177.52,67.932,16.94,176.059,67.76,45.425,1.428,153.457,0.088,2.093,152.585,1.741
20191007-1159-FRANKFURT_1-01-107,Barani B,45.892,-27.34,181.513,45.892,27.34,181.513,63.042,367.901,209.643,22.284,-157.242,10.876,19.634,-34.201,98.374,3.737,59.677,72.918,0.236,104.426,-0.655,22.284,157.242,10.876,19.634,34.201,98.374,3.737,-59.677,72.918,0.236,-104.426,-0.655,22.329,157.242,18.525,24.171,41.437,98.374,7.484,59.677,72.918,9.059,109.545,19.826,57.006,49.455,-261.954,-23.474,46.791,-264.376,-19.346,19.609,69.256,-525.539,43.312,68.377,-515.506,44.492,8.052,14.41,-338.604,88.548,15.123,-339.166,82.916,8.528,19.749,-88.201,143.261,21.627,-90.372,151.397,12.078,110.169,6.98,432.813,105.879,6.438,423.764,8.906,24.009,114.229,348.619,26.452,112.687,345.728,8.089,10.644,162.634,110.041,9.445,163.367,113.132,9.204,-22.306,214.706,15.456,-20.647,214.537,17.691,5.97,11.141,294.438,33.374,10.112,294.241,31.648,21.886,1.32,248.442,-49.905,5.226,252.703,-51.454
20191008-1157-FRANKFURT_1-01-269,Strecksprung,-4.57,-1.441,4.306,4.57,1.441,4.306,25.483,93.923,44.305,-0.021,14.788,0.896,-8.003,-17.291,5.813,1.333,-22.267,-1.127,2.121,23.329,-1.275,0.021,14.788,0.896,8.003,-12.285,5.813,-1.333,22.267,-1.127,-2.121,-23.329,-1.275,10.29,22.648,13.859,8.02,17.291,14.502,3.874,22.267,7.484,3.299,31.717,8.461,45.894,27.003,98.24,-34.334,25.218,96.336,-34.125,2.251,-10.114,17.33,21.485,-9.49,15.936,21.777,0.897,-37.147,-37.912,35.119,-35.625,-36.367,35.713,1.192,-16.27,-35.383,46.262,-16.505,-35.314,43.813,1.129,-15.242,-57.999,-24.926,-15.093,-57.533,-22.674,1.154,-7.78,-48.442,-25.231,-7.849,-49.479,-25.411,1.188,9.726,-54.781,4.605,9.175,-55.057,4.856,1.042,4.896,-63.794,19.7,5.321,-61.641,18.855,5.287,3.888,29.692,7.495,4.247,32.831,6.271,48.827,11.444,145.271,-22.49,10.528,143.581,-23.065
0609-4-01-582,Barani C,-17.148,-48.669,221.101,17.148,48.669,221.101,47.575,309.727,238.188,5.662,-117.449,31.127,-2.047,-53.814,98.241,-14.745,45.625,80.576,-6.019,76.969,11.157,5.662,117.449,31.127,-2.047,53.814,98.241,7.514,-45.625,80.576,6.019,-76.969,11.157,11.296,123.932,32.416,14.185,63.102,98.241,14.745,45.724,80.576,7.35,76.969,26.955,59.422,40.037,-65.975,47.209,37.915,-67.489,46.237,11.618,-6.94,-344.293,67.386,-5.85,-344.012,68.715,15.553,-14.663,-413.017,138.744,-14.664,-405.814,138.201,11.202,6.633,-82.282,203.017,5.565,-87.992,203.548,8.315,-5.494,-9.831,255.594,-4.233,-6.607,253.449,6.974,-43.981,72.997,234.158,-43.55,69.61,233.714,5.09,-24.651,115.031,154.545,-25.267,115.058,154.851,5.208,-20.453,133.229,97.463,-19.706,133.693,98.086,5.809,0.194,171.446,60.716,-0.861,170.794,58.478,42.337,-22.622,178.097,-37.408,-21.609,176.697,-33.254
20191001-1202-FRANKFURT_2-01-93,Hocksprung,2.331,-12.841,1.636,2.331,12.841,1.636,26.083,168.047,57.544,3.343,20.946,8.953,2.006,-18.555,-6.431,0.997,-15.807,10.046,-4.015,0.575,-10.933,3.343,20.946,8.953,2.006,-18.555,-6.431,0.997,11.025,10.046,-4.015,-0.575,-10.933,6.738,74.702,14.931,8.411,54.677,13.563,4.412,20.974,10.046,6.523,17.694,19.004,60.698,2.225,-150.641,13.371,3.786,-152.594,4.975,6.185,21.391,149.204,19.273,19.5,140.243,19.208,8.712,-10.502,216.416,31.107,-8.134,212.637,28.483,11.874,9.466,-34.148,-10.741,7.161,-29.693,-11.758,5.927,9.978,-158.509,-23.752,9.43,-155.031,-18.689,6.519,-4.546,-92.792,34.139,-2.333,-95.961,30.702,1.296,12.734,-1.971,22.228,11.674,-2.131,22.076,1.624,-12.331,9.069,8.345,-11.957,9.568,7.767,2.689,-16.287,1.452,-11.275,-16.056,1.996,-12.927,30.9,3.78,0.65,-43.705,3.074,3.437,-42.988
0609-4-01-362,Fliffis B,-107.351,-155.835,237.697,107.351,155.835,237.697,143.03,610.062,262.95,-18.572,-218.285,5.594,7.491,-144.738,61.901,-86.052,67.436,147.572,-10.218,139.753,22.629,18.572,218.285,5.594,-7.491,144.738,61.901,86.052,-67.436,147.572,10.218,-139.753,22.629,23.514,229.769,26.184,19.142,144.738,62.571,86.052,95.803,147.572,14.322,139.753,26.622,83.27,-13.989,-109.542,31.57,-12.633,-104.432,28.922,27.433,-74.901,-634.708,15.496,-73.836,-627.206,16.549,41.66,7.42,-626.692,-2.594,6.415,-626.955,0.349,23.875,33.413,-349.18,59.721,32.856,-345.577,60.249,17.527,-10.013,-85.524,248.291,-12.633,-88.429,246.877,23.691,-213.101,-43.37,401.784,-209.609,-40.213,399.1,19.132,-168.383,237.106,270.479,-168.572,234.433,270.765,14.348,-78.232,263.946,122.333,-78.434,262.464,122.957,16.231,-27.594,219.406,50.178,-27.758,222.451,51.457,21.93,3.027,370.246,24.497,2.024,356.002,27.981
20191001-1148-FRANKFURT_1-01-75,Salto rw A,-6.584,341.498,-22.091,6.584,341.498,22.091,29.048,349.556,44.105,2.084,102.658,-13.13,-5.529,86.373,2.607,3.293,64.966,-5.93,-6.432,87.501,-5.639,2.084,102.658,13.13,1.36,86.373,-2.607,-3.293,64.966,5.93,6.432,87.501,5.639,10.713,103.34,21.1,5.574,86.373,4.833,4.028,64.966,7.078,8.734,94.877,11.094,64.081,22.894,266.107,0.985,22.256,267.978,-3.301,5.664,2.474,249.972,-67.817,1.884,246.827,-63.303,7.536,-21.698,170.186,2.169,-21.417,173.808,0.58,7.957,-16.3,208.47,0.157,-16.175,207.584,2.194,6.772,-4.353,209.296,15.034,-4.388,209.133,14.17,5.988,15.79,185.519,5.121,14.867,185.346,4.927,6.45,5.187,138.352,-17.893,5.656,137.677,-17.72,7.567,-1.022,127.017,-20.786,-1.377,130.665,-20.909,5.995,-15.519,242.163,-7.206,-15.909,243.483,-9.281,52.814,-18.701,195.77,-14.152,-18.36,194.809,-10.948
0115-MORITZ-03-128,Salto C,-6.796,345.255,12.557,6.796,345.255,12.557,23.42,386.902,33.224,-4.523,59.301,4.324,-1.664,158.206,5.391,-0.295,60.762,1.215,-0.315,66.985,1.627,4.523,59.301,4.324,1.664,158.206,5.391,0.295,60.762,1.215,0.315,66.985,1.627,11.026,100.949,12.289,6.256,158.206,7.587,1.057,60.762,2.235,5.082,66.985,11.114,58.001,11.777,98.635,9.13,11.347,93.984,7.744,10.763,-10.188,-54.297,0.77,-11.838,-39.343,0.829,13.614,-29.293,512.39,25.916,-28.146,499.291,25.003,18.038,-9.038,329.162,4.963,-8.062,330.915,5.046,3.484,6.897,167.304,6.324,5.537,168.734,6.256,3.321,-0.938,147.533,0.089,-0.7,147.17,0.458,2.718,-1.097,107.081,6.22,-1.124,107.282,5.757,2.965,-1.352,72.937,-1.12,-1.267,73.228,-0.879,3.975,-8.391,61.976,22.113,-8.077,65.168,21.777,39.894,8.616,230.277,-13.445,8.591,220.412,-13.342
0609-1-01-552,Doppelsalto B,20.594,705.482,-28.666,20.594,705.482,28.666,75.934,740.72,59.509,5.22,60.482,-11.574,-24.408,292.823,-6.877,23.077,258.476,-10.535,16.704,93.7,0.321,5.22,60.482,11.574,13.967,292.823,6.877,-15.298,258.476,10.535,16.704,93.7,-0.321,10.13,95.72,24.56,25.744,292.823,13.301,23.356,258.476,14.958,16.704,93.7,6.69,48.614,19.656,352.636,-10.213,19.897,338.032,-16.98,10.19,14.477,41.373,-43.177,13.85,46.671,-37.44,17.859,-30.312,102.911,-25.268,-27.92,119.935,-21.627,38.057,-51.168,698.775,-17.756,-52.72,688.091,-18.974,41.435,-58.971,777.143,-5.936,-58.146,778.264,-6.494,47.044,34.686,797.574,2.886,36.295,793.064,1.916,24.658,82.848,529.166,-45.305,79.523,526.733,-43.019,11.025,25.314,180.469,-19.788,27.273,186.389,-20.004,13.423,29.962,207.116,5.081,29.747,208.499,4.938,37.924,48.908,240.798,0.622,47.476,231.777,-1.556
20191007-1524-FRANKFURT_1-01-75,Fliffis- Rudi B,208.158,-331.329,552.44,300.214,708.289,617.87,208.158,331.329,552.44,-29.811,-265.188,34.974,21.181,-172.354,161.894,152.326,-42.464,324.261,64.462,148.676,31.311,29.811,265.188,34.974,-21.181,172.354,161.894,135.066,42.464,324.261,64.462,-148.676,31.311,30.336,265.188,41.847,53.09,172.354,161.894,152.326,110.685,324.261,64.462,160.062,89.867,60.925,-70.257,-460.801,117.221,-65.15,-464.539,123.145,39.897,-88.195,-806.839,71.29,-89.03,-786.982,62.055,45.429,-40.127,-677.156,74.544,-42.993,-680.488,77.172,31.112,-66.991,-535.025,208.078,-63.529,-527.425,220.408,27.715,211.714,-172.136,718.188,214.0,-164.003,703.683,34.148,551.013,-7.787,847.281,543.461,-42.994,849.526,39.352,350.89,-362.946,829.606,349.133,-334.316,819.101,23.021,51.714,254.893,487.055,57.656,243.34,488.325,18.461,141.446,389.047,165.407,143.118,387.507,163.801,44.292,216.644,363.631,-181.588,204.351,386.968,-151.831
0115-MORITZ-03-145,Voll- ein- voll- aus B,-277.808,172.434,-694.718,277.808,172.434,694.718,464.176,568.083,712.447,-129.2,59.652,-206.402,-226.664,-55.347,-309.207,54.224,44.732,-165.014,23.832,123.397,-14.094,129.2,59.652,206.402,226.664,-55.347,309.207,-54.224,44.732,165.014,-23.832,123.397,14.094,131.261,114.555,206.402,226.664,204.259,309.207,82.373,125.872,165.014,23.878,123.397,31.824,54.761,-63.363,351.819,-163.778,-70.51,349.684,-163.437,18.454,-406.803,71.282,-449.668,-398.692,67.78,-456.422,45.984,-325.301,-38.437,-1002.398,-333.986,-24.049,-985.554,37.198,-682.782,239.643,-682.751,-666.051,220.213,-688.872,48.548,-348.504,-599.169,-343.618,-353.923,-582.932,-351.141,30.927,-48.778,-139.975,-504.252,-54.77,-143.112,-495.35,23.602,197.518,270.287,-271.552,196.777,265.854,-279.178,18.292,190.953,200.004,-141.243,191.092,200.267,-137.554,19.215,12.826,178.687,-37.416,15.281,184.526,-38.351,39.814,48.164,354.273,37.263,45.575,339.837,34.563
0609-1-01-558,Doppelsalto B,11.078,704.879,-14.605,11.078,704.879,14.605,61.726,738.057,71.623,1.312,53.893,-12.018,-16.596,301.798,8.96,26.062,265.794,-3.906,0.3,83.393,-7.641,1.312,53.893,12.018,13.972,301.798,-8.96,-4.506,265.794,3.906,0.3,83.393,7.641,7.743,87.071,25.315,17.737,301.798,13.428,28.551,265.794,16.632,7.695,83.393,16.249,44.945,9.959,294.274,-9.807,12.972,291.093,-14.76,12.603,8.113,-34.3,-33.132,7.61,-19.896,-29.757,15.792,-40.661,233.122,-8.02,-39.386,227.179,-9.462,34.613,-42.005,670.742,22.577,-42.18,663.939,24.811,36.454,-18.014,750.988,11.855,-18.929,754.13,9.881,47.131,12.838,778.006,16.729,15.192,779.557,17.759,21.027,107.797,532.434,-27.697,104.855,524.776,-25.904,8.964,26.373,196.696,-23.106,26.943,198.132,-23.745,11.095,3.22,134.586,-50.016,2.702,137.664,-46.937,33.467,-8.028,239.083,21.764,-6.824,237.15,19.327
20191008-1157-FRANKFURT_1-01-141,Schraubensalto A,75.281,188.182,343.772,75.281,188.182,343.772,97.62,311.331,381.968,34.332,66.145,84.869,34.55,-60.996,175.291,-0.957,68.45,100.033,7.356,114.583,-16.421,34.332,66.145,84.869,34.55,-60.996,175.291,-0.957,68.45,100.033,7.356,114.583,-16.421,34.332,66.145,84.869,40.717,61.747,175.291,12.089,68.651,100.536,10.481,114.789,21.272,40.69,78.172,265.623,173.853,75.503,263.207,173.825,3.8,91.244,123.123,230.046,92.011,120.908,226.931,7.337,105.086,4.231,229.74,106.613,-0.404,236.623,9.283,152.848,-200.801,428.648,147.976,-196.206,423.891,13.768,-8.616,-160.829,521.253,-5.518,-155.825,520.2,13.667,-39.315,123.928,485.991,-36.928,118.95,478.37,8.722,24.903,185.5,122.848,23.346,186.249,129.597,8.202,16.397,242.537,-5.863,15.375,244.273,-4.027,10.896,25.151,339.658,0.119,26.213,338.602,-4.323,58.001,12.096,222.141,-93.445,14.769,221.822,-86.878
20190930-1616-FRANKFURT_1-01-181,Fliffis C,-93.165,-340.997,177.238,93.165,340.997,177.238,112.193,661.278,216.032,-12.758,-206.014,5.626,-19.095,-273.636,29.308,-51.843,20.576,125.586,-9.468,118.077,16.719,12.758,206.014,5.626,19.095,273.636,29.308,51.843,-20.576,125.586,9.468,-118.077,16.719,17.76,208.519,20.343,22.22,273.636,31.46,53.558,61.047,125.586,18.655,118.077,38.643,71.785,-26.844,-187.629,48.211,-21.271,-182.014,45.681,30.196,-45.033,-582.129,-0.835,-45.868,-584.438,-1.213,50.378,7.715,-654.157,-7.756,6.482,-655.182,-6.019,60.972,-29.796,-735.713,45.41,-31.195,-730.234,44.44,31.345,-74.975,-397.187,117.243,-72.069,-397.837,120.249,17.915,-78.651,-27.39,270.283,-77.228,-36.739,265.016,14.471,-145.703,50.298,290.335,-148.067,56.696,291.816,12.459,-79.731,193.562,191.047,-79.951,192.833,189.691,10.939,-24.35,229.666,47.017,-25.303,232.168,47.852,37.196,4.601,289.396,-23.96,5.414,290.088,-20.028
0609-4-01-119,Strecksprung,5.689,12.569,5.913,5.689,12.569,5.913,18.019,44.861,25.3,-0.545,3.308,-1.884,3.873,-7.367,5.786,-0.413,2.966,7.595,2.773,13.662,-5.584,0.545,3.308,1.884,2.784,0.751,2.018,-0.413,-2.966,7.595,2.773,11.476,-5.584,10.15,20.302,3.99,3.873,7.367,5.947,1.103,3.152,9.496,2.893,14.039,5.867,55.481,16.404,64.705,-0.211,14.749,61.715,-0.272,1.805,-23.753,-30.959,-5.466,-22.316,-28.052,-5.392,0.759,8.611,-24.399,-0.177,8.243,-24.574,0.109,1.002,12.937,-14.704,13.344,12.51,-15.247,13.016,1.054,4.21,-16.442,13.862,4.183,-16.027,14.068,1.037,-0.399,0.122,22.895,-0.283,-0.059,22.629,1.089,-3.409,8.963,23.462,-3.179,8.933,22.749,0.95,5.801,19.937,-13.439,5.706,20.008,-12.433,0.868,5.862,37.895,-10.543,6.067,37.416,-10.66,40.542,5.275,24.196,-11.819,4.757,24.076,-11.749
20191007-1524-FRANKFURT_1-01-178,Doppelsalto B,72.062,683.681,-45.209,75.833,696.213,71.936,72.062,683.681,45.209,8.472,69.001,-10.104,18.751,298.013,-17.001,26.525,211.604,-12.638,18.314,105.064,-5.466,8.472,69.001,10.104,18.751,298.013,17.001,26.525,211.604,12.638,18.314,105.064,5.466,12.242,73.737,25.297,18.751,298.013,17.329,26.525,211.604,16.379,18.314,112.859,12.931,44.705,24.472,233.616,-37.265,29.905,234.344,-48.376,18.403,5.683,39.942,-24.651,7.348,52.343,-18.111,31.812,46.082,464.694,-53.216,46.276,457.639,-48.951,43.078,32.935,699.876,-37.026,32.74,701.944,-38.877,51.871,53.326,755.285,-9.915,54.084,754.721,-12.269,46.726,96.218,751.041,-20.018,92.921,747.092,-16.24,20.961,49.4,417.083,-48.417,51.72,417.767,-48.919,11.045,20.236,183.028,-4.269,20.44,186.599,-5.207,9.974,34.356,255.347,-7.378,34.551,259.727,-8.242,57.13,69.5,274.583,-28.675,65.99,264.062,-28.255
0609-1-01-776,Von Bauch in Stand,-6.852,31.135,3.989,6.852,31.135,3.989,29.958,98.065,33.581,-6.636,-17.475,-2.855,1.619,-3.418,2.782,5.645,13.874,-5.516,-7.48,38.155,9.577,6.636,17.475,2.855,-1.619,3.418,-2.782,-4.388,-13.874,5.516,6.224,24.116,-1.6,9.041,38.689,14.206,3.52,6.191,3.143,6.326,15.03,6.064,11.072,38.155,10.169,54.382,-8.428,-31.145,14.767,-6.053,-33.029,6.807,5.839,-18.91,-71.59,-26.204,-20.352,-68.333,-22.383,1.209,-17.265,6.227,-1.824,-16.282,5.562,-1.939,0.679,7.328,-11.308,12.056,6.682,-10.731,11.403,0.905,7.39,-16.4,0.761,7.64,-15.936,1.292,1.292,9.222,12.665,-5.23,9.187,12.479,-5.502,0.95,23.576,41.161,-20.191,22.486,41.572,-19.585,1.411,-10.063,66.507,5.748,-9.247,64.999,5.55,3.544,-28.346,48.801,21.924,-28.335,49.286,21.213,34.734,-4.673,145.59,22.289,-3.965,147.034,23.506
20191008-1207-FRANKFURT_2-01-306,Salto B,27.384,340.956,-75.88,27.384,340.956,75.88,56.769,406.878,104.239,-6.059,8.506,-10.087,21.458,185.569,-23.836,5.939,81.136,-26.277,6.046,65.744,-15.68,6.059,8.506,10.087,9.34,185.569,23.836,5.939,81.136,26.277,6.046,65.744,15.68,14.798,70.41,26.056,26.147,189.588,25.882,6.976,81.136,26.277,8.848,65.744,26.023,42.611,4.043,213.635,-13.775,11.935,201.567,-20.263,5.532,-22.819,-87.9,-52.103,-21.97,-72.756,-42.514,9.62,-10.599,-54.219,-22.695,-14.655,-53.389,-25.31,19.703,1.745,470.024,-27.746,6.38,462.358,-32.038,32.961,119.69,615.365,-84.711,113.826,609.457,-83.048,8.68,26.745,314.161,-93.4,30.298,316.549,-92.705,4.243,10.7,117.037,-36.467,10.078,119.122,-38.507,5.426,-5.276,93.389,-46.762,-5.219,92.906,-45.042,6.324,4.884,120.17,25.757,5.182,122.151,20.558,44.932,33.986,221.265,-96.149,32.989,203.806,-85.199
20191007-1524-FRANKFURT_1-01-180,Salto B,32.362,350.875,-3.939,56.292,405.485,70.27,32.362,350.875,3.939,-0.979,25.038,-6.942,7.333,129.586,4.547,11.043,122.349,-1.366,14.964,73.901,-0.178,0.979,25.038,6.942,5.376,129.586,-4.547,11.043,122.349,1.366,14.964,73.901,0.178,16.483,56.893,29.942,12.425,145.437,10.099,11.266,122.349,10.923,16.117,80.805,19.306,66.636,-42.545,179.404,-31.917,-29.325,205.496,-51.77,5.13,28.994,45.574,-31.089,23.352,43.799,-30.488,9.777,0.913,-121.082,28.112,2.366,-109.164,25.672,6.766,0.5,240.022,13.707,0.752,239.102,11.521,23.301,49.608,577.362,6.967,48.567,571.522,6.856,22.976,52.043,496.741,-29.912,51.552,491.714,-26.836,4.824,11.888,187.173,27.237,12.501,190.528,23.992,5.511,10.459,60.36,-27.182,10.429,64.061,-25.919,4.224,13.709,174.942,2.473,15.119,176.842,0.98,53.432,66.003,233.292,16.256,59.801,222.609,20.507
