ACC_N,ACC_N_ROT_filtered,Acc_x_Fil,Acc_y_Fil,Acc_z_Fil,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
7.693,7.643,-4.314,-0.262,-6.182,7.554,176.56,10.44,20190930-1247-FRANKFURT_2-01-30,Salto A,26.113,352.414,-3.721,35.151,352.414,37.336
25.404,12.718,1.445,0.461,20.039,22.286,228.343,-8.74,20190930-1247-FRANKFURT_2-01-30,Salto A,26.113,352.414,-3.721,35.151,352.414,37.336
37.659,48.402,0.734,0.576,16.781,-8.13,153.615,16.397,20190930-1616-FRANKFURT_1-01-345,Doppelsalto C,2.279,708.68,-2.003,51.374,726.149,71.202
38.055,33.331,-34.843,-1.488,-13.518,-20.95,558.691,2.821,20190930-1616-FRANKFURT_1-01-345,Doppelsalto C,2.279,708.68,-2.003,51.374,726.149,71.202
50.163,50.526,-42.179,0.556,-25.477,28.444,737.677,3.226,20190930-1616-FRANKFURT_1-01-345,Doppelsalto C,2.279,708.68,-2.003,51.374,726.149,71.202
19.324,25.306,-7.996,-0.48,-6.56,-10.233,256.832,-16.699,20190930-1616-FRANKFURT_1-01-345,Doppelsalto C,2.279,708.68,-2.003,51.374,726.149,71.202
28.754,15.969,3.594,1.347,17.158,14.056,211.545,2.653,20190930-1616-FRANKFURT_1-01-345,Doppelsalto C,2.279,708.68,-2.003,51.374,726.149,71.202
34.286,44.765,-1.376,-3.921,19.986,-231.074,226.885,-276.404,0110-MORITZ-01-98,Voll- ein- voll- aus B,-445.297,53.886,-668.473,457.932,596.225,699.103
40.934,39.806,-36.698,1.472,-7.878,-428.232,84.165,-776.927,0110-MORITZ-01-98,Voll- ein- voll- aus B,-445.297,53.886,-668.473,457.932,596.225,699.103
44.453,43.143,-35.355,16.297,-13.331,-402.581,-533.301,-255.177,0110-MORITZ-01-98,Voll- ein- voll- aus B,-445.297,53.886,-668.473,457.932,596.225,699.103
22.651,26.02,-17.083,-2.153,-12.879,-103.497,37.684,-462.017,0110-MORITZ-01-98,Voll- ein- voll- aus B,-445.297,53.886,-668.473,457.932,596.225,699.103
40.236,28.276,-2.648,-1.108,14.462,-21.216,322.495,-6.771,0110-MORITZ-01-98,Voll- ein- voll- aus B,-445.297,53.886,-668.473,457.932,596.225,699.103
32.067,44.731,-4.323,-2.034,23.085,-6.441,53.882,7.25,20191008-1157-FRANKFURT_1-01-70,Salto B,-12.639,340.015,-9.286,47.913,386.161,55.128
11.465,11.608,-2.112,-0.552,-6.238,3.477,138.538,3.42,20191008-1157-FRANKFURT_1-01-70,Salto B,-12.639,340.015,-9.286,47.913,386.161,55.128
17.653,17.359,-12.451,-0.972,-10.557,0.084,429.125,-20.132,20191008-1157-FRANKFURT_1-01-70,Salto B,-12.639,340.015,-9.286,47.913,386.161,55.128
6.013,7.724,-4.244,-0.718,-3.024,-6.664,174.577,-16.661,20191008-1157-FRANKFURT_1-01-70,Salto B,-12.639,340.015,-9.286,47.913,386.161,55.128
26.628,13.111,0.899,0.352,23.185,-27.426,224.333,-3.838,20191008-1157-FRANKFURT_1-01-70,Salto B,-12.639,340.015,-9.286,47.913,386.161,55.128
28.028,41.701,-0.73,1.198,15.793,-8.432,70.139,7.761,20191008-1157-FRANKFURT_1-01-280,Salto C,-14.299,341.977,-11.791,52.676,392.183,63.051
10.39,10.751,-5.141,-0.999,-8.638,-1.644,451.53,-3.189,20191008-1157-FRANKFURT_1-01-280,Salto C,-14.299,341.977,-11.791,52.676,392.183,63.051
18.933,21.074,-4.699,-0.48,-6.694,22.807,241.761,-28.247,20191008-1157-FRANKFURT_1-01-280,Salto C,-14.299,341.977,-11.791,52.676,392.183,63.051
4.439,4.297,-1.887,-0.991,-3.677,-33.28,76.374,-19.579,20191008-1157-FRANKFURT_1-01-280,Salto C,-14.299,341.977,-11.791,52.676,392.183,63.051
26.595,11.772,3.315,0.328,23.95,-24.855,175.569,-0.238,20191008-1157-FRANKFURT_1-01-280,Salto C,-14.299,341.977,-11.791,52.676,392.183,63.051
30.845,43.136,3.041,-0.414,20.314,10.557,49.744,-10.532,0609-1-01-489,Salto C,36.618,360.11,-12.529,44.458,385.165,32.95
20.55,18.375,-12.705,0.611,-12.59,33.163,473.008,-3.584,0609-1-01-489,Salto C,36.618,360.11,-12.529,44.458,385.165,32.95
4.54,7.286,-2.749,0.056,-1.356,26.479,206.399,-10.831,0609-1-01-489,Salto C,36.618,360.11,-12.529,44.458,385.165,32.95
3.796,3.037,-0.136,-0.194,-2.932,16.216,100.23,-5.072,0609-1-01-489,Salto C,36.618,360.11,-12.529,44.458,385.165,32.95
25.414,12.591,6.86,0.139,19.305,9.42,107.777,-3.416,0609-1-01-489,Salto C,36.618,360.11,-12.529,44.458,385.165,32.95
33.003,44.834,-1.13,-0.789,24.97,4.772,143.667,-2.163,20191001-1148-FRANKFURT_1-01-73,40<,23.386,338.41,-9.272,51.138,462.1,69.605
15.591,14.559,-2.128,-1.739,-8.093,34.379,135.071,1.849,20191001-1148-FRANKFURT_1-01-73,40<,23.386,338.41,-9.272,51.138,462.1,69.605
18.576,21.575,-13.855,-0.353,-8.796,-4.686,437.339,0.34,20191001-1148-FRANKFURT_1-01-73,40<,23.386,338.41,-9.272,51.138,462.1,69.605
5.391,5.548,-3.319,-0.191,-3.88,30.447,100.086,2.259,20191001-1148-FRANKFURT_1-01-73,40<,23.386,338.41,-9.272,51.138,462.1,69.605
27.785,12.759,7.814,1.243,23.279,10.927,202.877,-20.288,20191001-1148-FRANKFURT_1-01-73,40<,23.386,338.41,-9.272,51.138,462.1,69.605
34.302,47.681,-0.916,2.421,24.386,-11.879,-199.09,55.34,20191008-1157-FRANKFURT_1-01-114,Barani A,-102.025,82.579,166.943,111.052,303.067,194.124
9.372,9.617,-2.947,0.523,-8.343,-114.407,-120.295,155.682,20191008-1157-FRANKFURT_1-01-114,Barani A,-102.025,82.579,166.943,111.052,303.067,194.124
9.37,9.783,-2.319,-3.296,-8.128,-145.547,76.985,254.204,20191008-1157-FRANKFURT_1-01-114,Barani A,-102.025,82.579,166.943,111.052,303.067,194.124
8.496,8.269,-4.175,-2.298,-6.711,-22.259,186.172,50.175,20191008-1157-FRANKFURT_1-01-114,Barani A,-102.025,82.579,166.943,111.052,303.067,194.124
28.505,15.185,-2.839,-0.256,21.973,-11.361,308.696,-10.775,20191008-1157-FRANKFURT_1-01-114,Barani A,-102.025,82.579,166.943,111.052,303.067,194.124
31.295,40.87,3.045,-0.783,17.56,14.533,151.382,-7.493,0609-1-01-784,Doppelsalto C,37.477,699.973,-35.521,49.764,700.212,50.833
41.381,34.837,-36.599,-0.435,-15.815,1.74,587.605,-28.733,0609-1-01-784,Doppelsalto C,37.477,699.973,-35.521,49.764,700.212,50.833
49.588,51.1,-42.002,0.666,-24.184,43.308,775.446,-19.541,0609-1-01-784,Doppelsalto C,37.477,699.973,-35.521,49.764,700.212,50.833
15.481,20.959,-10.674,0.008,-10.152,49.573,344.116,-21.44,0609-1-01-784,Doppelsalto C,37.477,699.973,-35.521,49.764,700.212,50.833
26.179,14.476,7.92,0.009,14.289,-0.751,173.525,-25.257,0609-1-01-784,Doppelsalto C,37.477,699.973,-35.521,49.764,700.212,50.833
52.315,58.108,-14.575,3.387,24.747,-66.059,-496.12,30.858,20191007-1150-FRANKFURT_2-01-154,Fliffis C,-67.787,-416.028,197.618,110.348,662.286,228.696
54.113,49.884,-51.736,4.947,-14.344,-72.707,-661.536,2.397,20191007-1150-FRANKFURT_2-01-154,Fliffis C,-67.787,-416.028,197.618,110.348,662.286,228.696
51.644,57.641,-40.518,7.637,-27.637,-105.142,-511.763,204.308,20191007-1150-FRANKFURT_2-01-154,Fliffis C,-67.787,-416.028,197.618,110.348,662.286,228.696
21.218,24.271,-10.101,-0.275,-17.272,-22.978,65.096,384.522,20191007-1150-FRANKFURT_2-01-154,Fliffis C,-67.787,-416.028,197.618,110.348,662.286,228.696
28.619,20.177,1.523,-2.37,15.735,54.829,292.759,15.366,20191007-1150-FRANKFURT_2-01-154,Fliffis C,-67.787,-416.028,197.618,110.348,662.286,228.696
32.872,44.975,2.948,0.669,21.412,-1.751,23.494,27.681,20190930-1247-FRANKFURT_2-01-43,Salto C,-16.521,359.395,7.586,29.256,385.697,38.323
16.84,15.022,-10.246,-0.975,-11.379,-5.345,419.537,-7.01,20190930-1247-FRANKFURT_2-01-43,Salto C,-16.521,359.395,7.586,29.256,385.697,38.323
13.6,16.488,-7.333,-0.56,-3.824,-12.543,239.936,-10.41,20190930-1247-FRANKFURT_2-01-43,Salto C,-16.521,359.395,7.586,29.256,385.697,38.323
4.797,4.715,-1.475,-1.0,-4.337,-16.991,109.807,8.276,20190930-1247-FRANKFURT_2-01-43,Salto C,-16.521,359.395,7.586,29.256,385.697,38.323
23.605,10.546,3.734,-0.015,19.589,-8.267,218.975,17.463,20190930-1247-FRANKFURT_2-01-43,Salto C,-16.521,359.395,7.586,29.256,385.697,38.323
27.139,42.418,8.152,-2.205,19.956,28.836,122.114,-12.872,0115-MORITZ-03-26,Salto C,15.916,355.05,-9.765,26.711,355.05,39.863
7.365,6.978,-5.963,-0.466,-4.145,4.278,195.498,-32.297,0115-MORITZ-03-26,Salto C,15.916,355.05,-9.765,26.711,355.05,39.863
7.821,7.963,-7.099,-0.936,-3.037,-9.875,246.81,-13.824,0115-MORITZ-03-26,Salto C,15.916,355.05,-9.765,26.711,355.05,39.863
6.944,6.954,-5.834,-0.625,-3.648,-2.321,251.665,-3.463,0115-MORITZ-03-26,Salto C,15.916,355.05,-9.765,26.711,355.05,39.863
25.951,14.261,7.376,1.469,17.639,23.309,199.223,35.645,0115-MORITZ-03-26,Salto C,15.916,355.05,-9.765,26.711,355.05,39.863
31.527,43.782,3.003,-0.376,22.537,-7.594,43.064,9.02,20190930-1616-FRANKFURT_1-01-27,Salto C,4.267,359.44,22.639,18.399,383.28,33.875
13.186,11.428,-8.418,-0.153,-8.825,2.755,295.759,14.332,20190930-1616-FRANKFURT_1-01-27,Salto C,4.267,359.44,22.639,18.399,383.28,33.875
12.417,14.987,-11.033,-0.025,-4.822,4.568,348.802,22.703,20190930-1616-FRANKFURT_1-01-27,Salto C,4.267,359.44,22.639,18.399,383.28,33.875
3.879,4.095,-1.427,-0.551,-3.172,-4.151,111.98,6.712,20190930-1616-FRANKFURT_1-01-27,Salto C,4.267,359.44,22.639,18.399,383.28,33.875
24.904,11.341,4.816,-0.786,18.177,15.893,214.498,10.576,20190930-1616-FRANKFURT_1-01-27,Salto C,4.267,359.44,22.639,18.399,383.28,33.875
35.395,47.0,3.183,0.775,23.012,-5.738,-263.186,54.184,0609-4-01-532,Barani C,-26.068,-66.302,229.482,54.395,298.573,241.234
13.409,14.34,-9.796,1.168,-7.784,4.448,-206.111,166.246,0609-4-01-532,Barani C,-26.068,-66.302,229.482,54.395,298.573,241.234
7.851,9.009,-4.467,-1.334,-5.769,-62.711,27.888,259.853,0609-4-01-532,Barani C,-26.068,-66.302,229.482,54.395,298.573,241.234
5.184,5.314,-2.822,-1.146,-4.128,-21.279,123.021,135.905,0609-4-01-532,Barani C,-26.068,-66.302,229.482,54.395,298.573,241.234
26.38,13.254,6.895,-0.794,19.342,13.818,149.689,19.128,0609-4-01-532,Barani C,-26.068,-66.302,229.482,54.395,298.573,241.234
27.836,42.453,-2.654,1.297,20.75,8.997,157.251,-13.116,20191008-1207-FRANKFURT_2-01-216,Salto A,30.481,357.01,-24.693,37.277,360.747,46.209
10.545,10.018,-3.517,-0.337,-9.011,26.521,192.87,-6.152,20191008-1207-FRANKFURT_2-01-216,Salto A,30.481,357.01,-24.693,37.277,360.747,46.209
7.382,7.849,-3.958,-1.072,-5.972,20.101,252.14,-30.746,20191008-1207-FRANKFURT_2-01-216,Salto A,30.481,357.01,-24.693,37.277,360.747,46.209
7.142,6.895,-3.644,-0.913,-6.042,12.784,178.624,-7.82,20191008-1207-FRANKFURT_2-01-216,Salto A,30.481,357.01,-24.693,37.277,360.747,46.209
26.806,13.13,-1.847,1.872,20.634,24.645,282.792,-12.601,20191008-1207-FRANKFURT_2-01-216,Salto A,30.481,357.01,-24.693,37.277,360.747,46.209
33.916,46.087,3.81,1.821,22.068,-15.039,42.637,18.673,20190930-1616-FRANKFURT_1-01-362,Salto C,-20.798,352.166,9.682,39.83,376.566,50.119
16.834,14.493,-10.857,-1.346,-11.726,-28.414,397.266,8.813,20190930-1616-FRANKFURT_1-01-362,Salto C,-20.798,352.166,9.682,39.83,376.566,50.119
10.973,14.448,-7.533,-0.782,-4.343,-21.977,265.934,-5.452,20190930-1616-FRANKFURT_1-01-362,Salto C,-20.798,352.166,9.682,39.83,376.566,50.119
4.406,4.318,-2.111,-0.627,-3.509,-9.934,119.481,16.508,20190930-1616-FRANKFURT_1-01-362,Salto C,-20.798,352.166,9.682,39.83,376.566,50.119
25.245,11.887,5.446,1.123,20.541,17.496,114.044,1.262,20190930-1616-FRANKFURT_1-01-362,Salto C,-20.798,352.166,9.682,39.83,376.566,50.119
29.899,43.003,4.307,1.635,23.159,66.971,162.133,132.378,0609-4-01-91,Schraubensalto C,109.469,179.375,406.209,157.503,283.611,410.31
10.603,8.505,-9.478,-0.267,0.883,218.177,-49.776,372.039,0609-4-01-91,Schraubensalto C,109.469,179.375,406.209,157.503,283.611,410.31
14.052,15.298,-10.196,-4.409,-7.932,-38.737,8.586,404.529,0609-4-01-91,Schraubensalto C,109.469,179.375,406.209,157.503,283.611,410.31
5.769,6.252,-3.569,-0.708,-4.376,-12.432,156.491,119.199,0609-4-01-91,Schraubensalto C,109.469,179.375,406.209,157.503,283.611,410.31
26.149,12.802,7.363,0.586,17.878,46.867,182.662,18.539,0609-4-01-91,Schraubensalto C,109.469,179.375,406.209,157.503,283.611,410.31
33.049,44.645,-4.513,-1.681,18.765,-3.001,92.881,16.149,20191007-1159-FRANKFURT_1-01-20,Salto C,-6.304,357.293,5.777,38.1,396.456,52.423
15.919,14.381,-5.576,-0.516,-12.92,-9.519,440.469,8.076,20191007-1159-FRANKFURT_1-01-20,Salto C,-6.304,357.293,5.777,38.1,396.456,52.423
10.493,14.991,-3.515,-1.023,-3.414,16.946,180.183,-10.247,20191007-1159-FRANKFURT_1-01-20,Salto C,-6.304,357.293,5.777,38.1,396.456,52.423
5.047,5.29,-3.612,-0.545,-3.003,-7.252,108.901,6.434,20191007-1159-FRANKFURT_1-01-20,Salto C,-6.304,357.293,5.777,38.1,396.456,52.423
24.048,9.72,0.172,-1.556,22.576,-15.777,241.369,-4.579,20191007-1159-FRANKFURT_1-01-20,Salto C,-6.304,357.293,5.777,38.1,396.456,52.423
41.975,56.075,19.783,4.954,1.744,1.327,-56.618,50.769,20191008-1207-FRANKFURT_2-01-139,Cody C,20.061,405.59,-18.76,56.803,491.434,92.497
28.633,26.024,-23.31,-0.437,-15.808,26.008,610.621,-46.83,20191008-1207-FRANKFURT_2-01-139,Cody C,20.061,405.59,-18.76,56.803,491.434,92.497
15.256,20.187,-7.547,-0.568,-4.321,28.963,300.299,-33.063,20191008-1207-FRANKFURT_2-01-139,Cody C,20.061,405.59,-18.76,56.803,491.434,92.497
5.885,5.79,-2.344,-1.226,-5.075,7.449,149.964,-36.874,20191008-1207-FRANKFURT_2-01-139,Cody C,20.061,405.59,-18.76,56.803,491.434,92.497
23.911,11.299,1.65,1.769,17.734,-6.168,197.988,8.047,20191008-1207-FRANKFURT_2-01-139,Cody C,20.061,405.59,-18.76,56.803,491.434,92.497
33.123,42.887,1.608,-0.036,15.857,9.333,152.197,-12.992,0609-1-01-98,Doppelsalto C,31.805,683.011,-21.554,41.175,686.185,48.881
44.058,37.701,-39.297,0.722,-17.431,19.113,635.95,-18.475,0609-1-01-98,Doppelsalto C,31.805,683.011,-21.554,41.175,686.185,48.881
40.712,46.54,-31.652,1.227,-23.73,36.153,713.821,-2.4,0609-1-01-98,Doppelsalto C,31.805,683.011,-21.554,41.175,686.185,48.881
8.855,10.213,-3.548,-0.533,-7.093,21.416,189.219,-9.313,0609-1-01-98,Doppelsalto C,31.805,683.011,-21.554,41.175,686.185,48.881
26.509,14.725,10.212,-0.295,8.765,4.085,226.974,-17.232,0609-1-01-98,Doppelsalto C,31.805,683.011,-21.554,41.175,686.185,48.881
29.972,42.337,10.226,-0.115,15.568,-3.948,90.563,7.128,0609-4-01-417,Salto C,8.24,363.951,-7.574,25.178,381.928,27.93
16.772,16.646,-10.963,0.002,-5.438,13.74,405.811,-4.324,0609-4-01-417,Salto C,8.24,363.951,-7.574,25.178,381.928,27.93
4.051,5.314,-0.876,-0.582,-3.525,4.249,148.394,-1.071,0609-4-01-417,Salto C,8.24,363.951,-7.574,25.178,381.928,27.93
2.992,3.056,-1.417,-0.628,-2.534,5.038,105.611,-0.248,0609-4-01-417,Salto C,8.24,363.951,-7.574,25.178,381.928,27.93
28.133,13.645,11.387,0.316,18.006,0.789,128.006,-4.424,0609-4-01-417,Salto C,8.24,363.951,-7.574,25.178,381.928,27.93
29.39,42.648,6.152,-0.109,22.951,12.694,117.371,-9.539,0827-BK2-01-120,Salto A,9.987,338.642,-27.347,29.151,338.642,38.657
8.014,7.571,-3.894,0.566,-5.649,9.399,194.284,-22.904,0827-BK2-01-120,Salto A,9.987,338.642,-27.347,29.151,338.642,38.657
6.846,6.094,-3.402,0.717,-4.99,2.795,214.469,-23.445,0827-BK2-01-120,Salto A,9.987,338.642,-27.347,29.151,338.642,38.657
6.122,5.684,-3.634,0.729,-4.087,-10.767,159.058,2.994,0827-BK2-01-120,Salto A,9.987,338.642,-27.347,29.151,338.642,38.657
26.414,13.067,2.56,0.737,19.29,11.358,185.62,-16.745,0827-BK2-01-120,Salto A,9.987,338.642,-27.347,29.151,338.642,38.657
33.202,45.032,1.958,2.341,21.737,-65.812,-243.849,131.135,20191007-1150-FRANKFURT_2-01-171,Rudi,72.593,10.141,577.195,167.423,309.458,590.387
20.378,17.174,-15.115,9.361,-5.885,-10.261,-145.943,531.779,20191007-1150-FRANKFURT_2-01-171,Rudi,72.593,10.141,577.195,167.423,309.458,590.387
23.356,25.253,-22.289,-1.316,0.674,223.554,-42.801,751.788,20191007-1150-FRANKFURT_2-01-171,Rudi,72.593,10.141,577.195,167.423,309.458,590.387
14.774,16.494,-11.802,-2.898,-7.638,10.699,179.906,309.383,20191007-1150-FRANKFURT_2-01-171,Rudi,72.593,10.141,577.195,167.423,309.458,590.387
27.311,15.472,3.668,-0.988,20.694,65.553,294.755,65.853,20191007-1150-FRANKFURT_2-01-171,Rudi,72.593,10.141,577.195,167.423,309.458,590.387
29.182,42.45,7.443,-0.793,21.81,17.074,124.97,-6.389,0827-BK2-01-100,Salto A,-1.675,335.631,-36.367,28.574,335.631,47.79
7.17,6.825,-3.901,0.765,-4.974,2.411,218.251,-26.61,0827-BK2-01-100,Salto A,-1.675,335.631,-36.367,28.574,335.631,47.79
5.909,5.142,-2.585,0.395,-4.457,-1.189,191.281,-22.559,0827-BK2-01-100,Salto A,-1.675,335.631,-36.367,28.574,335.631,47.79
5.66,4.965,-2.726,0.322,-4.109,-8.371,156.536,-20.499,0827-BK2-01-100,Salto A,-1.675,335.631,-36.367,28.574,335.631,47.79
27.247,13.63,5.959,-0.038,20.317,-13.628,136.72,-13.129,0827-BK2-01-100,Salto A,-1.675,335.631,-36.367,28.574,335.631,47.79
28.593,41.419,3.078,2.225,22.736,57.88,179.584,142.396,0609-4-01-183,Schraubensalto C,51.339,175.393,393.853,159.187,274.857,402.546
9.388,7.98,-8.33,-0.522,0.31,195.274,-29.245,361.102,0609-4-01-183,Schraubensalto C,51.339,175.393,393.853,159.187,274.857,402.546
13.344,13.719,-8.538,-3.78,-9.08,-86.055,-16.404,391.552,0609-4-01-183,Schraubensalto C,51.339,175.393,393.853,159.187,274.857,402.546
6.91,7.572,-3.916,-1.817,-5.36,-48.691,151.055,160.363,0609-4-01-183,Schraubensalto C,51.339,175.393,393.853,159.187,274.857,402.546
26.336,13.133,5.639,-0.321,18.383,17.668,187.191,5.645,0609-4-01-183,Schraubensalto C,51.339,175.393,393.853,159.187,274.857,402.546
35.708,48.27,-1.397,3.699,23.683,-59.241,-226.49,97.663,20190930-1247-FRANKFURT_2-01-270,Rudi,149.049,58.128,509.352,238.058,325.812,539.707
10.659,10.947,-7.278,2.4,-5.681,11.517,-68.659,427.157,20190930-1247-FRANKFURT_2-01-270,Rudi,149.049,58.128,509.352,238.058,325.812,539.707
18.459,16.401,-15.779,-0.011,3.184,367.738,-27.669,589.742,20190930-1247-FRANKFURT_2-01-270,Rudi,149.049,58.128,509.352,238.058,325.812,539.707
10.824,13.886,-4.782,-6.3,-4.379,89.932,195.881,278.214,20190930-1247-FRANKFURT_2-01-270,Rudi,149.049,58.128,509.352,238.058,325.812,539.707
25.128,12.435,0.28,0.03,15.007,2.242,298.745,23.591,20190930-1247-FRANKFURT_2-01-270,Rudi,149.049,58.128,509.352,238.058,325.812,539.707
34.084,45.78,1.245,-1.615,21.523,-152.265,197.381,-172.968,0115-MORITZ-03-39,1/2 ein 1/2 aus C,-180.805,-19.773,-228.465,378.446,541.804,328.487
44.911,38.8,-35.082,15.351,-18.584,-434.445,-511.366,38.053,0115-MORITZ-03-39,1/2 ein 1/2 aus C,-180.805,-19.773,-228.465,378.446,541.804,328.487
27.807,33.328,-18.501,-0.457,-16.177,-39.083,-128.601,-289.233,0115-MORITZ-03-39,1/2 ein 1/2 aus C,-180.805,-19.773,-228.465,378.446,541.804,328.487
13.039,14.185,-3.019,2.599,-12.186,170.718,169.78,-147.627,0115-MORITZ-03-39,1/2 ein 1/2 aus C,-180.805,-19.773,-228.465,378.446,541.804,328.487
31.51,18.408,3.071,-2.006,16.226,7.841,219.263,6.363,0115-MORITZ-03-39,1/2 ein 1/2 aus C,-180.805,-19.773,-228.465,378.446,541.804,328.487
33.16,46.145,4.816,-1.509,20.855,3.214,6.862,-6.076,0827-BK2-01-7,Salto C,8.481,337.545,-18.612,27.156,372.691,41.104
18.714,16.286,-12.667,1.337,-8.156,23.149,472.29,-10.661,0827-BK2-01-7,Salto C,8.481,337.545,-18.612,27.156,372.691,41.104
4.59,7.519,-1.798,0.724,-0.735,-3.741,136.631,-16.273,0827-BK2-01-7,Salto C,8.481,337.545,-18.612,27.156,372.691,41.104
2.83,2.137,-1.148,0.555,-1.669,2.41,61.227,-5.283,0827-BK2-01-7,Salto C,8.481,337.545,-18.612,27.156,372.691,41.104
24.773,10.932,6.436,-0.129,19.46,-4.737,149.421,-7.901,0827-BK2-01-7,Salto C,8.481,337.545,-18.612,27.156,372.691,41.104
33.817,45.479,2.867,-1.297,16.705,-197.462,253.678,-167.863,0115-MORITZ-03-59,1/2 ein 1/2 aus C,-291.048,18.474,-298.457,332.828,573.355,374.107
43.275,38.689,-32.117,14.027,-22.784,-464.909,-470.114,8.281,0115-MORITZ-03-59,1/2 ein 1/2 aus C,-291.048,18.474,-298.457,332.828,573.355,374.107
28.554,31.945,-22.272,2.524,-17.297,-61.799,-253.709,-347.271,0115-MORITZ-03-59,1/2 ein 1/2 aus C,-291.048,18.474,-298.457,332.828,573.355,374.107
18.217,18.991,-13.059,-0.035,-12.684,-28.612,198.492,-300.474,0115-MORITZ-03-59,1/2 ein 1/2 aus C,-291.048,18.474,-298.457,332.828,573.355,374.107
36.299,25.013,-4.557,-3.879,19.663,-13.248,319.453,22.371,0115-MORITZ-03-59,1/2 ein 1/2 aus C,-291.048,18.474,-298.457,332.828,573.355,374.107
46.464,57.865,-6.026,-6.986,16.118,2.627,-362.297,-193.043,0115-MORITZ-03-83,Voll- ein- Rudi- aus B,-427.349,-131.675,-806.594,570.011,584.441,828.6
43.591,39.277,-29.265,10.351,-12.62,-565.404,-166.807,-537.664,0115-MORITZ-03-83,Voll- ein- Rudi- aus B,-427.349,-131.675,-806.594,570.011,584.441,828.6
44.292,44.911,-31.966,-12.59,4.051,-535.515,-106.047,-711.346,0115-MORITZ-03-83,Voll- ein- Rudi- aus B,-427.349,-131.675,-806.594,570.011,584.441,828.6
32.055,36.788,-20.108,7.912,-19.548,42.226,-29.33,-538.787,0115-MORITZ-03-83,Voll- ein- Rudi- aus B,-427.349,-131.675,-806.594,570.011,584.441,828.6
36.628,26.355,-7.21,-1.191,10.262,-14.545,338.381,-41.005,0115-MORITZ-03-83,Voll- ein- Rudi- aus B,-427.349,-131.675,-806.594,570.011,584.441,828.6
54.908,64.588,-17.994,5.321,13.248,-78.99,-599.791,85.552,20191007-1524-FRANKFURT_1-01-276,Fliffis- Rudi B,194.498,-380.052,550.684,297.271,732.893,592.179
39.106,41.842,-37.036,4.177,-10.447,-64.183,-642.168,75.333,20191007-1524-FRANKFURT_1-01-276,Fliffis- Rudi B,194.498,-380.052,550.684,297.271,732.893,592.179
32.227,30.602,-26.372,6.407,1.212,406.552,-162.201,753.813,20191007-1524-FRANKFURT_1-01-276,Fliffis- Rudi B,194.498,-380.052,550.684,297.271,732.893,592.179
31.023,33.895,-24.096,-10.067,-12.565,197.942,-136.557,657.403,20191007-1524-FRANKFURT_1-01-276,Fliffis- Rudi B,194.498,-380.052,550.684,297.271,732.893,592.179
37.553,24.879,-9.914,0.714,17.298,122.34,407.511,80.552,20191007-1524-FRANKFURT_1-01-276,Fliffis- Rudi B,194.498,-380.052,550.684,297.271,732.893,592.179
48.515,57.513,-5.278,0.294,20.811,-12.921,-398.574,18.168,0609-4-01-290,Fliffis C,-92.238,-278.144,244.564,113.284,621.557,269.139
52.188,54.707,-44.186,1.401,-25.165,-33.89,-655.124,81.313,0609-4-01-290,Fliffis C,-92.238,-278.144,244.564,113.284,621.557,269.139
19.701,21.5,-10.274,1.516,-14.521,-117.349,-49.378,309.496,0609-4-01-290,Fliffis C,-92.238,-278.144,244.564,113.284,621.557,269.139
12.919,13.584,-6.72,-1.749,-10.876,-76.672,201.915,187.909,0609-4-01-290,Fliffis C,-92.238,-278.144,244.564,113.284,621.557,269.139
30.627,18.167,1.33,-1.158,18.261,9.249,215.207,30.883,0609-4-01-290,Fliffis C,-92.238,-278.144,244.564,113.284,621.557,269.139
35.282,49.36,22.117,2.215,15.394,-7.392,-26.623,-10.762,0609-1-01-255,Von Bauch in Stand,2.603,36.898,10.17,23.12,81.758,33.361
1.833,3.314,-0.331,-0.107,-0.131,5.585,30.212,11.104,0609-1-01-255,Von Bauch in Stand,2.603,36.898,10.17,23.12,81.758,33.361
1.384,0.906,-0.089,-0.257,-0.314,5.27,-4.274,15.109,0609-1-01-255,Von Bauch in Stand,2.603,36.898,10.17,23.12,81.758,33.361
1.843,1.129,0.407,-0.302,-0.745,6.635,25.746,4.751,0609-1-01-255,Von Bauch in Stand,2.603,36.898,10.17,23.12,81.758,33.361
23.597,11.402,9.439,0.491,18.144,-3.076,79.055,7.029,0609-1-01-255,Von Bauch in Stand,2.603,36.898,10.17,23.12,81.758,33.361
32.028,45.802,1.609,3.28,21.327,-20.864,-234.941,84.463,20191007-1534-FRANKFURT_2-01-103,Barani A,-97.634,57.518,196.552,103.513,279.086,213.745
10.276,9.584,-4.733,0.95,-8.83,-94.051,-100.807,188.742,20191007-1534-FRANKFURT_2-01-103,Barani A,-97.634,57.518,196.552,103.513,279.086,213.745
10.836,11.296,-2.782,-3.117,-9.851,-168.135,66.803,260.16,20191007-1534-FRANKFURT_2-01-103,Barani A,-97.634,57.518,196.552,103.513,279.086,213.745
9.117,9.132,-5.016,-2.244,-7.158,-21.045,177.161,93.699,20191007-1534-FRANKFURT_2-01-103,Barani A,-97.634,57.518,196.552,103.513,279.086,213.745
