SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-mean_ACC_N,0-std_ACC_N,0-mean_ACC_N_ROT_filtered,0-std_ACC_N_ROT_filtered,0-mean_Acc_x_Fil,0-std_Acc_x_Fil,0-mean_Acc_y_Fil,0-std_Acc_y_Fil,0-mean_Acc_z_Fil,0-std_Acc_z_Fil,0-mean_Gyro_x_Fil,0-std_Gyro_x_Fil,0-mean_Gyro_y_Fil,0-std_Gyro_y_Fil,0-mean_Gyro_z_Fil,0-std_Gyro_z_Fil,20-mean_ACC_N,20-std_ACC_N,20-mean_ACC_N_ROT_filtered,20-std_ACC_N_ROT_filtered,20-mean_Acc_x_Fil,20-std_Acc_x_Fil,20-mean_Acc_y_Fil,20-std_Acc_y_Fil,20-mean_Acc_z_Fil,20-std_Acc_z_Fil,20-mean_Gyro_x_Fil,20-std_Gyro_x_Fil,20-mean_Gyro_y_Fil,20-std_Gyro_y_Fil,20-mean_Gyro_z_Fil,20-std_Gyro_z_Fil,40-mean_ACC_N,40-std_ACC_N,40-mean_ACC_N_ROT_filtered,40-std_ACC_N_ROT_filtered,40-mean_Acc_x_Fil,40-std_Acc_x_Fil,40-mean_Acc_y_Fil,40-std_Acc_y_Fil,40-mean_Acc_z_Fil,40-std_Acc_z_Fil,40-mean_Gyro_x_Fil,40-std_Gyro_x_Fil,40-mean_Gyro_y_Fil,40-std_Gyro_y_Fil,40-mean_Gyro_z_Fil,40-std_Gyro_z_Fil,60-mean_ACC_N,60-std_ACC_N,60-mean_ACC_N_ROT_filtered,60-std_ACC_N_ROT_filtered,60-mean_Acc_x_Fil,60-std_Acc_x_Fil,60-mean_Acc_y_Fil,60-std_Acc_y_Fil,60-mean_Acc_z_Fil,60-std_Acc_z_Fil,60-mean_Gyro_x_Fil,60-std_Gyro_x_Fil,60-mean_Gyro_y_Fil,60-std_Gyro_y_Fil,60-mean_Gyro_z_Fil,60-std_Gyro_z_Fil,80-mean_ACC_N,80-std_ACC_N,80-mean_ACC_N_ROT_filtered,80-std_ACC_N_ROT_filtered,80-mean_Acc_x_Fil,80-std_Acc_x_Fil,80-mean_Acc_y_Fil,80-std_Acc_y_Fil,80-mean_Acc_z_Fil,80-std_Acc_z_Fil,80-mean_Gyro_x_Fil,80-std_Gyro_x_Fil,80-mean_Gyro_y_Fil,80-std_Gyro_y_Fil,80-mean_Gyro_z_Fil,80-std_Gyro_z_Fil
0609-1-01-640,Doppelsalto C,32.706,697.837,-28.506,56.567,698.14,63.181,31.807,25.496,41.193,25.877,2.636,8.631,-0.239,1.33,16.036,34.35,17.369,17.594,169.074,90.525,-29.171,34.151,42.15,10.962,35.557,11.59,-36.525,11.835,-1.436,1.037,-18.588,3.122,-27.134,9.61,609.487,221.478,-12.533,25.632,47.705,12.547,51.734,6.057,-37.641,10.15,1.601,2.237,-27.2,7.014,56.753,45.115,749.788,115.213,9.636,38.178,14.501,6.117,17.316,6.876,-7.28,4.696,-0.125,0.725,-9.496,3.01,37.549,23.846,271.024,108.01,-24.279,8.178,27.318,27.827,16.037,10.231,6.668,16.2,0.133,1.857,12.003,30.132,10.066,9.708,230.993,48.554,-25.406,8.344
0609-1-01-644,Bauchsprung,-2.802,-34.248,-8.513,15.153,132.717,57.96,26.153,30.004,38.55,29.891,4.403,6.462,-0.723,0.947,23.556,29.46,1.952,7.55,-6.635,60.958,9.083,7.41,1.469,0.497,1.301,0.36,-0.029,0.437,-0.098,0.706,0.21,0.644,-1.38,2.561,-22.494,14.834,-28.688,13.451,2.43,0.413,2.124,0.264,-1.693,0.378,-0.009,0.668,-0.451,0.747,-1.423,3.319,-107.602,13.996,39.761,11.115,2.775,0.916,2.121,0.292,0.495,0.665,-0.729,0.567,-1.327,0.4,3.412,6.539,-66.314,36.428,0.826,15.082,28.783,34.432,14.465,18.534,20.34,26.08,2.274,3.335,15.177,23.155,-10.109,15.543,106.875,80.694,-45.049,46.946
0609-1-01-645,Von Bauch in Stand,-5.972,34.347,9.784,42.043,110.847,54.142,35.156,32.876,49.087,32.434,20.737,26.197,3.124,4.547,17.583,24.988,-11.477,28.119,-51.304,56.818,7.317,31.291,2.333,1.227,3.606,3.197,-0.634,0.409,-0.228,0.373,-0.764,0.321,0.779,8.672,-15.754,23.237,4.225,10.738,2.475,1.739,2.028,0.829,0.627,0.609,-0.466,1.0,-0.832,0.893,0.352,17.033,-18.975,32.726,2.9,18.263,2.707,1.263,2.27,0.702,0.368,1.592,-0.176,0.787,-0.49,0.989,15.263,30.044,75.342,15.375,-30.934,23.522,23.381,27.756,11.699,12.64,8.464,12.955,-0.75,1.532,18.428,25.203,-22.045,25.047,114.742,69.034,44.882,28.436
0609-1-01-646,Doppelsalto C,2.201,698.638,-23.859,38.497,699.516,62.814,31.59,25.35,41.134,25.659,2.851,8.829,-0.783,1.368,17.201,33.346,15.214,13.629,171.385,100.481,-20.909,37.48,40.433,11.63,33.809,11.852,-35.041,13.413,-1.326,1.247,-17.24,2.068,-19.574,12.026,567.044,243.234,-0.45,29.091,51.054,8.025,53.01,3.098,-42.184,7.226,-2.148,1.194,-26.748,4.375,-17.638,17.379,780.202,71.777,-17.288,25.879,14.74,6.354,19.67,10.051,-10.007,5.406,-0.424,0.552,-10.069,2.994,32.072,10.683,312.94,128.367,-11.492,23.489,26.511,27.405,15.265,9.89,7.597,16.387,0.626,2.23,11.346,29.002,-3.815,17.274,237.274,39.127,-19.864,27.346
0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993,27.285,30.583,39.376,30.098,3.091,5.078,-1.28,1.712,24.461,30.624,-0.379,5.886,-7.565,49.497,-2.544,13.643,0.943,0.244,1.015,0.825,-0.467,0.124,-0.079,0.102,0.299,0.287,0.587,8.513,-62.792,20.579,-6.736,6.551,2.008,0.667,1.477,0.37,-1.05,0.491,-0.237,0.289,-0.633,0.372,-0.954,7.737,-96.046,14.948,9.248,15.131,2.977,0.95,2.242,0.4,0.485,1.174,-0.425,0.841,-1.271,0.452,7.956,13.843,-42.165,25.343,2.492,9.385,28.233,34.653,14.297,18.84,20.817,27.436,0.322,2.61,14.458,21.68,-5.885,8.58,91.647,63.471,-22.738,40.096
0609-1-01-650,Von Bauch in Stand,-0.112,36.844,3.977,26.906,76.036,36.143,33.264,34.831,47.78,34.287,22.46,27.97,1.023,2.297,15.622,23.787,8.522,11.009,-42.016,46.881,-6.655,15.565,2.121,0.839,2.695,1.386,-0.32,0.419,-0.156,0.507,-0.535,0.425,8.889,4.701,5.075,7.365,5.88,11.363,1.454,0.847,1.106,0.413,-0.073,0.305,-0.173,0.552,-0.4,0.267,-18.342,8.442,1.554,2.816,-12.425,7.826,1.704,0.846,0.88,0.202,0.105,0.312,-0.033,0.525,-0.603,0.414,-12.312,3.803,18.196,10.8,23.668,17.945,23.655,29.058,11.401,13.193,10.619,12.82,-0.923,1.309,18.101,26.219,12.603,16.194,125.905,99.229,2.472,22.67
0609-1-01-651,Doppelsalto C,18.735,699.409,-27.531,41.203,699.888,58.425,30.637,26.485,40.409,27.289,2.207,10.144,-0.504,0.841,16.506,33.258,13.962,10.054,163.292,89.935,-19.329,32.789,41.306,11.145,34.999,12.11,-36.716,12.837,-0.582,1.096,-16.267,2.417,-4.006,13.603,604.589,229.803,-7.831,19.389,46.661,10.281,49.98,5.306,-38.897,9.274,-1.292,1.576,-23.862,4.294,3.18,27.195,753.83,81.193,-19.847,30.646,13.279,5.87,16.796,7.578,-8.447,4.23,0.262,0.76,-8.748,3.268,35.713,5.156,264.689,119.326,-7.824,24.758,26.323,28.522,14.761,10.213,6.596,16.136,1.475,2.646,10.967,30.034,5.307,19.238,248.244,57.187,-26.087,26.009
0609-1-01-658,Bauchsprung,-6.817,-46.834,-5.144,15.751,122.523,28.381,25.919,29.868,38.596,30.492,2.378,4.158,-0.946,1.364,23.066,29.886,1.084,2.986,-0.213,48.74,-4.281,10.131,1.507,0.677,1.627,0.608,-0.695,0.656,-0.009,0.461,0.014,0.448,-3.495,5.165,-74.519,15.319,-0.135,13.096,1.533,0.819,1.173,0.205,-0.64,0.262,-0.129,0.224,-0.239,0.717,-2.619,4.03,-83.4,16.095,-11.963,5.402,2.499,1.389,1.782,0.415,0.425,0.404,-0.153,0.303,-1.157,0.425,4.411,4.251,-44.971,10.863,-2.082,8.493,27.539,34.681,13.381,18.089,21.584,28.84,-1.3,1.917,12.076,19.588,-17.03,15.851,73.492,60.324,4.488,21.254
0609-1-01-659,Von Bauch in Stand,8.485,44.06,3.529,23.268,79.954,49.622,34.342,35.22,49.0,33.966,24.627,30.732,-0.174,1.586,13.531,21.818,12.173,16.378,-23.146,33.878,6.563,27.652,1.758,0.425,2.152,1.227,-0.791,0.571,-0.316,0.512,0.208,0.691,5.964,6.664,39.097,6.28,-7.417,25.986,2.162,0.577,1.903,0.199,0.505,0.478,0.123,0.782,-0.47,0.882,6.41,11.737,-10.901,21.845,-0.208,32.942,2.533,0.987,1.933,0.394,-0.018,0.906,-0.339,0.876,-1.245,0.408,-4.697,7.682,33.739,6.872,13.661,10.744,24.181,27.275,12.541,13.283,8.944,13.575,-0.04,1.523,18.558,24.836,2.732,18.145,91.056,80.873,-0.637,13.318
0609-1-01-660,Doppelsalto C,0.928,709.404,-17.281,43.401,709.408,43.634,31.138,26.902,40.008,27.173,1.41,7.266,-0.045,1.133,17.489,34.37,8.459,11.786,179.236,105.778,-17.371,22.787,42.77,12.811,35.922,12.42,-37.561,14.083,-1.362,1.281,-17.641,1.856,-22.106,19.686,580.975,243.207,-10.165,13.161,50.702,10.747,54.403,4.61,-43.1,9.516,-1.176,1.559,-25.087,4.989,0.16,28.497,784.693,85.469,2.873,14.475,15.958,7.754,19.878,8.253,-9.145,5.964,-0.32,0.653,-10.228,3.029,30.245,23.522,332.817,132.197,-21.378,12.394,26.804,31.114,14.492,12.442,5.463,15.086,-0.554,1.097,17.62,31.482,-13.004,8.247,175.399,56.477,-4.972,17.005
0609-1-01-663,Bauchsprung,-1.695,-40.573,-12.898,19.34,117.115,39.455,27.139,30.109,39.395,29.756,3.864,6.11,0.507,1.155,24.354,29.902,-0.849,13.468,0.998,42.462,-3.141,14.088,1.071,0.346,1.144,0.547,-0.575,0.193,-0.078,0.192,0.138,0.222,-9.487,3.379,-63.9,21.666,0.291,3.036,1.795,0.772,1.253,0.588,-0.805,0.566,-0.211,0.23,-0.494,0.581,-1.872,7.15,-99.319,23.574,-20.778,7.661,3.162,1.524,2.42,1.146,0.319,0.868,-0.148,0.605,-1.055,0.802,12.492,3.74,-30.91,20.424,22.025,17.311,27.822,35.695,13.386,17.546,21.303,28.61,0.687,2.006,13.391,21.224,-4.9,7.743,78.871,44.696,-32.735,20.284
0609-1-01-664,Von Bauch in Stand,2.011,40.712,10.098,25.636,73.158,44.35,33.923,35.076,48.357,34.825,23.65,29.881,2.886,3.486,14.011,21.924,-10.425,12.012,-31.02,31.601,7.014,19.595,2.139,0.744,3.211,2.452,-0.186,0.528,-0.179,0.551,-0.475,0.413,-0.013,11.447,12.414,8.542,-4.682,14.211,1.601,0.463,1.193,0.214,0.134,0.234,-0.302,0.414,-0.562,0.311,6.411,10.987,6.865,10.838,18.145,11.076,1.896,0.613,1.241,0.247,-0.141,0.897,-0.261,0.253,-0.667,0.428,9.477,4.897,35.547,8.381,-14.433,17.261,23.401,28.422,11.395,13.027,9.124,11.835,-0.633,1.289,18.673,25.813,-0.209,24.119,97.979,93.565,23.114,31.755
0609-1-01-665,Doppelsalto C,8.704,696.184,-22.588,37.826,696.184,50.842,32.569,25.587,41.91,25.812,2.982,9.516,-0.046,0.969,16.386,34.532,12.139,15.934,171.395,77.656,-19.284,29.947,42.364,10.652,35.889,11.726,-37.211,12.784,-0.189,1.126,-17.327,2.386,-8.711,9.932,592.655,221.81,2.015,8.915,47.612,12.923,51.528,7.072,-37.935,10.329,-0.555,1.025,-26.846,7.232,5.751,24.707,750.292,124.215,1.333,13.485,12.599,4.978,15.477,7.089,-7.107,3.618,-0.779,0.956,-9.31,2.818,27.805,37.69,272.742,129.208,-22.748,12.505,26.112,28.288,14.9,9.22,6.698,15.61,0.031,1.966,10.354,30.207,-10.452,19.741,237.596,59.051,-28.117,31.145
0609-1-01-668,Bauchsprung,-11.306,-42.418,-7.215,20.442,120.739,43.838,26.207,30.536,38.774,30.327,4.716,5.835,-0.739,1.372,23.897,29.771,-3.807,4.736,-16.513,25.374,7.372,11.838,1.286,0.454,1.254,0.373,-0.649,0.268,-0.233,0.156,0.203,0.366,-3.442,7.623,-54.357,19.399,6.386,9.107,1.968,0.788,1.369,0.527,-0.922,0.497,0.218,0.541,-0.64,0.888,4.24,10.281,-89.433,14.89,-4.296,18.601,3.114,1.329,2.781,0.432,-0.073,0.69,-0.765,0.942,-1.141,1.435,-8.761,6.519,-59.516,24.201,6.968,30.972,27.082,33.688,13.138,17.165,22.477,27.414,1.209,1.689,11.452,18.615,-18.856,12.165,100.078,63.894,-36.32,25.325
0609-1-01-669,Von Bauch in Stand,2.07,41.922,5.55,22.716,83.819,34.327,35.427,32.165,48.292,31.351,23.99,28.343,1.86,2.271,15.07,20.53,4.229,11.32,-29.626,25.619,-1.312,13.824,2.59,1.481,4.506,4.135,-0.31,0.353,-0.297,0.532,-0.618,0.734,10.254,3.696,16.249,9.219,13.335,9.686,1.791,0.528,1.362,0.139,0.007,0.311,-0.484,0.298,-0.56,0.68,11.976,5.996,-12.768,8.259,-6.245,14.707,1.677,0.674,1.25,0.327,-0.046,0.629,0.0,0.336,-0.591,0.617,-7.86,4.398,34.04,15.353,6.806,24.093,22.482,27.629,10.73,12.829,9.432,10.977,-0.378,0.548,17.953,25.288,-13.829,13.943,117.094,88.682,2.938,10.947
0609-1-01-670,Doppelsalto C,4.08,701.805,-33.291,38.449,701.805,57.532,32.798,25.55,42.224,25.055,2.663,8.948,-0.298,1.644,17.585,34.195,5.174,16.383,171.489,77.464,-26.32,36.175,40.202,10.289,33.935,11.699,-34.346,12.951,-1.953,0.969,-17.525,1.908,-22.177,6.072,574.358,217.144,-5.224,26.367,48.589,8.083,50.539,2.774,-39.276,6.873,-0.764,1.332,-26.956,4.975,13.65,18.244,765.031,74.697,-19.072,20.889,14.465,6.055,18.875,9.288,-9.243,5.266,-0.803,0.416,-10.004,3.374,27.703,22.287,295.191,123.183,-39.705,7.279,28.67,28.972,16.559,11.607,4.232,14.686,0.287,1.707,14.63,32.313,-13.122,13.701,238.476,63.624,-6.103,22.138
0609-1-01-673,Bauchsprung,-5.607,-36.183,-7.896,21.426,124.48,36.662,25.213,29.813,37.851,29.88,5.501,6.482,-0.938,0.648,23.06,28.693,-9.714,6.288,-23.854,32.593,11.79,13.177,1.445,0.305,1.216,0.183,-0.881,0.124,-0.05,0.29,-0.072,0.246,-9.434,2.872,-64.686,7.541,-16.971,7.372,1.962,0.88,1.718,0.412,-0.684,0.66,-0.093,0.587,-0.486,0.75,12.635,9.051,-96.682,21.876,-24.994,11.978,2.499,0.871,1.834,0.496,0.424,0.678,-0.193,0.378,-1.276,0.609,6.062,10.344,-27.567,36.954,9.191,5.318,27.259,35.308,12.382,17.923,19.919,26.818,0.137,1.318,14.715,22.989,-15.188,5.922,107.216,69.872,-1.026,25.319
0609-1-01-674,Von Bauch in Stand,6.674,38.967,5.208,28.415,97.473,33.064,34.521,33.977,48.447,33.404,22.949,28.701,1.004,1.663,15.582,22.637,-8.138,8.105,-47.109,28.099,-13.458,20.711,2.412,1.143,3.831,3.192,-0.224,0.335,-0.009,0.413,-1.189,0.476,12.386,3.724,-17.015,9.871,5.857,7.428,1.866,1.057,1.281,0.482,0.674,0.448,-0.374,0.576,-0.122,0.718,15.214,7.72,-1.459,25.05,14.166,7.028,2.249,0.597,1.92,0.431,-0.296,1.243,-0.178,0.362,-0.7,0.475,6.169,13.341,69.509,14.151,0.634,6.236,24.096,27.385,12.215,13.156,8.793,12.387,-0.354,1.222,18.735,25.34,-6.095,30.809,115.923,71.904,6.581,15.767
0609-1-01-675,Doppelsalto C,42.706,704.919,-41.9,48.396,704.919,60.624,30.933,25.534,41.067,25.412,3.256,7.694,-0.172,1.212,17.787,32.964,16.718,14.726,171.638,76.47,-21.132,18.997,38.548,9.902,31.873,10.92,-32.884,12.654,-0.07,1.109,-16.506,2.643,13.919,5.339,532.051,250.184,-26.049,15.641,54.043,3.446,53.522,2.454,-43.36,4.4,0.619,0.787,-30.426,4.269,46.354,20.744,802.092,50.982,-34.099,16.584,19.93,8.901,26.505,12.505,-14.29,7.565,0.122,1.082,-12.889,3.9,50.253,17.227,373.983,142.649,-24.33,29.306,28.449,27.998,17.235,9.45,1.215,15.983,1.096,1.432,15.138,30.705,1.841,8.027,241.736,60.589,-19.36,27.865
0609-1-01-678,Bauchsprung,-8.019,-37.564,-6.531,29.295,126.479,35.156,26.48,30.547,38.792,29.797,3.906,5.925,-0.275,0.783,24.724,29.627,-6.434,6.614,-6.551,47.592,3.409,9.559,1.73,0.488,1.368,0.239,-0.982,0.377,-0.148,0.268,-0.467,0.253,-5.362,3.605,-89.752,13.357,-3.72,6.88,1.582,0.379,1.357,0.245,0.111,1.059,0.086,0.482,0.067,0.362,24.596,14.495,-97.462,27.391,-18.572,17.37,2.691,0.818,1.939,0.303,-0.013,0.738,-0.552,0.498,-1.462,0.623,-9.836,11.893,-16.357,12.212,17.703,16.575,27.345,34.037,13.112,17.676,20.263,27.011,1.103,1.858,14.174,21.446,-25.053,8.849,102.215,88.718,-16.927,19.344
0609-1-01-679,Von Bauch in Stand,14.792,32.995,8.413,35.39,72.783,66.86,33.623,34.498,48.378,33.124,23.374,29.083,1.638,1.906,14.851,22.335,17.07,8.442,-41.809,38.871,10.469,14.49,1.696,0.879,2.132,1.217,-0.387,0.646,-0.004,0.498,-0.084,0.658,14.711,9.008,-2.995,13.523,27.236,50.22,2.497,1.11,2.236,0.491,0.441,1.382,0.373,0.811,-0.387,0.692,-14.234,24.869,6.821,18.275,-1.437,48.839,3.48,1.269,2.797,0.565,0.396,0.953,-0.713,1.669,-0.833,1.059,2.154,20.209,39.659,20.269,10.986,29.135,26.824,26.125,15.083,12.961,10.796,16.28,0.018,1.68,17.933,24.078,23.903,14.014,100.793,67.815,-22.374,30.958
0609-1-01-680,Doppelsalto C,22.168,709.226,-37.093,43.597,709.226,60.214,29.952,25.096,40.144,25.503,3.035,10.73,0.97,2.117,16.419,31.292,1.468,14.96,182.307,90.545,-42.055,27.4,39.168,10.597,32.416,11.589,-33.688,12.701,-0.996,1.147,-16.94,1.991,-10.377,10.198,555.084,226.156,-8.218,21.205,53.786,4.224,53.49,2.114,-44.62,4.004,-1.392,0.543,-28.308,3.78,4.769,9.766,794.426,29.755,-27.196,14.356,22.252,9.925,28.517,11.148,-15.347,7.932,-0.039,0.882,-12.924,3.989,51.288,12.351,383.204,150.781,4.837,16.019,27.651,29.048,16.537,10.17,3.669,16.856,0.413,1.35,17.59,29.365,20.114,19.64,224.049,33.143,-38.694,25.586
0609-1-01-685,Bauchsprung,-2.843,-40.284,-10.69,13.799,120.615,26.0,25.976,29.644,38.29,29.881,3.158,5.397,-0.567,1.094,22.935,29.686,-7.009,14.669,-4.234,52.851,-3.023,7.046,1.142,0.487,1.131,0.66,-0.356,0.225,-0.141,0.16,0.105,0.182,-1.199,2.566,-63.428,14.146,-11.505,6.361,1.544,0.535,0.977,0.241,-0.33,0.451,-0.195,0.116,-0.533,0.3,-0.135,7.103,-74.995,10.882,0.729,5.627,1.869,0.715,1.289,0.24,-0.306,0.282,-0.186,0.314,-0.89,0.444,0.509,4.726,-51.782,26.203,-0.591,7.433,28.47,35.02,14.091,20.09,23.681,27.909,1.489,2.981,12.75,19.678,0.381,5.358,82.251,30.96,-14.872,32.042
0609-1-01-686,Von Bauch in Stand,3.355,37.382,7.181,23.575,90.374,24.24,32.126,31.432,46.595,31.733,21.327,25.881,1.615,2.335,15.022,22.148,-9.012,6.773,-43.559,53.56,-2.451,12.87,2.238,1.03,2.796,1.477,-0.528,0.393,-0.293,0.544,-0.291,0.832,-2.954,13.527,9.546,20.082,5.752,7.801,1.6,0.613,0.994,0.208,0.276,0.256,-0.131,0.185,-0.713,0.438,10.129,3.731,-4.145,15.282,10.136,10.157,1.881,0.63,1.425,0.352,-0.252,0.748,-0.275,0.292,-0.574,0.373,13.652,8.129,43.156,7.84,-1.846,3.237,22.41,28.171,10.659,12.677,9.425,12.213,-0.677,1.265,17.566,25.29,-1.904,19.08,106.306,91.838,9.413,17.109
0609-1-01-687,Doppelsalto C,28.045,720.824,-20.525,56.442,726.123,56.283,33.396,26.567,42.309,26.328,3.054,9.759,-0.175,1.329,17.624,35.233,6.664,17.449,173.936,93.441,-28.167,15.943,45.474,12.586,38.456,13.072,-39.848,13.248,-1.082,0.969,-19.304,3.898,-19.083,19.538,629.889,253.028,5.668,15.317,54.919,12.809,58.287,3.92,-43.514,9.967,1.115,1.559,-31.037,6.925,60.645,32.404,809.389,89.268,-23.034,29.904,15.77,7.975,19.959,9.746,-8.066,4.884,-0.114,0.716,-10.737,3.735,32.014,20.828,305.058,121.762,-15.454,19.946,26.325,29.19,15.053,11.424,1.101,10.109,0.16,0.724,19.261,30.554,0.65,17.698,159.629,55.089,1.48,21.165
0609-1-01-690,Bauchsprung,0.266,-36.237,-4.313,16.256,116.231,30.918,26.341,30.335,38.718,30.215,4.024,5.207,-0.805,1.06,23.843,29.926,-0.088,4.835,-3.388,41.413,-2.808,5.079,1.501,0.47,1.526,0.598,-0.834,0.179,-0.123,0.314,0.017,0.39,1.175,4.376,-69.789,16.53,-9.218,4.042,1.592,0.518,1.149,0.265,-0.618,0.353,-0.043,0.214,-0.437,0.505,4.599,7.409,-92.388,22.734,-12.115,11.614,2.483,0.522,1.788,0.237,0.415,0.837,-0.505,0.624,-0.983,0.622,8.128,3.378,-27.266,10.715,18.06,17.552,27.209,33.509,13.371,17.374,20.057,26.319,-0.473,1.658,13.627,21.279,-12.141,7.733,90.0,56.994,-5.485,20.231
0609-1-01-691,Von Bauch in Stand,1.508,36.322,3.908,19.533,88.58,31.914,37.98,32.143,50.221,30.541,22.773,27.64,0.291,1.291,16.918,24.073,-4.504,12.354,-49.097,55.145,-10.161,13.628,1.946,0.886,4.222,4.918,0.058,0.523,-0.363,0.308,-0.484,0.438,-6.556,7.186,13.076,6.579,10.752,11.265,1.607,0.408,1.013,0.132,0.101,0.136,-0.009,0.409,-0.745,0.18,6.743,8.24,18.2,10.62,3.271,11.69,1.674,0.865,1.174,0.394,-0.337,0.481,-0.405,0.337,-0.588,0.464,10.835,6.139,25.114,11.885,-8.394,7.587,23.105,28.078,11.19,13.416,9.631,12.522,-0.498,1.464,18.361,25.193,-3.123,7.762,101.758,89.295,14.915,12.884
0609-1-01-692,Doppelsalto C,44.646,706.652,-25.702,56.603,707.742,58.176,32.921,25.453,41.678,25.743,1.749,8.183,-0.83,1.959,17.212,34.455,16.971,10.521,170.344,117.153,-16.962,31.551,43.86,12.59,37.186,12.37,-38.982,13.457,-0.788,0.705,-17.532,3.905,-7.957,8.593,609.86,262.074,-10.992,15.478,51.48,13.711,55.992,5.655,-40.86,11.174,1.769,1.97,-29.47,7.828,70.651,33.398,779.439,122.141,-11.461,22.716,13.2,7.042,16.631,8.352,-7.502,4.2,-0.202,0.716,-9.128,4.378,44.113,23.636,274.922,113.133,-27.449,9.433,28.098,29.067,15.91,12.292,4.917,12.76,0.376,1.427,15.086,32.548,5.193,16.132,198.824,50.466,-6.921,30.389
0609-1-01-695,Bauchsprung,-8.441,-44.892,-7.842,21.116,107.617,24.065,26.377,29.727,38.407,29.152,4.481,5.878,-0.549,0.632,24.106,29.17,-9.314,10.678,-19.393,54.967,6.969,4.774,1.136,0.339,1.011,0.451,-0.557,0.297,0.041,0.266,-0.016,0.248,-4.947,3.394,-63.971,6.377,-9.253,13.259,1.56,0.4,1.079,0.241,-0.324,0.461,-0.193,0.24,-0.553,0.14,7.647,4.855,-73.928,7.245,-2.297,6.992,1.879,0.485,1.124,0.175,0.069,0.156,-0.376,0.181,-0.962,0.328,-10.288,11.623,-34.978,12.419,6.286,4.987,27.547,34.931,12.856,18.743,23.434,30.197,0.486,1.757,10.705,16.746,-6.467,11.983,65.387,41.114,-21.897,15.462
0609-1-01-696,Von Bauch in Stand,2.567,38.351,4.875,26.546,76.236,36.396,31.785,33.882,46.675,33.554,24.227,29.625,0.895,2.222,12.863,18.534,6.569,10.352,-14.819,33.908,18.105,13.18,1.826,0.701,2.184,1.137,-0.456,0.672,-0.135,0.404,-0.359,0.373,7.245,7.058,6.173,11.777,-5.023,7.196,1.529,0.512,1.104,0.095,-0.005,0.356,-0.114,0.505,-0.515,0.262,-1.902,7.567,-25.543,4.718,11.566,16.084,2.291,0.727,1.662,0.328,0.408,0.656,-0.804,0.359,-0.863,0.499,9.128,21.676,36.202,25.855,-21.708,20.312,23.094,27.747,11.13,12.882,11.242,14.664,0.18,1.416,17.343,23.751,-13.19,23.721,114.184,84.507,9.928,18.092
0609-1-01-697,Doppelsalto C,17.435,709.557,-18.812,41.039,709.873,48.189,32.463,24.748,41.668,24.874,3.979,11.392,-0.092,1.386,16.458,33.065,15.089,27.447,168.583,96.09,-16.669,31.636,42.65,11.94,35.978,12.77,-38.073,13.505,-0.464,0.936,-16.243,1.239,-8.617,13.624,600.631,226.281,-13.477,16.888,50.425,7.584,52.569,2.864,-42.657,7.034,0.016,0.886,-25.033,4.653,6.897,17.408,782.9,72.401,5.214,17.361,14.94,6.649,20.042,10.273,-10.049,5.994,-0.171,0.825,-9.39,3.659,33.436,12.947,320.928,142.236,-10.093,10.446,26.077,29.81,14.198,11.243,5.688,13.995,1.378,2.639,14.394,30.829,3.788,11.751,203.12,39.841,-18.304,23.903
0609-1-01-700,Bauchsprung,-4.395,-45.017,-8.591,22.082,118.599,32.716,26.422,29.819,38.934,29.467,3.787,4.939,-1.162,1.469,23.715,29.744,-12.552,14.253,-21.693,30.943,9.376,10.122,0.938,0.385,0.956,0.497,-0.133,0.149,-0.039,0.143,0.193,0.311,4.175,2.804,-38.183,19.113,-6.154,4.926,2.757,1.088,2.175,1.051,-1.599,0.952,-0.144,0.401,-0.344,1.333,-3.735,12.143,-106.029,19.665,-17.124,6.766,2.96,1.133,2.472,0.327,0.759,0.931,-0.361,0.626,-1.476,0.754,9.847,2.218,-56.153,36.128,14.176,8.823,26.7,33.162,12.817,16.3,20.858,27.639,0.733,2.316,11.383,18.935,-9.355,17.557,94.957,36.368,-25.713,25.647
0609-1-01-701,Von Bauch in Stand,2.959,34.157,5.36,19.13,73.754,40.307,34.052,35.005,48.512,33.244,24.892,28.829,1.202,2.328,15.328,22.63,0.509,9.257,-16.643,57.555,18.382,16.534,2.492,1.76,2.759,1.142,-0.705,0.795,0.011,0.494,-0.624,0.73,1.487,16.61,13.013,13.417,3.296,35.581,1.791,0.723,1.512,0.303,-0.125,0.77,-0.288,0.533,0.098,0.51,4.542,2.951,-1.701,21.61,8.05,27.632,2.329,0.638,1.579,0.224,0.724,0.603,-0.392,0.26,-1.18,0.534,3.219,3.042,27.914,18.663,-18.228,13.125,23.932,26.091,12.439,12.523,11.182,16.374,-0.489,0.798,16.317,22.341,-0.545,21.495,82.398,89.059,6.105,10.101
