ACC_N,ACC_N_ROT_filtered,Acc_x_Fil,Acc_y_Fil,Acc_z_Fil,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
86.25,36.218,27.56,-1.913,77.601,9.826,134.285,-46.8,20190930-1153-FRANKFURT_1-01-222,Salto C,24.793,346.958,-11.769,52.144,377.201,52.698
70.22,82.313,-32.854,-2.201,56.656,15.654,-261.511,1.214,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
21.24,59.532,2.788,-1.268,19.937,4.228,-389.061,12.062,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
9.631,19.723,5.251,0.475,-0.939,-7.895,-232.645,-6.799,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
4.918,9.333,0.138,-1.13,2.137,-4.788,-135.147,-7.857,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
8.886,5.262,-3.567,-0.949,-5.845,-22.725,-91.392,8.028,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
7.951,8.309,0.299,0.166,-7.815,-11.927,-148.68,-2.655,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
8.015,8.739,3.711,-0.718,-6.665,-6.548,-208.169,-24.844,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
6.465,7.529,2.973,-0.457,-5.742,-4.055,-238.381,-7.364,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
6.902,6.637,2.232,0.157,-6.242,0.204,-207.365,15.646,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
7.008,6.808,2.747,-0.012,-6.337,1.705,-173.152,-2.502,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
7.285,7.08,3.424,-0.236,-6.489,-6.415,-158.909,-9.556,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
7.93,7.496,4.196,-0.591,-6.675,-8.051,-173.839,-7.371,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
8.608,8.026,4.907,-0.272,-7.062,-14.826,-201.24,-7.056,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
9.756,8.841,6.63,-0.791,-7.245,-8.84,-246.689,-5.442,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
11.439,10.315,8.311,-1.65,-7.15,-16.171,-278.542,10.513,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
10.859,11.064,8.762,-1.351,-5.838,-41.224,-264.36,11.532,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
9.208,10.306,7.89,-0.973,-4.901,-47.36,-264.398,-14.477,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
9.208,9.612,7.982,-0.988,-2.833,-42.074,-278.566,-19.803,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
14.196,9.265,-0.269,-1.932,12.154,-38.609,-325.307,-36.543,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
77.684,27.721,-28.165,-4.568,60.265,-12.679,-223.361,-76.206,20191001-1202-FRANKFURT_2-01-198,Salto A,-22.302,-364.823,-22.665,28.768,365.041,39.354
84.89,84.994,21.524,-1.509,78.33,-4.961,153.959,26.845,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
20.082,63.146,4.177,-1.153,20.377,1.315,109.053,2.305,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
10.403,15.971,-6.259,-0.585,-0.886,-6.88,-81.24,-1.781,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
15.647,12.473,-11.948,-0.583,-6.708,4.113,-147.298,16.827,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
10.678,13.422,0.626,-0.798,-5.237,13.787,-53.126,-6.416,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
13.937,11.461,1.7,-0.839,-11.752,27.797,304.717,-13.255,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
17.516,15.498,-11.663,-0.28,-12.171,20.324,566.194,-28.101,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
19.558,17.628,-14.301,-0.2,-14.516,13.87,562.97,-10.285,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
32.143,24.23,-20.454,-1.041,-22.378,30.827,599.397,0.984,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
23.092,28.981,-18.351,0.246,-1.015,32.268,428.194,-53.592,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
8.884,18.872,-4.752,1.017,2.733,-3.159,156.56,-20.337,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
7.455,8.833,3.016,-1.193,-5.331,-5.654,80.188,11.578,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
5.498,6.48,-0.794,-1.294,-5.015,-3.678,109.322,8.419,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
4.651,5.063,-1.267,-0.629,-4.444,11.083,127.112,9.636,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
4.965,4.765,-1.769,-0.739,-4.53,2.409,124.871,-7.297,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
5.509,5.063,-2.912,-0.102,-4.701,-7.622,116.358,3.359,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
7.993,6.255,-6.18,-0.411,-4.325,-6.009,109.834,26.211,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
9.242,8.233,-3.54,-1.023,2.628,3.125,115.361,-17.1,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
16.29,13.514,11.384,0.865,8.045,7.183,250.829,12.963,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
79.999,31.813,17.597,1.666,72.976,56.732,218.334,34.868,20190930-1247-FRANKFURT_2-01-130,Salto B,16.859,356.153,-4.889,28.867,417.563,48.174
77.72,79.385,46.516,2.043,56.063,11.478,141.776,-6.706,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
15.788,59.819,8.968,-3.154,11.373,-15.561,286.185,-23.35,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
10.243,16.619,-7.422,-0.121,-4.947,-19.21,312.762,-11.497,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
8.751,9.806,-6.085,0.258,-6.458,-9.144,293.434,-11.21,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
8.627,8.84,-5.209,-0.254,-6.543,-6.498,282.825,7.566,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
5.864,7.835,-3.622,-0.688,-4.866,-0.769,220.211,19.41,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
7.461,6.349,-2.183,-0.994,-6.79,-5.567,194.705,6.029,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
8.352,7.58,-3.852,-0.42,-7.323,-9.07,184.816,-3.847,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
8.337,8.377,-4.389,-0.832,-7.002,-9.76,214.034,-11.508,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
8.071,8.249,-4.673,-0.67,-6.623,-17.221,224.895,-16.947,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
8.463,8.227,-5.163,-0.609,-6.601,-23.779,206.489,-0.922,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
8.213,8.363,-5.592,-0.74,-6.006,-20.119,200.502,17.964,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
8.399,8.266,-5.943,-0.751,-5.897,-13.009,211.305,26.38,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
8.819,8.496,-6.407,-0.914,-5.836,-14.412,215.144,26.885,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
8.227,8.625,-6.845,-1.131,-4.472,-9.256,211.113,15.374,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
7.87,8.207,-6.894,-1.123,-3.524,-0.625,215.112,10.633,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
7.197,7.667,-6.754,-0.684,-2.341,6.561,234.322,9.2,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
6.605,7.126,-5.605,-0.704,-0.438,10.83,258.855,14.533,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
17.649,7.647,4.98,-0.581,19.918,10.109,239.581,-23.156,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
73.538,34.105,22.155,2.225,65.94,-10.459,113.096,-15.981,0609-4-01-49,Salto C,-12.08,371.529,2.418,20.545,371.529,26.785
95.101,88.904,22.167,-1.688,86.628,-4.718,-264.986,-7.487,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
41.523,78.948,-18.822,-4.117,23.953,11.647,-508.087,-24.154,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
39.784,46.585,-30.651,-1.348,-11.848,69.519,-711.01,-48.89,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
36.37,36.6,-35.726,-4.061,-2.393,80.003,-685.325,-4.956,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
49.523,39.045,-47.682,-5.677,-8.004,62.599,-655.014,-14.225,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
52.18,49.957,-49.896,-6.365,-13.69,67.338,-659.114,-42.873,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
53.161,52.398,-50.627,-5.986,-17.6,90.405,-696.708,-5.583,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
58.384,55.444,-52.763,-1.011,-22.341,67.61,-757.968,81.866,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
49.409,56.207,-39.996,3.205,-25.846,-8.458,-627.847,155.087,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
28.592,44.091,-17.868,3.514,-22.504,-34.695,-352.327,233.166,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
25.977,28.319,-14.196,8.101,-18.762,-41.752,-187.233,409.379,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
24.891,25.854,-15.806,0.367,-16.872,-16.501,12.532,467.233,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
17.529,22.619,-10.272,-7.124,-12.089,-50.585,147.672,470.101,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
14.257,16.711,-7.627,-7.646,-9.57,-18.453,185.797,327.081,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
14.097,14.454,-7.693,-5.616,-9.775,-24.055,185.451,126.245,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
12.944,13.8,-9.424,-2.019,-8.86,-14.202,278.036,23.739,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
15.79,13.816,-12.014,-1.866,-9.014,-17.737,363.69,62.844,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
16.469,15.816,-14.687,-0.445,-1.112,25.952,402.436,40.569,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
12.624,14.375,-2.202,0.069,14.389,17.533,466.179,-52.449,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
78.15,29.847,12.7,0.528,72.295,-36.696,196.668,-53.477,20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,17.925,-316.646,172.253,68.622,696.365,226.279
93.065,97.363,24.168,-8.004,82.746,17.14,-143.407,-89.268,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
38.52,69.081,-21.88,-0.418,0.117,87.694,-503.914,71.531,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
33.956,37.821,-31.192,2.233,-16.351,2.258,-702.414,95.717,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
50.13,41.759,-45.132,3.675,-18.342,-95.497,-796.849,82.447,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
50.404,49.953,-47.939,4.776,-10.097,-124.574,-758.207,61.396,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
32.947,45.922,-30.623,-0.187,-10.491,-142.488,-538.335,-84.478,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
19.04,26.72,-17.484,-7.255,-7.879,-211.531,-207.981,-372.479,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
43.171,28.715,-30.873,-25.228,-4.987,-398.862,-61.434,-731.171,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
49.094,43.633,-42.137,-17.783,-8.192,-393.459,161.453,-805.127,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
44.561,48.58,-34.726,-6.266,20.795,-543.273,122.579,-630.217,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
30.065,39.433,-25.232,10.51,10.19,-507.17,-279.123,-508.309,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
36.436,31.76,-31.463,6.753,-13.155,-232.187,-416.429,-523.15,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
37.104,37.533,-21.964,5.224,-28.174,41.001,-207.474,-569.685,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
28.749,34.364,-13.21,8.712,-23.552,181.485,23.597,-496.176,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
19.511,25.645,-8.898,6.489,-16.514,132.497,156.643,-401.256,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
17.807,18.79,-9.524,2.26,-14.811,10.92,218.787,-277.458,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
19.771,18.27,-12.295,1.933,-15.283,-37.511,245.504,-69.777,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
23.928,21.427,-19.778,0.403,-9.904,-30.744,304.523,2.899,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
16.712,21.36,-7.951,-1.094,9.176,5.638,401.062,50.173,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
76.587,33.283,27.153,-9.549,66.794,-13.905,327.054,-40.995,0115-MORITZ-03-85,Fliffis- Rudi B,-210.954,-249.251,-490.927,317.107,630.011,568.179
76.893,84.885,-6.153,-1.245,72.372,-19.527,187.159,16.261,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
15.284,58.6,-3.801,-1.319,15.225,-3.754,204.014,32.955,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
9.181,15.423,-0.726,-0.451,1.285,32.55,98.945,-21.375,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
9.945,8.435,-3.98,-1.195,-3.209,18.855,-53.882,29.397,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
14.313,10.975,-8.501,-0.85,-10.399,6.804,-157.669,13.553,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
8.535,13.446,-5.227,0.397,-4.843,19.914,16.447,18.59,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
10.182,8.761,7.308,-1.557,0.121,15.901,201.085,0.054,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
14.865,11.045,4.27,-3.241,-12.698,23.376,445.507,-5.266,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
24.62,17.633,-6.956,-1.316,-21.931,41.191,556.079,-78.517,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
27.379,24.686,-13.917,-0.642,-22.498,3.682,529.662,-50.862,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
31.939,28.36,-20.18,-1.469,-14.127,-10.462,408.259,-50.064,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
13.78,27.317,-6.088,-0.664,0.857,-53.999,286.528,-52.504,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
4.494,12.179,-3.682,-0.958,-1.893,-32.872,159.534,-7.553,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
4.399,4.512,-2.824,-0.983,-2.943,-11.408,84.396,1.373,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
6.066,5.038,-2.63,-0.715,-5.179,1.7,89.962,8.537,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
5.838,5.878,-3.22,-0.972,-4.759,-5.43,138.372,18.753,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
6.327,5.995,-4.04,-0.813,-3.006,-32.633,173.405,34.748,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
4.209,5.669,-2.617,-0.4,1.022,-19.054,204.396,29.577,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
15.718,6.355,2.266,-3.269,17.111,-6.156,319.325,-35.19,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
83.631,34.187,14.293,1.64,77.414,-7.916,156.5,-5.792,20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531
80.145,86.313,13.918,-0.954,75.046,15.807,167.007,43.76,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
17.572,58.437,4.188,-0.495,16.176,16.462,96.73,8.8,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
11.593,15.708,-7.004,-0.137,-1.182,-11.602,-96.949,8.89,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
16.493,13.175,-12.911,-0.627,-5.976,-7.316,-170.119,27.741,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
11.717,14.515,-0.803,-0.953,-5.689,-5.042,-53.727,-3.303,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
15.589,12.539,3.08,-0.714,-12.5,24.336,287.31,-16.824,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
19.897,17.196,-13.048,-0.158,-13.948,33.429,552.138,-21.433,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
22.191,20.431,-17.894,-0.437,-13.968,23.083,574.397,-25.507,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
31.371,25.318,-22.342,-0.84,-19.911,15.287,606.943,-20.08,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
21.071,28.504,-18.282,-0.952,-3.894,8.85,465.379,-41.758,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
9.295,17.698,-6.294,1.223,3.125,15.578,197.877,-14.766,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
6.678,7.998,1.676,-1.467,-5.028,11.0,113.372,14.005,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
6.066,6.489,-1.083,-1.249,-5.525,-6.024,139.342,3.549,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
4.41,5.472,-1.437,-0.949,-4.258,-8.303,138.843,-6.863,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
5.221,4.827,-2.22,-0.607,-4.591,-13.42,121.992,-13.376,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
5.402,5.18,-3.604,-0.203,-4.075,-13.577,100.057,3.89,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
7.648,6.116,-6.381,-0.134,-3.466,-8.818,106.793,32.028,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
9.838,7.644,-1.766,-1.435,1.853,14.941,110.156,-26.958,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
15.556,13.02,12.002,-0.245,9.42,-3.475,251.853,-4.678,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
79.461,32.488,17.185,3.494,72.683,41.686,206.54,17.768,20190930-1247-FRANKFURT_2-01-109,Salto B,12.417,355.731,-7.805,31.895,422.576,50.841
88.29,88.278,33.251,0.562,77.789,6.191,8.756,16.283,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
27.132,66.972,5.722,-0.93,24.695,14.151,-158.286,49.854,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
18.986,23.971,-9.93,-0.303,-3.437,-25.645,-376.919,16.53,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
15.732,16.987,-15.23,0.352,-0.409,-9.287,-449.358,34.934,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
17.72,16.269,-16.072,0.663,-3.501,1.571,-434.967,70.899,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
10.624,15.718,-6.501,-0.416,-8.553,-10.727,-302.297,98.095,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
10.699,10.367,-5.091,1.904,-8.933,-16.66,-70.11,157.624,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
12.479,11.821,-6.988,2.895,-8.001,5.024,-13.582,160.511,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
8.029,10.552,-6.45,1.056,-4.254,-63.814,-75.218,219.643,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
8.399,7.915,-3.803,-1.138,-6.873,-87.65,-105.02,248.417,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
8.387,8.584,-2.867,-0.897,-7.718,-98.817,-26.744,281.488,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
7.048,7.98,-3.381,-2.032,-5.785,-82.341,55.546,260.199,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
5.964,6.617,-2.632,-1.861,-4.946,-58.97,103.589,202.149,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
4.487,5.505,-2.404,-1.148,-3.734,-46.499,126.772,170.366,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
4.253,4.399,-2.392,-0.898,-3.308,-35.414,115.184,142.196,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
3.937,4.056,-2.424,-0.927,-3.12,-10.724,83.376,96.158,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
6.174,4.686,-3.948,-0.713,-4.469,10.953,74.152,69.054,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
7.079,6.656,-5.401,-1.758,-2.491,26.756,123.293,52.044,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
12.121,6.873,4.712,-2.429,12.807,28.931,196.814,10.731,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
80.011,33.349,34.793,1.911,68.394,8.56,134.857,11.686,0609-4-01-520,Barani C,-41.929,-97.955,218.87,66.793,292.303,225.865
85.163,87.61,18.343,7.709,78.904,45.672,-147.381,26.385,0115-CHARI-05-109,Voll- ein 1 3/4 Salto vw C,189.301,-434.072,299.06,351.654,499.224,323.417
