SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-ACC_N,0-ACC_N_ROT_filtered,0-Acc_x_Fil,0-Acc_y_Fil,0-Acc_z_Fil,0-Gyro_x_Fil,0-Gyro_y_Fil,0-Gyro_z_Fil,5-ACC_N,5-ACC_N_ROT_filtered,5-Acc_x_Fil,5-Acc_y_Fil,5-Acc_z_Fil,5-Gyro_x_Fil,5-Gyro_y_Fil,5-Gyro_z_Fil,10-ACC_N,10-ACC_N_ROT_filtered,10-Acc_x_Fil,10-Acc_y_Fil,10-Acc_z_Fil,10-Gyro_x_Fil,10-Gyro_y_Fil,10-Gyro_z_Fil,15-ACC_N,15-ACC_N_ROT_filtered,15-Acc_x_Fil,15-Acc_y_Fil,15-Acc_z_Fil,15-Gyro_x_Fil,15-Gyro_y_Fil,15-Gyro_z_Fil,20-ACC_N,20-ACC_N_ROT_filtered,20-Acc_x_Fil,20-Acc_y_Fil,20-Acc_z_Fil,20-Gyro_x_Fil,20-Gyro_y_Fil,20-Gyro_z_Fil,25-ACC_N,25-ACC_N_ROT_filtered,25-Acc_x_Fil,25-Acc_y_Fil,25-Acc_z_Fil,25-Gyro_x_Fil,25-Gyro_y_Fil,25-Gyro_z_Fil,30-ACC_N,30-ACC_N_ROT_filtered,30-Acc_x_Fil,30-Acc_y_Fil,30-Acc_z_Fil,30-Gyro_x_Fil,30-Gyro_y_Fil,30-Gyro_z_Fil,35-ACC_N,35-ACC_N_ROT_filtered,35-Acc_x_Fil,35-Acc_y_Fil,35-Acc_z_Fil,35-Gyro_x_Fil,35-Gyro_y_Fil,35-Gyro_z_Fil,40-ACC_N,40-ACC_N_ROT_filtered,40-Acc_x_Fil,40-Acc_y_Fil,40-Acc_z_Fil,40-Gyro_x_Fil,40-Gyro_y_Fil,40-Gyro_z_Fil,45-ACC_N,45-ACC_N_ROT_filtered,45-Acc_x_Fil,45-Acc_y_Fil,45-Acc_z_Fil,45-Gyro_x_Fil,45-Gyro_y_Fil,45-Gyro_z_Fil,50-ACC_N,50-ACC_N_ROT_filtered,50-Acc_x_Fil,50-Acc_y_Fil,50-Acc_z_Fil,50-Gyro_x_Fil,50-Gyro_y_Fil,50-Gyro_z_Fil,55-ACC_N,55-ACC_N_ROT_filtered,55-Acc_x_Fil,55-Acc_y_Fil,55-Acc_z_Fil,55-Gyro_x_Fil,55-Gyro_y_Fil,55-Gyro_z_Fil,60-ACC_N,60-ACC_N_ROT_filtered,60-Acc_x_Fil,60-Acc_y_Fil,60-Acc_z_Fil,60-Gyro_x_Fil,60-Gyro_y_Fil,60-Gyro_z_Fil,65-ACC_N,65-ACC_N_ROT_filtered,65-Acc_x_Fil,65-Acc_y_Fil,65-Acc_z_Fil,65-Gyro_x_Fil,65-Gyro_y_Fil,65-Gyro_z_Fil,70-ACC_N,70-ACC_N_ROT_filtered,70-Acc_x_Fil,70-Acc_y_Fil,70-Acc_z_Fil,70-Gyro_x_Fil,70-Gyro_y_Fil,70-Gyro_z_Fil,75-ACC_N,75-ACC_N_ROT_filtered,75-Acc_x_Fil,75-Acc_y_Fil,75-Acc_z_Fil,75-Gyro_x_Fil,75-Gyro_y_Fil,75-Gyro_z_Fil,80-ACC_N,80-ACC_N_ROT_filtered,80-Acc_x_Fil,80-Acc_y_Fil,80-Acc_z_Fil,80-Gyro_x_Fil,80-Gyro_y_Fil,80-Gyro_z_Fil,85-ACC_N,85-ACC_N_ROT_filtered,85-Acc_x_Fil,85-Acc_y_Fil,85-Acc_z_Fil,85-Gyro_x_Fil,85-Gyro_y_Fil,85-Gyro_z_Fil,90-ACC_N,90-ACC_N_ROT_filtered,90-Acc_x_Fil,90-Acc_y_Fil,90-Acc_z_Fil,90-Gyro_x_Fil,90-Gyro_y_Fil,90-Gyro_z_Fil,95-ACC_N,95-ACC_N_ROT_filtered,95-Acc_x_Fil,95-Acc_y_Fil,95-Acc_z_Fil,95-Gyro_x_Fil,95-Gyro_y_Fil,95-Gyro_z_Fil
20191007-1159-FRANKFURT_1-01-306,Salto A,9.77,337.336,-11.405,21.518,338.961,31.527,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712,78.532,82.469,-0.971,-2.296,73.511,-20.265,293.898,-16.712
0609-1-01-649,Bauchsprung,0.233,-42.446,-7.222,18.309,127.442,33.993,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456,75.206,74.878,10.424,-3.182,71.516,4.11,64.906,13.456
0115-JANEIKE-01-121,Salto B,11.9,342.048,-24.249,50.112,413.815,62.695,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408,89.98,85.974,27.45,-0.124,81.072,49.169,176.961,-13.408
0115-MORITZ-03-58,Voll- ein- Rudi- aus B,-549.865,-126.411,-744.918,589.217,605.469,767.432,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287,97.098,103.55,30.254,-0.114,85.844,4.626,-128.382,-45.287
0609-4-01-372,Fliffis B,-57.597,-44.545,249.708,94.478,626.008,262.178,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599,95.495,104.123,35.273,8.484,82.258,16.359,-184.565,43.599
20191007-1150-FRANKFURT_2-01-214,Fliffis C,-93.13,-419.396,189.693,117.027,655.991,219.76,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332,82.499,77.648,22.697,0.055,74.539,-49.99,-257.817,30.332
20191008-1207-FRANKFURT_2-01-91,Barani A,-102.309,25.945,201.649,126.14,300.898,226.062,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729,90.469,89.748,16.786,11.762,82.386,-4.119,-118.999,94.729
20191003-1152-FRANKFURT_1-01-28,Cody C,-41.946,378.669,-7.891,55.654,450.85,35.057,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809,102.932,92.094,70.08,7.338,66.688,5.885,-95.862,19.809
0609-1-01-167,Von Bauch in Stand,7.437,37.292,8.631,24.997,66.109,33.847,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963,94.865,96.141,71.785,-0.146,54.702,7.202,-32.632,2.963
0609-1-01-900,Bauchsprung,-5.656,-37.102,-8.543,26.796,125.806,29.983,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73,74.09,74.378,10.271,2.002,70.303,20.665,59.589,21.73
0827-BK2-02-22,Salto C,4.079,341.868,-51.268,30.802,361.52,60.863,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886,86.145,87.636,21.803,5.076,79.778,23.149,138.231,-46.886
20191007-1524-FRANKFURT_1-01-114,Doppelsalto B,30.341,330.816,-30.893,49.169,344.957,59.562,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596,86.288,86.928,18.541,13.101,77.131,-23.859,217.698,-96.596
0827-BK1-01-81,Salto B,24.599,349.777,41.215,46.726,392.25,59.313,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861,86.376,94.774,31.389,-7.433,76.174,4.226,119.23,-5.861
0609-1-01-594,Salto C,13.268,365.329,-21.575,29.086,383.653,43.817,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333,84.999,88.19,23.931,1.063,77.881,34.071,149.625,3.333
0827-BK2-01-57,Salto B,-0.769,342.338,-15.517,19.795,431.158,35.704,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765,89.221,93.887,21.962,1.455,83.147,28.504,166.13,12.765
0609-1-01-631,Bauchsprung,-10.027,-35.318,-16.898,23.098,125.716,40.113,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748,70.634,72.111,13.609,-2.869,66.531,2.812,80.214,22.748
